query_event_id,query_junction,query_lat,query_lon,match_rank,match_event_id,match_junction,match_lat,match_lon,match_cause,match_duration_min,dist_km,gower_sim,phi_weight,s_final,within_2km,is_relevant
FKID007161,LeprosyhospitalJunc,12.97553827904762,77.5642398852381,2,FKID006972,LeprosyhospitalJunc,12.97553827904762,77.5642398852381,vehicle_breakdown,23.5,0.0,0.7779,1.0,0.7779,True,True
FKID007161,LeprosyhospitalJunc,12.97553827904762,77.5642398852381,3,FKID006528,PrasannaJunction,12.975611336666669,77.55341817833333,others,86.0,1.1726,0.7877,0.9849,0.7758,True,True
FKID007161,LeprosyhospitalJunc,12.97553827904762,77.5642398852381,4,FKID005374,LeprosyhospitalJunc,12.97553827904762,77.5642398852381,others,67.6,0.0,0.7755,1.0,0.7755,True,True
FKID007161,LeprosyhospitalJunc,12.97553827904762,77.5642398852381,5,FKID006629,JaiMuniRaoCircle,12.978470042,77.543288764,others,67.6,2.2934,0.8202,0.9434,0.7738,False,False
FKID007173,KarnatakaBhavanJunction,12.981451431111113,77.5647627311111,1,FKID007991,KrishnaFlourMill,12.984845371578947,77.57305116631579,public_event,0.0,0.9741,0.8742,0.9896,0.8651,True,True
FKID007173,KarnatakaBhavanJunction,12.981451431111113,77.5647627311111,2,FKID007487,BinnyMillJunction,12.970068857142858,77.56797037142857,public_event,119.5,1.3125,0.8711,0.9811,0.8547,True,True
FKID007173,KarnatakaBhavanJunction,12.981451431111113,77.5647627311111,3,FKID005833,PlatformRdJunction,12.981695483333333,77.57023611666666,construction,67.6,0.5937,0.8466,0.9961,0.8433,True,True
FKID007173,KarnatakaBhavanJunction,12.981451431111113,77.5647627311111,4,FKID008130,"PriyadarshiniHotel,Jayamahal,RT Nagar",13.001852065,77.59451953833333,public_event,67.6,3.9422,1.0,0.842,0.842,False,False
FKID007173,KarnatakaBhavanJunction,12.981451431111113,77.5647627311111,5,FKID002018,NavarangBarJunc-Dr RajkumarRd,12.987796445,77.55978970999999,construction,67.6,0.8878,0.8466,0.9913,0.8393,True,True
FKID007186,KIMCO Junction,12.95114001903226,77.53800328,1,FKID007213,LeprosyhospitalJunc,12.97553827904762,77.5642398852381,procession,59.5,3.9298,0.9277,0.8429,0.782,False,False
FKID007186,KIMCO Junction,12.95114001903226,77.53800328,2,FKID007248,LeprosyhospitalJunc,12.97553827904762,77.5642398852381,procession,1.7,3.9298,0.9021,0.8429,0.7604,False,False
FKID007186,KIMCO Junction,12.95114001903226,77.53800328,3,FKID006199,KIMCO Junction,12.95114001903226,77.53800328,vehicle_breakdown,14.5,0.0,0.7359,1.0,0.7359,True,True
FKID007186,KIMCO Junction,12.95114001903226,77.53800328,4,FKID005846,SatteliteBusStandJunc,12.954126423255817,77.543464,vehicle_breakdown,67.6,0.6786,0.7121,0.9949,0.7085,True,True
FKID007186,KIMCO Junction,12.95114001903226,77.53800328,5,FKID007332,RajeshwariJunc,12.93672475681818,77.51907055181817,vehicle_breakdown,67.6,2.6036,0.7379,0.9277,0.6846,False,False
FKID007191,HennurRd-DavisRdJunction,13.003295698,77.620409662,1,FKID007520,HennurRd-DavisRdJunction,13.003295698,77.620409662,vehicle_breakdown,67.6,0.0,0.7555,1.0,0.7555,True,True
FKID007191,HennurRd-DavisRdJunction,13.003295698,77.620409662,2,FKID007821,HennurRoad-ORR Junc,13.0292207,77.63169948235294,vehicle_breakdown,67.6,3.1315,0.7895,0.8972,0.7083,False,False
FKID007191,HennurRd-DavisRdJunction,13.003295698,77.620409662,3,FKID007435,HennurRoad-ORR Junc,13.0292207,77.63169948235294,vehicle_breakdown,107.1,3.1315,0.7783,0.8972,0.6983,False,False
FKID007191,HennurRd-DavisRdJunction,13.003295698,77.620409662,4,FKID006645,HennurRd-DavisRdJunction,13.003295698,77.620409662,construction,67.6,0.0,0.6923,1.0,0.6923,True,True
FKID007191,HennurRd-DavisRdJunction,13.003295698,77.620409662,5,FKID006763,HennurRd-DavisRdJunction,13.003295698,77.620409662,construction,67.6,0.0,0.6923,1.0,0.6923,True,True
FKID007213,LeprosyhospitalJunc,12.97553827904762,77.5642398852381,1,FKID007248,LeprosyhospitalJunc,12.97553827904762,77.5642398852381,procession,1.7,0.0,0.96,1.0,0.96,True,True
FKID007213,LeprosyhospitalJunc,12.97553827904762,77.5642398852381,2,FKID007249,LeprosyhospitalJunc,12.97553827904762,77.5642398852381,procession,259.4,0.0,0.8306,1.0,0.8306,True,True
FKID007213,LeprosyhospitalJunc,12.97553827904762,77.5642398852381,3,FKID007186,KIMCO Junction,12.95114001903226,77.53800328,procession,67.6,3.9298,0.9277,0.8429,0.782,False,False
FKID007213,LeprosyhospitalJunc,12.97553827904762,77.5642398852381,4,FKID007215,KCG HospitalJunction,12.99931805,77.57141139999999,procession,10.7,2.756,0.8427,0.9194,0.7748,False,False
FKID007213,LeprosyhospitalJunc,12.97553827904762,77.5642398852381,5,FKID007161,LeprosyhospitalJunc,12.97553827904762,77.5642398852381,procession,85.8,0.0,0.7371,1.0,0.7371,True,True
FKID007215,KCG HospitalJunction,12.99931805,77.57141139999999,1,FKID007248,LeprosyhospitalJunc,12.97553827904762,77.5642398852381,procession,1.7,2.756,0.8549,0.9194,0.786,False,False
FKID007215,KCG HospitalJunction,12.99931805,77.57141139999999,2,FKID007213,LeprosyhospitalJunc,12.97553827904762,77.5642398852381,procession,59.5,2.756,0.8427,0.9194,0.7748,False,False
FKID007215,KCG HospitalJunction,12.99931805,77.57141139999999,3,FKID007054,KhodaysCircle(DV UrsCircle),12.980188352173911,77.57155901739131,pot_holes,67.6,2.1272,0.7904,0.9512,0.7518,False,False
FKID007215,KCG HospitalJunction,12.99931805,77.57141139999999,4,FKID007072,PlatformRdJunction,12.981695483333333,77.57023611666666,vehicle_breakdown,67.6,1.9637,0.7794,0.9582,0.7468,True,True
FKID007215,KCG HospitalJunction,12.99931805,77.57141139999999,5,FKID007058,SadashivnagarJunc,13.01502216153846,77.57265107692308,vehicle_breakdown,67.6,1.7514,0.767,0.9666,0.7414,True,True
FKID007248,LeprosyhospitalJunc,12.97553827904762,77.5642398852381,1,FKID007213,LeprosyhospitalJunc,12.97553827904762,77.5642398852381,procession,59.5,0.0,0.9329,1.0,0.9329,True,True
FKID007248,LeprosyhospitalJunc,12.97553827904762,77.5642398852381,2,FKID007249,LeprosyhospitalJunc,12.97553827904762,77.5642398852381,procession,259.4,0.0,0.8124,1.0,0.8124,True,True
FKID007248,LeprosyhospitalJunc,12.97553827904762,77.5642398852381,3,FKID007215,KCG HospitalJunction,12.99931805,77.57141139999999,procession,10.7,2.756,0.8549,0.9194,0.786,False,False
FKID007248,LeprosyhospitalJunc,12.97553827904762,77.5642398852381,4,FKID006784,UlsoorGateJunc,12.966829125,77.58747884166667,construction,0.6,2.6979,0.7923,0.9226,0.731,False,False
FKID007248,LeprosyhospitalJunc,12.97553827904762,77.5642398852381,5,FKID007186,KIMCO Junction,12.95114001903226,77.53800328,procession,67.6,3.9298,0.8654,0.8429,0.7295,False,False
FKID007249,LeprosyhospitalJunc,12.97553827904762,77.5642398852381,1,FKID007248,LeprosyhospitalJunc,12.97553827904762,77.5642398852381,procession,1.7,0.0,0.8654,1.0,0.8654,True,True
FKID007249,LeprosyhospitalJunc,12.97553827904762,77.5642398852381,2,FKID007213,LeprosyhospitalJunc,12.97553827904762,77.5642398852381,procession,59.5,0.0,0.8306,1.0,0.8306,True,True
FKID007249,LeprosyhospitalJunc,12.97553827904762,77.5642398852381,3,FKID007250,ShivanahalliJunctionWOC,12.989829300000002,77.55055643333334,others,178.8,2.1733,0.7544,0.9491,0.716,False,False
FKID007249,LeprosyhospitalJunc,12.97553827904762,77.5642398852381,4,FKID007226,K R MarketJunction,12.963904757142858,77.57833600000001,vehicle_breakdown,107.2,2.0016,0.696,0.9566,0.6659,False,False
FKID007249,LeprosyhospitalJunc,12.97553827904762,77.5642398852381,5,FKID007186,KIMCO Junction,12.95114001903226,77.53800328,procession,67.6,3.9298,0.7806,0.8429,0.6579,False,False
FKID007303,Yemalur cross junc,12.956005,77.69349825,1,FKID006016,Yemalur cross junc,12.956005,77.69349825,pot_holes,84.9,0.0,0.8059,1.0,0.8059,True,True
FKID007303,Yemalur cross junc,12.956005,77.69349825,2,FKID006398,MaratahalliBridgeJunc,12.95636516875,77.70061835,vehicle_breakdown,67.6,0.7726,0.7855,0.9934,0.7803,True,True
FKID007303,Yemalur cross junc,12.956005,77.69349825,3,FKID006168,MaratahalliBridgeJunc,12.95636516875,77.70061835,vehicle_breakdown,67.6,0.7726,0.7786,0.9934,0.7735,True,True
FKID007303,Yemalur cross junc,12.956005,77.69349825,4,FKID006576,MaratahalliBridgeJunc,12.95636516875,77.70061835,vehicle_breakdown,67.6,0.7726,0.7755,0.9934,0.7704,True,True
FKID007303,Yemalur cross junc,12.956005,77.69349825,5,FKID005939,MaratahalliBridgeJunc,12.95636516875,77.70061835,vehicle_breakdown,78.7,0.7726,0.7693,0.9934,0.7643,True,True
FKID007408,Geethanjali jn,13.0029183,77.57109990000001,1,FKID007432,LinkRoadMalleswaramJunc,12.9928565,77.57435053333334,vehicle_breakdown,30.9,1.1729,0.812,0.9849,0.7998,True,True
FKID007408,Geethanjali jn,13.0029183,77.57109990000001,2,FKID007605,MillCornerRd-SampigeRdJunc,12.99226608888889,77.5714538,vehicle_breakdown,67.6,1.1851,0.7998,0.9846,0.7875,True,True
FKID007408,Geethanjali jn,13.0029183,77.57109990000001,3,FKID007606,MillCornerRd-SampigeRdJunc,12.99226608888889,77.5714538,vehicle_breakdown,67.6,1.1851,0.7998,0.9846,0.7875,True,True
FKID007408,Geethanjali jn,13.0029183,77.57109990000001,4,FKID007594,BhashyamCircle-SadashivNagar,13.0071179,77.57946305,vehicle_breakdown,67.6,1.0193,0.7897,0.9886,0.7806,True,True
FKID007408,Geethanjali jn,13.0029183,77.57109990000001,5,FKID008030,MargosaRd-18thCrossJunc,13.0110951,77.56933845,road_conditions,67.6,0.929,0.7862,0.9905,0.7787,True,True
FKID007416,IndianExpressJunction,12.98415381875,77.59736211250001,1,FKID007862,Richmond circle jn,12.965108050909093,77.59626807090909,vehicle_breakdown,67.6,2.1211,0.793,0.9514,0.7545,False,False
FKID007416,IndianExpressJunction,12.98415381875,77.59736211250001,2,FKID007864,Richmond circle jn,12.965108050909093,77.59626807090909,vehicle_breakdown,62.4,2.1211,0.7898,0.9514,0.7514,False,False
FKID007416,IndianExpressJunction,12.98415381875,77.59736211250001,3,FKID007686,SiddalingaiahCircle,12.971612360909091,77.59445759545454,procession,67.6,1.4296,0.7596,0.9776,0.7426,True,True
FKID007416,IndianExpressJunction,12.98415381875,77.59736211250001,4,FKID006314,HudsonCircle,12.967816574375,77.590308950625,procession,67.6,1.9708,0.7596,0.9579,0.7276,True,True
FKID007416,IndianExpressJunction,12.98415381875,77.59736211250001,5,FKID006808,Richmond circle jn,12.965108050909093,77.59626807090909,vehicle_breakdown,67.6,2.1211,0.7596,0.9514,0.7227,False,False
FKID007450,MotherTeressaCircle,12.966578086363636,77.60897399272727,1,FKID008080,Richmond circle jn,12.965108050909093,77.59626807090909,protest,67.6,1.3865,0.9331,0.9789,0.9135,True,True
FKID007450,MotherTeressaCircle,12.966578086363636,77.60897399272727,2,FKID007863,OperaHouseJunc,12.971986748333334,77.60712471333333,vehicle_breakdown,57.1,0.6339,0.8211,0.9956,0.8175,True,True
FKID007450,MotherTeressaCircle,12.966578086363636,77.60897399272727,3,FKID007832,OldPoliceStation-Ashoknagar,12.9683707,77.60624623999999,vehicle_breakdown,8.1,0.3565,0.8122,0.9986,0.8111,True,True
FKID007450,MotherTeressaCircle,12.966578086363636,77.60897399272727,4,FKID007397,MotherTeressaCircle,12.966578086363636,77.60897399272727,vehicle_breakdown,14.0,0.0,0.8072,1.0,0.8072,True,True
FKID007450,MotherTeressaCircle,12.966578086363636,77.60897399272727,5,FKID007691,OldPoliceStation-Ashoknagar,12.9683707,77.60624623999999,vehicle_breakdown,53.0,0.3565,0.801,0.9986,0.7999,True,True
FKID007487,BinnyMillJunction,12.970068857142858,77.56797037142857,1,FKID007173,KarnatakaBhavanJunction,12.981451431111113,77.5647627311111,public_event,67.6,1.3125,0.8711,0.9811,0.8547,True,True
FKID007487,BinnyMillJunction,12.970068857142858,77.56797037142857,2,FKID007991,KrishnaFlourMill,12.984845371578947,77.57305116631579,public_event,0.0,1.7329,0.8462,0.9673,0.8186,True,True
FKID007487,BinnyMillJunction,12.970068857142858,77.56797037142857,3,FKID008116,K R Circle,12.976696022580644,77.58604781483871,vehicle_breakdown,67.6,2.0928,0.8047,0.9527,0.7666,False,False
FKID007487,BinnyMillJunction,12.970068857142858,77.56797037142857,4,FKID008118,K R Circle,12.976696022580644,77.58604781483871,vehicle_breakdown,67.6,2.0928,0.8047,0.9527,0.7666,False,False
FKID007487,BinnyMillJunction,12.970068857142858,77.56797037142857,5,FKID007963,KrishnaFlourMill,12.984845371578947,77.57305116631579,vehicle_breakdown,76.6,1.7329,0.7906,0.9673,0.7647,True,True
FKID007575,Marigowda-TavarkereRdJunc,12.935764,77.60780676153846,1,FKID008033,MICO Bande,12.945653433333334,77.60280531666666,vehicle_breakdown,35.6,1.226,0.8133,0.9835,0.7999,True,True
FKID007575,Marigowda-TavarkereRdJunc,12.935764,77.60780676153846,2,FKID007619,WilsonGarden12thCrossJunc,12.9445289375,77.596888675,others,19.3,1.5329,0.7951,0.9743,0.7747,True,True
FKID007575,Marigowda-TavarkereRdJunc,12.935764,77.60780676153846,3,FKID008000,NGV RearGateJunc,12.9424581,77.62256595,vehicle_breakdown,81.0,1.7642,0.8007,0.9661,0.7735,True,True
FKID007575,Marigowda-TavarkereRdJunc,12.935764,77.60780676153846,4,FKID007581,BTM16thMain-ORR Junc,12.916279166666667,77.6097492,construction,69.9,2.1768,0.8113,0.9489,0.7699,False,False
FKID007575,Marigowda-TavarkereRdJunc,12.935764,77.60780676153846,5,FKID008016,NIMHANS Junction,12.940403733333332,77.5977461,vehicle_breakdown,67.6,1.2062,0.7812,0.984,0.7688,True,True
FKID007686,SiddalingaiahCircle,12.971612360909091,77.59445759545454,1,FKID006314,HudsonCircle,12.967816574375,77.590308950625,procession,67.6,0.6166,1.0,0.9958,0.9958,True,True
FKID007686,SiddalingaiahCircle,12.971612360909091,77.59445759545454,2,FKID006315,K R Circle,12.976696022580644,77.58604781483871,procession,67.6,1.0723,0.8788,0.9874,0.8677,True,True
FKID007686,SiddalingaiahCircle,12.971612360909091,77.59445759545454,3,FKID006808,Richmond circle jn,12.965108050909093,77.59626807090909,vehicle_breakdown,67.6,0.7494,0.8466,0.9938,0.8414,True,True
FKID007686,SiddalingaiahCircle,12.971612360909091,77.59445759545454,4,FKID007862,Richmond circle jn,12.965108050909093,77.59626807090909,vehicle_breakdown,67.6,0.7494,0.8109,0.9938,0.8059,True,True
FKID007686,SiddalingaiahCircle,12.971612360909091,77.59445759545454,5,FKID007864,Richmond circle jn,12.965108050909093,77.59626807090909,vehicle_breakdown,62.4,0.7494,0.8076,0.9938,0.8026,True,True
FKID007787,BEML GateJunc(SuranjandasRd),12.9692543,77.65860705,1,FKID008097,DomlurWaterTank,12.961040745,77.63887486666667,vehicle_breakdown,21.3,2.3251,0.7755,0.9419,0.7305,False,False
FKID007787,BEML GateJunc(SuranjandasRd),12.9692543,77.65860705,2,FKID007805,BM ShriJunc(CMH-100FtRd)Junc,12.978526593333331,77.64130376666667,vehicle_breakdown,51.2,2.1397,0.6999,0.9506,0.6653,False,False
FKID007787,BEML GateJunc(SuranjandasRd),12.9692543,77.65860705,3,FKID008082,DomlurWaterTank,12.961040745,77.63887486666667,vehicle_breakdown,33.2,2.3251,0.6342,0.9419,0.5974,False,False
FKID007787,BEML GateJunc(SuranjandasRd),12.9692543,77.65860705,4,FKID005328,BigBazaarJunction(OldMadrasRd),12.991387184615386,77.65742077692308,tree_fall,67.6,2.4644,0.6035,0.935,0.5643,False,False
FKID007787,BEML GateJunc(SuranjandasRd),12.9692543,77.65860705,5,FKID004088,VishweswaraiahJunctio(Uttamsagar),13.01136787,77.64639437,construction,67.6,4.8662,0.7307,0.7694,0.5623,False,False
FKID007967,A S CharStreet-MysoreRdJunc,12.96481012,77.57389456000001,1,FKID007561,PoliceCornerJunc,12.968714985,77.58703580538462,vehicle_breakdown,18.2,1.4887,0.8247,0.9758,0.8047,True,True
FKID007967,A S CharStreet-MysoreRdJunc,12.96481012,77.57389456000001,2,FKID007518,BiryandCircle,12.96412278,77.57003834,others,67.6,0.4248,0.7895,0.998,0.7879,True,True
FKID007967,A S CharStreet-MysoreRdJunc,12.96481012,77.57389456000001,3,FKID007903,N R SquareJunc,12.96546108,77.58656263,vehicle_breakdown,67.6,1.3746,0.781,0.9793,0.7648,True,True
FKID007967,A S CharStreet-MysoreRdJunc,12.96481012,77.57389456000001,4,FKID007480,SirsiCircle,12.961263,77.56049068888889,vehicle_breakdown,6.6,1.5051,0.7829,0.9752,0.7635,True,True
FKID007967,A S CharStreet-MysoreRdJunc,12.96481012,77.57389456000001,5,FKID007685,UlsoorGateJunc,12.966829125,77.58747884166667,vehicle_breakdown,50.0,1.489,0.7794,0.9758,0.7605,True,True
FKID007991,KrishnaFlourMill,12.984845371578947,77.57305116631579,1,FKID007173,KarnatakaBhavanJunction,12.981451431111113,77.5647627311111,public_event,67.6,0.9741,0.8742,0.9896,0.8651,True,True
FKID007991,KrishnaFlourMill,12.984845371578947,77.57305116631579,2,FKID007487,BinnyMillJunction,12.970068857142858,77.56797037142857,public_event,119.5,1.7329,0.8462,0.9673,0.8186,True,True
FKID007991,KrishnaFlourMill,12.984845371578947,77.57305116631579,3,FKID008130,"PriyadarshiniHotel,Jayamahal,RT Nagar",13.001852065,77.59451953833333,public_event,67.6,2.9978,0.8742,0.9053,0.7915,False,False
FKID007991,KrishnaFlourMill,12.984845371578947,77.57305116631579,4,FKID007421,KrishnaFlourMill,12.984845371578947,77.57305116631579,vehicle_breakdown,67.6,0.0,0.7762,1.0,0.7762,True,True
FKID007991,KrishnaFlourMill,12.984845371578947,77.57305116631579,5,FKID008028,PoliceCornerJunc,12.968714985,77.58703580538462,vehicle_breakdown,11.4,2.348,0.8029,0.9408,0.7553,False,False
FKID008054,KanakapuraRd-RingRdJunction,12.905958257777778,77.57323213000001,1,FKID005805,BanashankariBusStandJunc,12.916914513846152,77.57278397769231,public_event,67.6,1.2192,0.8788,0.9837,0.8645,True,True
FKID008054,KanakapuraRd-RingRdJunction,12.905958257777778,77.57323213000001,2,FKID005806,BanashankariBusStandJunc,12.916914513846152,77.57278397769231,public_event,67.6,1.2192,0.8788,0.9837,0.8645,True,True
FKID008054,KanakapuraRd-RingRdJunction,12.905958257777778,77.57323213000001,3,FKID006210,UttarahalliJunction,12.905854762,77.54496494333333,construction,67.6,3.0638,0.744,0.9013,0.6706,False,False
FKID008054,KanakapuraRd-RingRdJunction,12.905958257777778,77.57323213000001,4,FKID007405,JP Nagar 9th cross-24th main jn,12.91187576,77.58611252,vehicle_breakdown,67.6,1.5433,0.6871,0.974,0.6693,True,True
FKID008054,KanakapuraRd-RingRdJunction,12.905958257777778,77.57323213000001,5,FKID007430,KadirenahalliJunction,12.916272925,77.565058,debris,67.6,1.4493,0.6505,0.977,0.6355,True,True
FKID008080,Richmond circle jn,12.965108050909093,77.59626807090909,1,FKID007450,MotherTeressaCircle,12.966578086363636,77.60897399272727,protest,30.7,1.3865,0.9331,0.9789,0.9135,True,True
FKID008080,Richmond circle jn,12.965108050909093,77.59626807090909,2,FKID007893,CashPharmacyJunction,12.9660284,77.5997593,vehicle_breakdown,67.6,0.3919,0.8048,0.9983,0.8034,True,True
FKID008080,Richmond circle jn,12.965108050909093,77.59626807090909,3,FKID007860,HudsonCircle,12.967816574375,77.590308950625,vehicle_breakdown,67.6,0.7125,0.8032,0.9944,0.7987,True,True
FKID008080,Richmond circle jn,12.965108050909093,77.59626807090909,4,FKID007613,BloodBankCircle,12.962145634,77.594476038,vehicle_breakdown,67.6,0.3824,0.7996,0.9984,0.7983,True,True
FKID008080,Richmond circle jn,12.965108050909093,77.59626807090909,5,FKID007855,BloodBankCircle,12.962145634,77.594476038,vehicle_breakdown,67.6,0.3824,0.798,0.9984,0.7967,True,True
FKID008130,"PriyadarshiniHotel,Jayamahal,RT Nagar",13.001852065,77.59451953833333,1,FKID007173,KarnatakaBhavanJunction,12.981451431111113,77.5647627311111,public_event,67.6,3.9422,1.0,0.842,0.842,False,False
FKID008130,"PriyadarshiniHotel,Jayamahal,RT Nagar",13.001852065,77.59451953833333,2,FKID002354,"Trilight Circle,Race course Road",12.984309145,77.582696795,construction,67.6,2.3337,0.8466,0.9415,0.7971,False,False
FKID008130,"PriyadarshiniHotel,Jayamahal,RT Nagar",13.001852065,77.59451953833333,3,FKID007991,KrishnaFlourMill,12.984845371578947,77.57305116631579,public_event,0.0,2.9978,0.8742,0.9053,0.7915,False,False
FKID008130,"PriyadarshiniHotel,Jayamahal,RT Nagar",13.001852065,77.59451953833333,4,FKID006647,SubedarChatramRd near SheshadripuramPS,12.9875192825,77.57405029,construction,67.6,2.731,0.8466,0.9208,0.7796,False,False
FKID008130,"PriyadarshiniHotel,Jayamahal,RT Nagar",13.001852065,77.59451953833333,5,FKID006648,SubedarChatramRd near SheshadripuramPS,12.9875192825,77.57405029,construction,67.6,2.731,0.8466,0.9208,0.7796,False,False
FKID008131,Nagavara-ORR Junction,13.039600234375,77.624189735625,1,FKID007415,Nagavara-ORR Junction,13.039600234375,77.624189735625,construction,67.6,0.0,0.8466,1.0,0.8466,True,True
FKID008131,Nagavara-ORR Junction,13.039600234375,77.624189735625,2,FKID007633,"VeerannapalyaJunction(BEL,HO)",13.041578026666668,77.61365983,construction,0.0,1.1617,0.7139,0.9852,0.7033,True,True
FKID008131,Nagavara-ORR Junction,13.039600234375,77.624189735625,3,FKID007603,"VeerannapalyaJunction(BEL,HO)",13.041578026666668,77.61365983,construction,0.0,1.1617,0.7062,0.9852,0.6957,True,True
FKID008131,Nagavara-ORR Junction,13.039600234375,77.624189735625,4,FKID007525,"VeerannapalyaJunction(BEL,HO)",13.041578026666668,77.61365983,construction,0.0,1.1617,0.6867,0.9852,0.6765,True,True
FKID008131,Nagavara-ORR Junction,13.039600234375,77.624189735625,5,FKID006645,HennurRd-DavisRdJunction,13.003295698,77.620409662,construction,67.6,4.0576,0.8042,0.8334,0.6703,False,False
