grid_time_utc,t_hours,zone,split,hour_sin,hour_cos,dow,is_weekend,is_peak,lambda_v,log_lambda_v,count_1h,count_4h,count_24h,burden_1h,burden_4h,hotspot_n_sig,hotspot_max_z,hotspot_mean_burden,zone_mean_fragility,zone_hist_rate,Y_count_3h,Y_bin_3h,Y_count_6h,Y_bin_6h,Y_count_9h,Y_bin_9h
2023-11-04T07:00:00.000000001+00:00,-132.41337611111112,East Zone 2,train,0.10801,-0.99415,5,1,0,0.05074,-2.981039,0,0,0,0.0,0.0,0.0,0.3238066860780245,10.9925,8.496437848765586,0.113446,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-04T08:00:00.000000001+00:00,-131.41337611111112,East Zone 2,train,-0.152975,-0.98823,5,1,0,0.05074,-2.981039,0,0,0,0.0,0.0,0.0,0.3238066860780245,10.9925,8.496437848765586,0.113446,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-04T09:00:00.000000001+00:00,-130.41337611111112,East Zone 2,train,-0.403535,-0.914964,5,1,0,0.05074,-2.981039,0,0,0,0.0,0.0,0.0,0.3238066860780245,10.9925,8.496437848765586,0.113446,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-04T10:00:00.000000001+00:00,-129.41337611111112,East Zone 2,train,-0.626595,-0.779345,5,1,0,0.05074,-2.981039,0,0,0,0.0,0.0,0.0,0.3238066860780245,10.9925,8.496437848765586,0.113446,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-04T11:00:00.000000001+00:00,-128.41337611111112,East Zone 2,train,-0.806954,-0.590615,5,1,0,0.05074,-2.981039,0,0,0,0.0,0.0,0.0,0.3238066860780245,10.9925,8.496437848765586,0.113446,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-04T12:00:00.000000001+00:00,-127.41337611111112,East Zone 2,train,-0.93232,-0.361635,5,1,0,0.05074,-2.981039,0,0,0,0.0,0.0,0.0,0.3238066860780245,10.9925,8.496437848765586,0.113446,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-04T13:00:00.000000001+00:00,-126.41337611111112,East Zone 2,train,-0.99415,-0.10801,5,1,1,0.05074,-2.981039,0,0,0,0.0,0.0,0.0,0.3238066860780245,10.9925,8.496437848765586,0.113446,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-04T14:00:00.000000001+00:00,-125.41337611111112,East Zone 2,train,-0.98823,0.152975,5,1,1,0.05074,-2.981039,0,0,0,0.0,0.0,0.0,0.3238066860780245,10.9925,8.496437848765586,0.113446,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-04T15:00:00.000000001+00:00,-124.41337611111112,East Zone 2,train,-0.914964,0.403535,5,1,1,0.05074,-2.981039,0,0,0,0.0,0.0,0.0,0.3238066860780245,10.9925,8.496437848765586,0.113446,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-04T16:00:00.000000001+00:00,-123.41337611111112,East Zone 2,train,-0.779345,0.626595,5,1,0,0.05074,-2.981039,0,0,0,0.0,0.0,0.0,0.3238066860780245,10.9925,8.496437848765586,0.113446,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-04T17:00:00.000000001+00:00,-122.41337611111112,East Zone 2,train,-0.590615,0.806954,5,1,0,0.05074,-2.981039,0,0,0,0.0,0.0,0.0,0.3238066860780245,10.9925,8.496437848765586,0.113446,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-04T18:00:00.000000001+00:00,-121.41337611111112,East Zone 2,train,-0.361635,0.93232,5,1,0,0.05074,-2.981039,0,0,0,0.0,0.0,0.0,0.3238066860780245,10.9925,8.496437848765586,0.113446,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-04T19:00:00.000000001+00:00,-120.41337611111112,East Zone 2,train,-0.10801,0.99415,5,1,0,0.05074,-2.981039,0,0,0,0.0,0.0,0.0,0.3238066860780245,10.9925,8.496437848765586,0.113446,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-04T20:00:00.000000001+00:00,-119.41337611111112,East Zone 2,train,0.152975,0.98823,5,1,0,0.05074,-2.981039,0,0,0,0.0,0.0,0.0,0.3238066860780245,10.9925,8.496437848765586,0.113446,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-04T21:00:00.000000001+00:00,-118.41337611111112,East Zone 2,train,0.403535,0.914964,5,1,0,0.05074,-2.981039,0,0,0,0.0,0.0,0.0,0.3238066860780245,10.9925,8.496437848765586,0.113446,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-04T22:00:00.000000001+00:00,-117.41337611111112,East Zone 2,train,0.626595,0.779345,5,1,0,0.05074,-2.981039,0,0,0,0.0,0.0,0.0,0.3238066860780245,10.9925,8.496437848765586,0.113446,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-04T23:00:00.000000001+00:00,-116.41337611111112,East Zone 2,train,0.806954,0.590615,5,1,0,0.05074,-2.981039,0,0,0,0.0,0.0,0.0,0.3238066860780245,10.9925,8.496437848765586,0.113446,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-05T00:00:00.000000001+00:00,-115.41337611111112,East Zone 2,train,0.93232,0.361635,6,1,0,0.05074,-2.981039,0,0,0,0.0,0.0,0.0,0.3238066860780245,10.9925,8.496437848765586,0.113446,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-05T01:00:00.000000001+00:00,-114.41337611111112,East Zone 2,train,0.99415,0.10801,6,1,0,0.05074,-2.981039,0,0,0,0.0,0.0,0.0,0.3238066860780245,10.9925,8.496437848765586,0.113446,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-05T02:00:00.000000001+00:00,-113.41337611111112,East Zone 2,train,0.98823,-0.152975,6,1,0,0.05074,-2.981039,0,0,0,0.0,0.0,0.0,0.3238066860780245,10.9925,8.496437848765586,0.113446,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-05T03:00:00.000000001+00:00,-112.41337611111112,East Zone 2,train,0.914964,-0.403535,6,1,1,0.05074,-2.981039,0,0,0,0.0,0.0,0.0,0.3238066860780245,10.9925,8.496437848765586,0.113446,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-05T04:00:00.000000001+00:00,-111.41337611111112,East Zone 2,train,0.779345,-0.626595,6,1,1,0.05074,-2.981039,0,0,0,0.0,0.0,0.0,0.3238066860780245,10.9925,8.496437848765586,0.113446,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-05T05:00:00.000000001+00:00,-110.41337611111112,East Zone 2,train,0.590615,-0.806954,6,1,1,0.05074,-2.981039,0,0,0,0.0,0.0,0.0,0.3238066860780245,10.9925,8.496437848765586,0.113446,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-05T06:00:00.000000001+00:00,-109.41337611111112,East Zone 2,train,0.361635,-0.93232,6,1,0,0.05074,-2.981039,0,0,0,0.0,0.0,0.0,0.3238066860780245,10.9925,8.496437848765586,0.113446,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-05T07:00:00.000000001+00:00,-108.41337611111112,East Zone 2,train,0.10801,-0.99415,6,1,0,0.05074,-2.981039,0,0,0,0.0,0.0,0.0,0.3238066860780245,10.9925,8.496437848765586,0.113446,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-05T08:00:00.000000001+00:00,-107.41337611111112,East Zone 2,train,-0.152975,-0.98823,6,1,0,0.05074,-2.981039,0,0,0,0.0,0.0,0.0,0.3238066860780245,10.9925,8.496437848765586,0.113446,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-05T09:00:00.000000001+00:00,-106.41337611111112,East Zone 2,train,-0.403535,-0.914964,6,1,0,0.05074,-2.981039,0,0,0,0.0,0.0,0.0,0.3238066860780245,10.9925,8.496437848765586,0.113446,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-05T10:00:00.000000001+00:00,-105.41337611111112,East Zone 2,train,-0.626595,-0.779345,6,1,0,0.05074,-2.981039,0,0,0,0.0,0.0,0.0,0.3238066860780245,10.9925,8.496437848765586,0.113446,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-05T11:00:00.000000001+00:00,-104.41337611111112,East Zone 2,train,-0.806954,-0.590615,6,1,0,0.05074,-2.981039,0,0,0,0.0,0.0,0.0,0.3238066860780245,10.9925,8.496437848765586,0.113446,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-05T12:00:00.000000001+00:00,-103.41337611111112,East Zone 2,train,-0.93232,-0.361635,6,1,0,0.05074,-2.981039,0,0,0,0.0,0.0,0.0,0.3238066860780245,10.9925,8.496437848765586,0.113446,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-05T13:00:00.000000001+00:00,-102.41337611111112,East Zone 2,train,-0.99415,-0.10801,6,1,1,0.05074,-2.981039,0,0,0,0.0,0.0,0.0,0.3238066860780245,10.9925,8.496437848765586,0.113446,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-05T14:00:00.000000001+00:00,-101.41337611111112,East Zone 2,train,-0.98823,0.152975,6,1,1,0.05074,-2.981039,0,0,0,0.0,0.0,0.0,0.3238066860780245,10.9925,8.496437848765586,0.113446,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-05T15:00:00.000000001+00:00,-100.41337611111112,East Zone 2,train,-0.914964,0.403535,6,1,1,0.05074,-2.981039,0,0,0,0.0,0.0,0.0,0.3238066860780245,10.9925,8.496437848765586,0.113446,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-05T16:00:00.000000001+00:00,-99.41337611111112,East Zone 2,train,-0.779345,0.626595,6,1,0,0.05074,-2.981039,0,0,0,0.0,0.0,0.0,0.3238066860780245,10.9925,8.496437848765586,0.113446,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-05T17:00:00.000000001+00:00,-98.41337611111112,East Zone 2,train,-0.590615,0.806954,6,1,0,0.05074,-2.981039,0,0,0,0.0,0.0,0.0,0.3238066860780245,10.9925,8.496437848765586,0.113446,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-05T18:00:00.000000001+00:00,-97.41337611111112,East Zone 2,train,-0.361635,0.93232,6,1,0,0.05074,-2.981039,0,0,0,0.0,0.0,0.0,0.3238066860780245,10.9925,8.496437848765586,0.113446,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-05T19:00:00.000000001+00:00,-96.41337611111112,East Zone 2,train,-0.10801,0.99415,6,1,0,0.05074,-2.981039,0,0,0,0.0,0.0,0.0,0.3238066860780245,10.9925,8.496437848765586,0.113446,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-05T20:00:00.000000001+00:00,-95.41337611111112,East Zone 2,train,0.152975,0.98823,6,1,0,0.05074,-2.981039,0,0,0,0.0,0.0,0.0,0.3238066860780245,10.9925,8.496437848765586,0.113446,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-05T21:00:00.000000001+00:00,-94.41337611111112,East Zone 2,train,0.403535,0.914964,6,1,0,0.05074,-2.981039,0,0,0,0.0,0.0,0.0,0.3238066860780245,10.9925,8.496437848765586,0.113446,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-05T22:00:00.000000001+00:00,-93.41337611111112,East Zone 2,train,0.626595,0.779345,6,1,0,0.05074,-2.981039,0,0,0,0.0,0.0,0.0,0.3238066860780245,10.9925,8.496437848765586,0.113446,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-05T23:00:00.000000001+00:00,-92.41337611111112,East Zone 2,train,0.806954,0.590615,6,1,0,0.05074,-2.981039,0,0,0,0.0,0.0,0.0,0.3238066860780245,10.9925,8.496437848765586,0.113446,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-06T00:00:00.000000001+00:00,-91.41337611111112,East Zone 2,train,0.93232,0.361635,0,0,0,0.05074,-2.981039,0,0,0,0.0,0.0,0.0,0.3238066860780245,10.9925,8.496437848765586,0.113446,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-06T01:00:00.000000001+00:00,-90.41337611111112,East Zone 2,train,0.99415,0.10801,0,0,0,0.05074,-2.981039,0,0,0,0.0,0.0,0.0,0.3238066860780245,10.9925,8.496437848765586,0.113446,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-06T02:00:00.000000001+00:00,-89.41337611111112,East Zone 2,train,0.98823,-0.152975,0,0,0,0.05074,-2.981039,0,0,0,0.0,0.0,0.0,0.3238066860780245,10.9925,8.496437848765586,0.113446,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-06T03:00:00.000000001+00:00,-88.41337611111112,East Zone 2,train,0.914964,-0.403535,0,0,1,0.05074,-2.981039,0,0,0,0.0,0.0,0.0,0.3238066860780245,10.9925,8.496437848765586,0.113446,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-06T04:00:00.000000001+00:00,-87.41337611111112,East Zone 2,train,0.779345,-0.626595,0,0,1,0.05074,-2.981039,0,0,0,0.0,0.0,0.0,0.3238066860780245,10.9925,8.496437848765586,0.113446,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-06T05:00:00.000000001+00:00,-86.41337611111112,East Zone 2,train,0.590615,-0.806954,0,0,1,0.05074,-2.981039,0,0,0,0.0,0.0,0.0,0.3238066860780245,10.9925,8.496437848765586,0.113446,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-06T06:00:00.000000001+00:00,-85.41337611111112,East Zone 2,train,0.361635,-0.93232,0,0,0,0.05074,-2.981039,0,0,0,0.0,0.0,0.0,0.3238066860780245,10.9925,8.496437848765586,0.113446,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-06T07:00:00.000000001+00:00,-84.41337611111112,East Zone 2,train,0.10801,-0.99415,0,0,0,0.05074,-2.981039,0,0,0,0.0,0.0,0.0,0.3238066860780245,10.9925,8.496437848765586,0.113446,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-06T08:00:00.000000001+00:00,-83.41337611111112,East Zone 2,train,-0.152975,-0.98823,0,0,0,0.05074,-2.981039,0,0,0,0.0,0.0,0.0,0.3238066860780245,10.9925,8.496437848765586,0.113446,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-06T09:00:00.000000001+00:00,-82.41337611111112,East Zone 2,train,-0.403535,-0.914964,0,0,0,0.05074,-2.981039,0,0,0,0.0,0.0,0.0,0.3238066860780245,10.9925,8.496437848765586,0.113446,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-06T10:00:00.000000001+00:00,-81.41337611111112,East Zone 2,train,-0.626595,-0.779345,0,0,0,0.05074,-2.981039,0,0,0,0.0,0.0,0.0,0.3238066860780245,10.9925,8.496437848765586,0.113446,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-06T11:00:00.000000001+00:00,-80.41337611111112,East Zone 2,train,-0.806954,-0.590615,0,0,0,0.05074,-2.981039,0,0,0,0.0,0.0,0.0,0.3238066860780245,10.9925,8.496437848765586,0.113446,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-06T12:00:00.000000001+00:00,-79.41337611111112,East Zone 2,train,-0.93232,-0.361635,0,0,0,0.05074,-2.981039,0,0,0,0.0,0.0,0.0,0.3238066860780245,10.9925,8.496437848765586,0.113446,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-06T13:00:00.000000001+00:00,-78.41337611111112,East Zone 2,train,-0.99415,-0.10801,0,0,1,0.05074,-2.981039,0,0,0,0.0,0.0,0.0,0.3238066860780245,10.9925,8.496437848765586,0.113446,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-06T14:00:00.000000001+00:00,-77.41337611111112,East Zone 2,train,-0.98823,0.152975,0,0,1,0.05074,-2.981039,0,0,0,0.0,0.0,0.0,0.3238066860780245,10.9925,8.496437848765586,0.113446,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-06T15:00:00.000000001+00:00,-76.41337611111112,East Zone 2,train,-0.914964,0.403535,0,0,1,0.05074,-2.981039,0,0,0,0.0,0.0,0.0,0.3238066860780245,10.9925,8.496437848765586,0.113446,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-06T16:00:00.000000001+00:00,-75.41337611111112,East Zone 2,train,-0.779345,0.626595,0,0,0,0.05074,-2.981039,0,0,0,0.0,0.0,0.0,0.3238066860780245,10.9925,8.496437848765586,0.113446,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-06T17:00:00.000000001+00:00,-74.41337611111112,East Zone 2,train,-0.590615,0.806954,0,0,0,0.05074,-2.981039,0,0,0,0.0,0.0,0.0,0.3238066860780245,10.9925,8.496437848765586,0.113446,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-06T18:00:00.000000001+00:00,-73.41337611111112,East Zone 2,train,-0.361635,0.93232,0,0,0,0.05074,-2.981039,0,0,0,0.0,0.0,0.0,0.3238066860780245,10.9925,8.496437848765586,0.113446,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-06T19:00:00.000000001+00:00,-72.41337611111112,East Zone 2,train,-0.10801,0.99415,0,0,0,0.05074,-2.981039,0,0,0,0.0,0.0,0.0,0.3238066860780245,10.9925,8.496437848765586,0.113446,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-06T20:00:00.000000001+00:00,-71.41337611111112,East Zone 2,train,0.152975,0.98823,0,0,0,0.05074,-2.981039,0,0,0,0.0,0.0,0.0,0.3238066860780245,10.9925,8.496437848765586,0.113446,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-06T21:00:00.000000001+00:00,-70.41337611111112,East Zone 2,train,0.403535,0.914964,0,0,0,0.05074,-2.981039,0,0,0,0.0,0.0,0.0,0.3238066860780245,10.9925,8.496437848765586,0.113446,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-06T22:00:00.000000001+00:00,-69.41337611111112,East Zone 2,train,0.626595,0.779345,0,0,0,0.05074,-2.981039,0,0,0,0.0,0.0,0.0,0.3238066860780245,10.9925,8.496437848765586,0.113446,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-06T23:00:00.000000001+00:00,-68.41337611111112,East Zone 2,train,0.806954,0.590615,0,0,0,0.05074,-2.981039,0,0,0,0.0,0.0,0.0,0.3238066860780245,10.9925,8.496437848765586,0.113446,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-07T00:00:00.000000001+00:00,-67.41337611111112,East Zone 2,train,0.93232,0.361635,1,0,0,0.05074,-2.981039,0,0,0,0.0,0.0,0.0,0.3238066860780245,10.9925,8.496437848765586,0.113446,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-07T01:00:00.000000001+00:00,-66.41337611111112,East Zone 2,train,0.99415,0.10801,1,0,0,0.05074,-2.981039,0,0,0,0.0,0.0,0.0,0.3238066860780245,10.9925,8.496437848765586,0.113446,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-07T02:00:00.000000001+00:00,-65.41337611111112,East Zone 2,train,0.98823,-0.152975,1,0,0,0.05074,-2.981039,0,0,0,0.0,0.0,0.0,0.3238066860780245,10.9925,8.496437848765586,0.113446,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-07T03:00:00.000000001+00:00,-64.41337611111112,East Zone 2,train,0.914964,-0.403535,1,0,1,0.05074,-2.981039,0,0,0,0.0,0.0,0.0,0.3238066860780245,10.9925,8.496437848765586,0.113446,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-07T04:00:00.000000001+00:00,-63.41337611111112,East Zone 2,train,0.779345,-0.626595,1,0,1,0.05074,-2.981039,0,0,0,0.0,0.0,0.0,0.3238066860780245,10.9925,8.496437848765586,0.113446,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-07T05:00:00.000000001+00:00,-62.41337611111112,East Zone 2,train,0.590615,-0.806954,1,0,1,0.05074,-2.981039,0,0,0,0.0,0.0,0.0,0.3238066860780245,10.9925,8.496437848765586,0.113446,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-07T06:00:00.000000001+00:00,-61.41337611111112,East Zone 2,train,0.361635,-0.93232,1,0,0,0.05074,-2.981039,0,0,0,0.0,0.0,0.0,0.3238066860780245,10.9925,8.496437848765586,0.113446,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-07T07:00:00.000000001+00:00,-60.41337611111112,East Zone 2,train,0.10801,-0.99415,1,0,0,0.05074,-2.981039,0,0,0,0.0,0.0,0.0,0.3238066860780245,10.9925,8.496437848765586,0.113446,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-07T08:00:00.000000001+00:00,-59.41337611111112,East Zone 2,train,-0.152975,-0.98823,1,0,0,0.05074,-2.981039,0,0,0,0.0,0.0,0.0,0.3238066860780245,10.9925,8.496437848765586,0.113446,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-07T09:00:00.000000001+00:00,-58.41337611111112,East Zone 2,train,-0.403535,-0.914964,1,0,0,0.05074,-2.981039,0,0,0,0.0,0.0,0.0,0.3238066860780245,10.9925,8.496437848765586,0.113446,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-07T10:00:00.000000001+00:00,-57.41337611111112,East Zone 2,train,-0.626595,-0.779345,1,0,0,0.05074,-2.981039,0,0,0,0.0,0.0,0.0,0.3238066860780245,10.9925,8.496437848765586,0.113446,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-07T11:00:00.000000001+00:00,-56.41337611111112,East Zone 2,train,-0.806954,-0.590615,1,0,0,0.05074,-2.981039,0,0,0,0.0,0.0,0.0,0.3238066860780245,10.9925,8.496437848765586,0.113446,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-07T12:00:00.000000001+00:00,-55.41337611111112,East Zone 2,train,-0.93232,-0.361635,1,0,0,0.05074,-2.981039,0,0,0,0.0,0.0,0.0,0.3238066860780245,10.9925,8.496437848765586,0.113446,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-07T13:00:00.000000001+00:00,-54.41337611111112,East Zone 2,train,-0.99415,-0.10801,1,0,1,0.05074,-2.981039,0,0,0,0.0,0.0,0.0,0.3238066860780245,10.9925,8.496437848765586,0.113446,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-07T14:00:00.000000001+00:00,-53.41337611111112,East Zone 2,train,-0.98823,0.152975,1,0,1,0.05074,-2.981039,0,0,0,0.0,0.0,0.0,0.3238066860780245,10.9925,8.496437848765586,0.113446,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-07T15:00:00.000000001+00:00,-52.41337611111112,East Zone 2,train,-0.914964,0.403535,1,0,1,0.05074,-2.981039,0,0,0,0.0,0.0,0.0,0.3238066860780245,10.9925,8.496437848765586,0.113446,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-07T16:00:00.000000001+00:00,-51.41337611111112,East Zone 2,train,-0.779345,0.626595,1,0,0,0.05074,-2.981039,0,0,0,0.0,0.0,0.0,0.3238066860780245,10.9925,8.496437848765586,0.113446,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-07T17:00:00.000000001+00:00,-50.41337611111112,East Zone 2,train,-0.590615,0.806954,1,0,0,0.05074,-2.981039,0,0,0,0.0,0.0,0.0,0.3238066860780245,10.9925,8.496437848765586,0.113446,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-07T18:00:00.000000001+00:00,-49.41337611111112,East Zone 2,train,-0.361635,0.93232,1,0,0,0.05074,-2.981039,0,0,0,0.0,0.0,0.0,0.3238066860780245,10.9925,8.496437848765586,0.113446,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-07T19:00:00.000000001+00:00,-48.41337611111112,East Zone 2,train,-0.10801,0.99415,1,0,0,0.05074,-2.981039,0,0,0,0.0,0.0,0.0,0.3238066860780245,10.9925,8.496437848765586,0.113446,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-07T20:00:00.000000001+00:00,-47.41337611111112,East Zone 2,train,0.152975,0.98823,1,0,0,0.05074,-2.981039,0,0,0,0.0,0.0,0.0,0.3238066860780245,10.9925,8.496437848765586,0.113446,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-07T21:00:00.000000001+00:00,-46.41337611111112,East Zone 2,train,0.403535,0.914964,1,0,0,0.05074,-2.981039,0,0,0,0.0,0.0,0.0,0.3238066860780245,10.9925,8.496437848765586,0.113446,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-07T22:00:00.000000001+00:00,-45.41337611111112,East Zone 2,train,0.626595,0.779345,1,0,0,0.05074,-2.981039,0,0,0,0.0,0.0,0.0,0.3238066860780245,10.9925,8.496437848765586,0.113446,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-07T23:00:00.000000001+00:00,-44.41337611111112,East Zone 2,train,0.806954,0.590615,1,0,0,0.05074,-2.981039,0,0,0,0.0,0.0,0.0,0.3238066860780245,10.9925,8.496437848765586,0.113446,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-08T00:00:00.000000001+00:00,-43.41337611111112,East Zone 2,train,0.93232,0.361635,2,0,0,0.05074,-2.981039,0,0,0,0.0,0.0,0.0,0.3238066860780245,10.9925,8.496437848765586,0.113446,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-08T01:00:00.000000001+00:00,-42.41337611111112,East Zone 2,train,0.99415,0.10801,2,0,0,0.05074,-2.981039,0,0,0,0.0,0.0,0.0,0.3238066860780245,10.9925,8.496437848765586,0.113446,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-08T02:00:00.000000001+00:00,-41.41337611111112,East Zone 2,train,0.98823,-0.152975,2,0,0,0.05074,-2.981039,0,0,0,0.0,0.0,0.0,0.3238066860780245,10.9925,8.496437848765586,0.113446,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-08T03:00:00.000000001+00:00,-40.41337611111112,East Zone 2,train,0.914964,-0.403535,2,0,1,0.05074,-2.981039,0,0,0,0.0,0.0,0.0,0.3238066860780245,10.9925,8.496437848765586,0.113446,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-08T04:00:00.000000001+00:00,-39.41337611111112,East Zone 2,train,0.779345,-0.626595,2,0,1,0.05074,-2.981039,0,0,0,0.0,0.0,0.0,0.3238066860780245,10.9925,8.496437848765586,0.113446,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-08T05:00:00.000000001+00:00,-38.41337611111112,East Zone 2,train,0.590615,-0.806954,2,0,1,0.05074,-2.981039,0,0,0,0.0,0.0,0.0,0.3238066860780245,10.9925,8.496437848765586,0.113446,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-08T06:00:00.000000001+00:00,-37.41337611111112,East Zone 2,train,0.361635,-0.93232,2,0,0,0.05074,-2.981039,0,0,0,0.0,0.0,0.0,0.3238066860780245,10.9925,8.496437848765586,0.113446,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-08T07:00:00.000000001+00:00,-36.41337611111112,East Zone 2,train,0.10801,-0.99415,2,0,0,0.05074,-2.981039,0,0,0,0.0,0.0,0.0,0.3238066860780245,10.9925,8.496437848765586,0.113446,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-08T08:00:00.000000001+00:00,-35.41337611111112,East Zone 2,train,-0.152975,-0.98823,2,0,0,0.05074,-2.981039,0,0,0,0.0,0.0,0.0,0.3238066860780245,10.9925,8.496437848765586,0.113446,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-08T09:00:00.000000001+00:00,-34.41337611111112,East Zone 2,train,-0.403535,-0.914964,2,0,0,0.05074,-2.981039,0,0,0,0.0,0.0,0.0,0.3238066860780245,10.9925,8.496437848765586,0.113446,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-08T10:00:00.000000001+00:00,-33.41337611111112,East Zone 2,train,-0.626595,-0.779345,2,0,0,0.05074,-2.981039,0,0,0,0.0,0.0,0.0,0.3238066860780245,10.9925,8.496437848765586,0.113446,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-08T11:00:00.000000001+00:00,-32.41337611111112,East Zone 2,train,-0.806954,-0.590615,2,0,0,0.05074,-2.981039,0,0,0,0.0,0.0,0.0,0.3238066860780245,10.9925,8.496437848765586,0.113446,0.0,0.0,0.0,0.0,0.0,0.0
