event_id,tail_risk_prob_raw,tail_risk_prob
FKID006581,0.1233420209643564,0.02857142857142857
FKID006587,0.4524956785047197,0.24367816091954023
FKID004562,0.21161112675677726,0.24299065420560748
FKID006588,0.24705034140301996,0.24367816091954023
FKID006590,0.2632459746739904,0.24367816091954023
FKID006593,0.0397416139089474,0.0
FKID006594,0.0397416139089474,0.0
FKID006596,0.2543593993248306,0.24367816091954023
FKID006597,0.12265322929417637,0.02857142857142857
FKID006599,0.30157090929582103,0.24367816091954023
FKID006600,0.6513427874251826,0.8421052631578947
FKID004584,0.34237955067301573,0.24367816091954023
FKID004582,0.2200111703714797,0.24299065420560748
FKID006602,0.05209266174588737,0.014035087719298246
FKID006604,0.237723522362116,0.24367816091954023
FKID004593,0.2942757406658046,0.24367816091954023
FKID006605,0.3314650479416978,0.24367816091954023
FKID006608,0.13555351678096034,0.24299065420560748
FKID006609,0.13798771143486618,0.24299065420560748
FKID004599,0.29108734695338856,0.24367816091954023
FKID005280,0.24673323969432576,0.24367816091954023
FKID004595,0.264885563677385,0.24367816091954023
FKID006611,0.06907215120867358,0.014035087719298246
FKID006613,0.26901651119175873,0.24367816091954023
FKID004605,0.06720038683666651,0.014035087719298246
FKID004604,0.2413898231826419,0.24367816091954023
FKID006620,0.10140750553871045,0.02857142857142857
FKID004611,0.3170610474222994,0.24367816091954023
FKID004610,0.26557602671565606,0.24367816091954023
FKID006624,0.2297774078561393,0.24367816091954023
FKID006625,0.15275153830564914,0.24299065420560748
FKID003911,0.9275700383835511,1.0
FKID006626,0.156892256408159,0.24299065420560748
FKID006627,0.15698212242839693,0.24299065420560748
FKID004662,0.01684345057263791,0.0
FKID004619,0.057246176356858317,0.014035087719298246
FKID004618,0.06841276407607759,0.014035087719298246
FKID006628,0.5237488507754868,0.5
FKID004622,0.14896338087829816,0.24299065420560748
FKID005281,0.8007098781051399,0.8421052631578947
FKID006632,0.12410248654663932,0.02857142857142857
FKID006635,0.05637938130519137,0.014035087719298246
FKID006636,0.2482806791187013,0.24367816091954023
FKID006639,0.6527000333390682,0.8421052631578947
FKID006642,0.0341678449853413,0.0
FKID006643,0.03596198404238195,0.0
FKID004640,0.10821192822740609,0.02857142857142857
FKID006650,0.0899467546069519,0.02857142857142857
FKID006651,0.2984303610417564,0.24367816091954023
FKID006652,0.30855673574617254,0.24367816091954023
FKID004664,0.2852185144485874,0.24367816091954023
FKID004674,0.11891708821398915,0.02857142857142857
FKID006662,0.07463962872572218,0.014035087719298246
FKID006664,0.02983588518376967,0.0
FKID006665,0.21194794239284348,0.24299065420560748
FKID006666,0.05177726575394446,0.014035087719298246
FKID004684,0.7918289626317139,0.8421052631578947
FKID006668,0.08406199123211303,0.02857142857142857
FKID006674,0.22218132302808774,0.24367816091954023
FKID006675,0.13730829813851797,0.24299065420560748
FKID006676,0.22794804103218205,0.24367816091954023
FKID000332,0.8772039832557293,1.0
FKID006677,0.2366716623240434,0.24367816091954023
FKID004709,0.27399072517727185,0.24367816091954023
FKID004711,0.9274585840858847,1.0
FKID006680,0.22295151531835236,0.24367816091954023
FKID004713,0.2156639877584739,0.24299065420560748
FKID004715,0.2156639877584739,0.24299065420560748
FKID004716,0.24974320997887853,0.24367816091954023
FKID006681,0.15856978568670682,0.24299065420560748
FKID006682,0.20634873675913376,0.24299065420560748
FKID004717,0.1918334093744703,0.24299065420560748
FKID006685,0.934234232925104,1.0
FKID005285,0.20043742412149762,0.24299065420560748
FKID004730,0.2937230302064877,0.24367816091954023
FKID006691,0.22367871009857912,0.24367816091954023
FKID004760,0.06239112520485056,0.014035087719298246
FKID004733,0.2519454302820453,0.24367816091954023
FKID006694,0.06036468599256518,0.014035087719298246
FKID006696,0.05406528522241654,0.014035087719298246
FKID006697,0.16123648196911955,0.24299065420560748
FKID006698,0.16116143601197672,0.24299065420560748
FKID004744,0.26819537104482144,0.24367816091954023
FKID006699,0.1567379266815094,0.24299065420560748
FKID004753,0.12162402844984732,0.02857142857142857
FKID006702,0.08365276072730188,0.02857142857142857
FKID006704,0.08308992584512576,0.02857142857142857
FKID006705,0.19236779535785295,0.24299065420560748
FKID004790,0.05347070018930884,0.014035087719298246
FKID004795,0.048804366869667354,0.014035087719298246
FKID004799,0.019066432295428568,0.0
FKID006710,0.2705950558545599,0.24367816091954023
FKID004796,0.7067783923170884,0.8421052631578947
FKID006711,0.25521305663379057,0.24367816091954023
FKID006713,0.17058909504079317,0.24299065420560748
FKID006715,0.17260491294878338,0.24299065420560748
FKID006716,0.06893003191973944,0.014035087719298246
FKID006717,0.17857798906317243,0.24299065420560748
FKID004835,0.06669081260630869,0.014035087719298246
FKID006719,0.16045873341262282,0.24299065420560748
FKID006721,0.05713975586307244,0.014035087719298246
FKID004843,0.21655956989500608,0.24299065420560748
FKID004849,0.2153126227953141,0.24299065420560748
FKID006726,0.1645771307966624,0.24299065420560748
FKID004851,0.2245592100224736,0.24367816091954023
FKID006729,0.2868085969949132,0.24367816091954023
FKID006730,0.24746001646122162,0.24367816091954023
FKID000565,0.8924036169413021,1.0
FKID004861,0.9096302576903806,1.0
FKID006731,0.14034362369484368,0.24299065420560748
FKID004876,0.29180794430350554,0.24367816091954023
FKID006734,0.28601963839808875,0.24367816091954023
FKID004893,0.6734604171870359,0.8421052631578947
FKID004895,0.2833668121219928,0.24367816091954023
FKID006739,0.19758861107586734,0.24299065420560748
FKID006741,0.1730480377808704,0.24299065420560748
FKID006742,0.2590298390994743,0.24367816091954023
FKID006743,0.23208271492562896,0.24367816091954023
FKID006744,0.1824548034995651,0.24299065420560748
FKID004910,0.2901160249703481,0.24367816091954023
FKID004918,0.2901160249703481,0.24367816091954023
FKID006745,0.19616659467842434,0.24299065420560748
FKID004923,0.10525966411583608,0.02857142857142857
FKID006746,0.25059756535571576,0.24367816091954023
FKID004929,0.28816248764582414,0.24367816091954023
FKID004947,0.13721755821772214,0.24299065420560748
FKID004939,0.3297004241083732,0.24367816091954023
FKID006684,0.23838927893672343,0.24367816091954023
FKID006748,0.2706357011300941,0.24367816091954023
FKID006749,0.23510321559975147,0.24367816091954023
FKID006750,0.20764748540350064,0.24299065420560748
FKID005286,0.6748118231915031,0.8421052631578947
FKID006757,0.30283957843461734,0.24367816091954023
FKID004949,0.29447659710743684,0.24367816091954023
FKID004954,0.25989103837867006,0.24367816091954023
FKID004956,0.01893948021207181,0.0
FKID006764,0.052330666882301806,0.014035087719298246
FKID004959,0.02241362446718382,0.0
FKID006765,0.25991034954872727,0.24367816091954023
FKID006767,0.22917155550764484,0.24367816091954023
FKID006768,0.23050698971449,0.24367816091954023
FKID006769,0.6701040745971928,0.8421052631578947
FKID006770,0.2165999148187166,0.24299065420560748
FKID006773,0.04184935785265315,0.0
FKID006774,0.17770790608248627,0.24299065420560748
FKID006775,0.11279053878007525,0.02857142857142857
FKID006762,0.320672889993809,0.24367816091954023
FKID006776,0.16940648032137196,0.24299065420560748
FKID005288,0.9401404613014426,1.0
FKID006778,0.17873893383347428,0.24299065420560748
FKID006784,0.032498069258689116,0.0
FKID006785,0.18587676963317337,0.24299065420560748
FKID001133,0.901034636960787,1.0
FKID004985,0.10745656044886913,0.02857142857142857
FKID006789,0.21955960227169938,0.24299065420560748
FKID006791,0.2152913834383429,0.24299065420560748
FKID006793,0.042164232393547565,0.0
FKID006792,0.08346410859391461,0.02857142857142857
FKID006799,0.3273283026972579,0.24367816091954023
FKID006800,0.25293514414693896,0.24367816091954023
FKID004996,0.08662999453185917,0.02857142857142857
FKID006801,0.16776639676414268,0.24299065420560748
FKID005030,0.01921766261527763,0.0
FKID004998,0.045338162990347416,0.0
FKID005001,0.12599038258422834,0.02857142857142857
FKID006802,0.27338739454898214,0.24367816091954023
FKID006803,0.0905491139504804,0.02857142857142857
FKID005289,0.2644101775629539,0.24367816091954023
FKID005290,0.8948168423442473,1.0
FKID006805,0.19164957049618045,0.24299065420560748
FKID005004,0.8419627205678009,0.8421052631578947
FKID005291,0.8184326957501785,0.8421052631578947
FKID005292,0.8051785953674532,0.8421052631578947
FKID006807,0.7626712562746972,0.8421052631578947
FKID005005,0.9298249145179309,1.0
FKID006810,0.5239031838249967,0.5
FKID006811,0.8876617111807205,1.0
FKID006813,0.9093639689865328,1.0
FKID005024,0.2581619973924732,0.24367816091954023
FKID005018,0.2618012274147262,0.24367816091954023
FKID006815,0.028617932936251693,0.0
FKID006816,0.2296051786411518,0.24367816091954023
FKID006818,0.03947073773158615,0.0
FKID006817,0.1686975111461952,0.24299065420560748
FKID006819,0.3138083944969191,0.24367816091954023
FKID005021,0.8241706790373909,0.8421052631578947
FKID006822,0.03653833517449977,0.0
FKID006823,0.2439324595221194,0.24367816091954023
FKID006826,0.21546818294990838,0.24299065420560748
FKID006829,0.2533025239351112,0.24367816091954023
FKID005040,0.060717406340823996,0.014035087719298246
FKID006831,0.2995825399535626,0.24367816091954023
FKID005293,0.8720613248859331,1.0
FKID006832,0.24919722400900307,0.24367816091954023
FKID005294,0.29940539103861336,0.24367816091954023
FKID005295,0.0570906483616716,0.014035087719298246
FKID006834,0.04138643200305955,0.0
FKID005046,0.01750216366180393,0.0
FKID005045,0.27341028865821204,0.24367816091954023
FKID006838,0.10760297071578269,0.02857142857142857
FKID005297,0.2605909177817647,0.24367816091954023
FKID005044,0.20216747307278127,0.24299065420560748
FKID005298,0.27329284707024515,0.24367816091954023
FKID005048,0.2613440512662405,0.24367816091954023
FKID006840,0.9377046706163061,1.0
FKID001976,0.9377046706163061,1.0
FKID006827,0.052699075862772594,0.014035087719298246
FKID006841,0.052699075862772594,0.014035087719298246
FKID006855,0.9357240015943854,1.0
FKID001972,0.9387431333703716,1.0
FKID006844,0.044644030856773806,0.0
FKID006845,0.044644030856773806,0.0
FKID005054,0.03480379895738035,0.0
FKID006851,0.03775136921983775,0.0
FKID006852,0.03775136921983775,0.0
FKID006853,0.03634676097506654,0.0
FKID006854,0.03775136921983775,0.0
FKID006856,0.03775136921983775,0.0
FKID005055,0.05498276247743128,0.014035087719298246
FKID005058,0.05498276247743128,0.014035087719298246
FKID005057,0.05498276247743128,0.014035087719298246
FKID005056,0.05498276247743128,0.014035087719298246
FKID000227,0.05498276247743128,0.014035087719298246
FKID005059,0.05498276247743128,0.014035087719298246
FKID000236,0.05498276247743128,0.014035087719298246
FKID006857,0.2980301083072485,0.24367816091954023
FKID006867,0.6753875887282088,0.8421052631578947
FKID006868,0.3315285289317308,0.24367816091954023
FKID006869,0.3315285289317308,0.24367816091954023
FKID006870,0.31737969177979114,0.24367816091954023
FKID006871,0.14939581660276646,0.24299065420560748
FKID005327,0.15550402922856765,0.24299065420560748
FKID006892,0.9563515643260518,1.0
FKID000112,0.9563515643260518,1.0
FKID002644,0.36168107890509194,0.24367816091954023
FKID006893,0.901343813523205,1.0
FKID006894,0.8950840210767994,1.0
FKID006895,0.6653907678932293,0.8421052631578947
FKID005079,0.9431520014523451,1.0
FKID006896,0.2995999772985477,0.24367816091954023
FKID000944,0.9083831631487164,1.0
FKID006918,0.1696862558183386,0.24299065420560748
FKID006922,0.0885273571984537,0.02857142857142857
FKID003362,0.3593621374826886,0.24367816091954023
FKID005339,0.28973759403706195,0.24367816091954023
FKID006930,0.2382146531084822,0.24367816091954023
FKID006934,0.2716202736903533,0.24367816091954023
FKID006935,0.697836226021766,0.8421052631578947
FKID006936,0.19909463940866906,0.24299065420560748
FKID005086,0.043075504413981065,0.0
FKID005341,0.021359887005987677,0.0
FKID005342,0.23313364912015921,0.24367816091954023
FKID004160,0.2310091620464014,0.24367816091954023
FKID005090,0.21553367231666126,0.24299065420560748
FKID006942,0.04178320710220814,0.0
FKID006946,0.02960722442383206,0.0
FKID006948,0.029734428621785953,0.0
FKID006949,0.20397062961282028,0.24299065420560748
FKID006950,0.5449404213964022,0.5116343951980296
FKID005100,0.21420349472205766,0.24299065420560748
FKID005101,0.23006779329109073,0.24367816091954023
FKID006955,0.6063993774095876,0.8421052631578947
FKID006956,0.2744361023500887,0.24367816091954023
FKID006959,0.1964432190012261,0.24299065420560748
FKID006961,0.20318742208906734,0.24299065420560748
FKID006960,0.04300957943937376,0.0
FKID006962,0.14093014613226856,0.24299065420560748
FKID006963,0.14723351649222707,0.24299065420560748
FKID006951,0.2638522556219587,0.24367816091954023
FKID006952,0.12899476411036787,0.02857142857142857
FKID006966,0.22319229682745165,0.24367816091954023
FKID005107,0.615101072907491,0.8421052631578947
FKID005106,0.22271827571048655,0.24367816091954023
FKID006969,0.11646479688152028,0.02857142857142857
FKID005344,0.0951789664410678,0.02857142857142857
FKID006970,0.22106005495398479,0.2432090986551613
FKID006971,0.22106005495398479,0.2432090986551613
FKID005345,0.20187878466146764,0.24299065420560748
FKID006972,0.23222601692707634,0.24367816091954023
FKID005114,0.11422868119759999,0.02857142857142857
FKID005347,0.11422868119759999,0.02857142857142857
FKID005348,0.19374840319961026,0.24299065420560748
FKID005349,0.23302701307428073,0.24367816091954023
FKID006978,0.18305036451546972,0.24299065420560748
FKID005125,0.0953129284942697,0.02857142857142857
FKID006979,0.18351852432570867,0.24299065420560748
FKID005127,0.12420622198686414,0.02857142857142857
FKID005354,0.12420622198686414,0.02857142857142857
FKID006982,0.1663347694127585,0.24299065420560748
FKID006985,0.2543445204140308,0.24367816091954023
FKID006990,0.1744445082003704,0.24299065420560748
FKID005356,0.27245249331612514,0.24367816091954023
FKID006995,0.1971120270810832,0.24299065420560748
FKID005133,0.23587369537020256,0.24367816091954023
FKID006997,0.16563539497227023,0.24299065420560748
FKID005134,0.022612450489733673,0.0
FKID004693,0.24613543061558402,0.24367816091954023
FKID005137,0.9176014189533621,1.0
FKID005377,0.04806902315610986,0.014035087719298246
FKID005378,0.15400188138916823,0.24299065420560748
FKID005379,0.23180100419749175,0.24367816091954023
FKID005380,0.13902027737032532,0.24299065420560748
FKID005382,0.29350438592141004,0.24367816091954023
FKID007011,0.1813533358834812,0.24299065420560748
FKID007012,0.04071127511652541,0.0
FKID007013,0.04071127511652541,0.0
FKID007015,0.21937130710632616,0.24299065420560748
FKID007016,0.0886827177769721,0.02857142857142857
FKID005384,0.04596338467694677,0.0
FKID007020,0.8557886378727032,1.0
FKID007021,0.2038107178034727,0.24299065420560748
FKID007022,0.18026246247805114,0.24299065420560748
FKID007025,0.2466604822066379,0.24367816091954023
FKID007026,0.18694299100693648,0.24299065420560748
FKID007027,0.07662129982412923,0.014035087719298246
FKID005389,0.10153257733070915,0.02857142857142857
FKID007029,0.49103710991751925,0.25
FKID007030,0.06820176820228749,0.014035087719298246
FKID007031,0.2839585909671208,0.24367816091954023
FKID004125,0.921737534762713,1.0
FKID005394,0.02075839623047262,0.0
FKID005402,0.7826496168647693,0.8421052631578947
FKID007046,0.16583612018377542,0.24299065420560748
FKID005395,0.03153334405118528,0.0
FKID005396,0.2457014347426328,0.24367816091954023
FKID005404,0.2490718533321575,0.24367816091954023
FKID005400,0.23660012537634803,0.24367816091954023
FKID007050,0.06102136394697432,0.014035087719298246
FKID007052,0.28182938208402114,0.24367816091954023
FKID005399,0.9169407389162014,1.0
FKID005403,0.08907424483912965,0.02857142857142857
FKID005405,0.08847845503039939,0.02857142857142857
FKID005408,0.06859898967279372,0.014035087719298246
FKID005409,0.17372884864623875,0.24299065420560748
FKID007053,0.25337623512041635,0.24367816091954023
FKID007056,0.20595574089307436,0.24299065420560748
FKID005412,0.01858899646789398,0.0
FKID005415,0.25935501857710563,0.24367816091954023
FKID007068,0.03156631149499794,0.0
FKID005416,0.2011384214733302,0.24299065420560748
FKID005417,0.1997378674941069,0.24299065420560748
FKID005419,0.21105858103559122,0.24299065420560748
FKID005420,0.054444975954280835,0.014035087719298246
FKID005421,0.1997378674941069,0.24299065420560748
FKID005422,0.1997378674941069,0.24299065420560748
FKID007075,0.5529171498980018,0.5454545454545454
FKID007076,0.2396244131024147,0.24367816091954023
FKID005426,0.09520940375204792,0.02857142857142857
FKID007077,0.25490940564820286,0.24367816091954023
FKID007078,0.1951562483402803,0.24299065420560748
FKID005429,0.29768355906026756,0.24367816091954023
FKID005428,0.29608296321076827,0.24367816091954023
FKID007079,0.17828931079980095,0.24299065420560748
FKID005430,0.29455027622748303,0.24367816091954023
FKID004178,0.7665228603556286,0.8421052631578947
FKID007084,0.16936218275279552,0.24299065420560748
FKID007085,0.15358144579435096,0.24299065420560748
FKID000135,0.8789447433927896,1.0
FKID007087,0.16148899244160786,0.24299065420560748
FKID005432,0.15826648412337052,0.24299065420560748
FKID005155,0.2888085785346458,0.24367816091954023
FKID005433,0.3429225520888249,0.24367816091954023
FKID005434,0.07258571768194236,0.014035087719298246
FKID007094,0.185236550588967,0.24299065420560748
FKID005435,0.29271029462515047,0.24367816091954023
FKID007095,0.5605428203344182,0.5454545454545454
FKID007096,0.8495417629570872,1.0
FKID007099,0.14601023270872243,0.24299065420560748
FKID007100,0.03439814122495734,0.0
FKID007101,0.17650982742315363,0.24299065420560748
FKID005442,0.07288831834323323,0.014035087719298246
FKID007103,0.27968565736924084,0.24367816091954023
FKID007105,0.21797372176007468,0.24299065420560748
FKID007108,0.2730442965257751,0.24367816091954023
FKID005445,0.2337391476102119,0.24367816091954023
FKID005446,0.06728261123702131,0.014035087719298246
FKID007110,0.15836092930392276,0.24299065420560748
FKID007111,0.21264462680665538,0.24299065420560748
FKID007112,0.3345422156383377,0.24367816091954023
FKID005444,0.9182259112031326,1.0
FKID005447,0.026616861721610017,0.0
FKID007116,0.199807870278154,0.24299065420560748
FKID007117,0.05785974177075622,0.014035087719298246
FKID007118,0.05785974177075622,0.014035087719298246
FKID005449,0.04937465329115471,0.014035087719298246
FKID001125,0.9007946616178208,1.0
FKID005451,0.2661433941641924,0.24367816091954023
FKID005454,0.017685662956316264,0.0
FKID007127,0.8490067675571348,1.0
FKID001689,0.8762621214046987,1.0
FKID005456,0.19520444357755048,0.24299065420560748
FKID007129,0.05574783126789908,0.014035087719298246
FKID005457,0.018299160808038503,0.0
FKID007128,0.21350286899179308,0.24299065420560748
FKID007133,0.2026329973067608,0.24299065420560748
FKID005459,0.06902148187262849,0.014035087719298246
FKID004179,0.25589415818559486,0.24367816091954023
FKID007136,0.036900472352381856,0.0
FKID007137,0.9154129374377339,1.0
FKID005460,0.041327603266840936,0.0
FKID007140,0.1400160270841351,0.24299065420560748
FKID005463,0.05127562729088651,0.014035087719298246
FKID005464,0.021155466712185877,0.0
FKID005465,0.23605180875628082,0.24367816091954023
FKID005467,0.24437822317173916,0.24367816091954023
FKID005470,0.01768977055454704,0.0
FKID007159,0.2470949800568806,0.24367816091954023
FKID007160,0.06292755957447407,0.014035087719298246
FKID007161,0.09293597383324682,0.02857142857142857
FKID007162,0.13336748950697763,0.24299065420560748
FKID000616,0.5626765423651445,0.5454545454545454
FKID005480,0.049062692324101514,0.014035087719298246
FKID005482,0.21947398521024286,0.24299065420560748
FKID005483,0.15801255644520965,0.24299065420560748
FKID007167,0.5443503496916705,0.5055182953769911
FKID005487,0.2231706326116406,0.24367816091954023
FKID007169,0.21079478122877926,0.24299065420560748
FKID007170,0.19447199532466544,0.24299065420560748
FKID005491,0.0411783177919937,0.0
FKID007174,0.1381529452762871,0.24299065420560748
FKID005495,0.23002850200105773,0.24367816091954023
FKID007175,0.03035601523872029,0.0
FKID005496,0.033354785155066895,0.0
FKID007176,0.04615527265722392,0.0
FKID007179,0.8562105678728335,1.0
FKID007180,0.2192413327356023,0.24299065420560748
FKID007182,0.1686381392562722,0.24299065420560748
FKID005498,0.09088434897738566,0.02857142857142857
FKID007184,0.47999973266286317,0.24367816091954023
FKID007185,0.22979610042105475,0.24367816091954023
FKID005499,0.6911075095001382,0.8421052631578947
FKID005164,0.036493788535960026,0.0
FKID007187,0.29203270385967395,0.24367816091954023
FKID007189,0.9045580999086289,1.0
FKID007192,0.17630948093606347,0.24299065420560748
FKID005502,0.30027031394492076,0.24367816091954023
FKID005167,0.7513403960014614,0.8421052631578947
FKID004184,0.31860540947879795,0.24367816091954023
FKID005505,0.25428427558069316,0.24367816091954023
FKID007194,0.04107389649853804,0.0
FKID005509,0.3143952623900736,0.24367816091954023
FKID007196,0.23968984467655655,0.24367816091954023
FKID007199,0.24198892950006756,0.24367816091954023
FKID007200,0.2412285932046975,0.24367816091954023
FKID001646,0.9012074455846857,1.0
FKID005512,0.2715530534646603,0.24367816091954023
FKID007204,0.04026443264431967,0.0
FKID007206,0.0378307521679076,0.0
FKID005514,0.2082715026352594,0.24299065420560748
FKID004189,0.15115347747090868,0.24299065420560748
FKID007208,0.15804324575482478,0.24299065420560748
FKID005517,0.28378970739306064,0.24367816091954023
FKID007209,0.15720233981689813,0.24299065420560748
FKID007210,0.15746074577723218,0.24299065420560748
FKID007213,0.10570290400902516,0.02857142857142857
FKID007215,0.12578705014901143,0.02857142857142857
FKID007217,0.25090322924196307,0.24367816091954023
FKID007220,0.2389210582860868,0.24367816091954023
FKID007222,0.22460884452982993,0.24367816091954023
FKID007224,0.2487570102746092,0.24367816091954023
FKID005522,0.3036200961710346,0.24367816091954023
FKID007225,0.04050319250216929,0.0
FKID007226,0.1419278035890198,0.24299065420560748
FKID005185,0.10586594515349193,0.02857142857142857
FKID000013,0.9135728951250895,1.0
FKID007227,0.24906928824131486,0.24367816091954023
FKID007228,0.16294016944148984,0.24299065420560748
FKID007229,0.16691026608971612,0.24299065420560748
FKID005527,0.030406519664938812,0.0
FKID007231,0.2158449890353538,0.24299065420560748
FKID005531,0.5894951254333052,0.637064467811833
FKID007233,0.15690195019182582,0.24299065420560748
FKID007234,0.21622615788816527,0.24299065420560748
FKID005532,0.015072521282479297,0.0
FKID005534,0.6272351294597045,0.8421052631578947
FKID007235,0.1994546348289978,0.24299065420560748
FKID007236,0.28493615827228624,0.24367816091954023
FKID005536,0.03264373657585851,0.0
FKID005538,0.06437309958088559,0.014035087719298246
FKID007238,0.2379237471578831,0.24367816091954023
FKID007239,0.15014938054285068,0.24299065420560748
FKID007241,0.2425691050790393,0.24367816091954023
FKID007243,0.1597938526435972,0.24299065420560748
FKID007245,0.3086925712643153,0.24367816091954023
FKID007244,0.7451786722910912,0.8421052631578947
FKID005540,0.3004545909210496,0.24367816091954023
FKID005539,0.3004545909210496,0.24367816091954023
FKID007246,0.15721745625225458,0.24299065420560748
FKID007248,0.11954303820031065,0.02857142857142857
FKID007249,0.11954303820031065,0.02857142857142857
FKID007250,0.04489793366240858,0.0
FKID007251,0.16623751614189708,0.24299065420560748
FKID007252,0.27676620715053035,0.24367816091954023
FKID005188,0.890872788359007,1.0
FKID007253,0.11587254684976611,0.02857142857142857
FKID005544,0.03279454533919303,0.0
FKID007255,0.10590502307550807,0.02857142857142857
FKID001308,0.41934942424092625,0.24367816091954023
FKID001307,0.41934942424092625,0.24367816091954023
FKID007260,0.055651997582546804,0.014035087719298246
FKID007261,0.143776559808885,0.24299065420560748
FKID005549,0.043930442940901406,0.0
FKID007262,0.2830199480709398,0.24367816091954023
FKID007264,0.0242098354004747,0.0
FKID005552,0.28256133721784293,0.24367816091954023
FKID005189,0.042920211183649117,0.0
FKID007266,0.9129586258671527,1.0
FKID007267,0.25776611886164597,0.24367816091954023
FKID004196,0.19203746753093948,0.24299065420560748
FKID007270,0.18352072767857236,0.24299065420560748
FKID004197,0.18352072767857236,0.24299065420560748
FKID007259,0.21701765455167288,0.24299065420560748
FKID007272,0.30389381267271615,0.24367816091954023
FKID007274,0.3092467264492677,0.24367816091954023
FKID007276,0.24020710783273402,0.24367816091954023
FKID005555,0.5375329850620625,0.5
FKID007277,0.24226687203936823,0.24367816091954023
FKID007278,0.034223861042155294,0.0
FKID005556,0.26524600872333753,0.24367816091954023
FKID005557,0.07118542655556162,0.014035087719298246
FKID003483,0.9045564758113132,1.0
FKID005558,0.22582475384758646,0.24367816091954023
FKID007282,0.2102504829041257,0.24299065420560748
FKID005560,0.19276701457579373,0.24299065420560748
FKID005561,0.4110366213165188,0.24367816091954023
FKID005012,0.303944482387312,0.24367816091954023
FKID005562,0.4110366213165188,0.24367816091954023
FKID005563,0.4110366213165188,0.24367816091954023
FKID005564,0.4110366213165188,0.24367816091954023
FKID005565,0.036326289504537736,0.0
FKID007290,0.2100733601406225,0.24299065420560748
FKID005566,0.2750803603692726,0.24367816091954023
FKID007293,0.2261032241079523,0.24367816091954023
FKID005568,0.017297722040736208,0.0
FKID007295,0.13266337715703289,0.10777733568917797
FKID007297,0.13266337715703289,0.10777733568917797
FKID007298,0.15135237630831333,0.24299065420560748
FKID007300,0.1344582885631464,0.24299065420560748
FKID005570,0.25152430761139566,0.24367816091954023
FKID007306,0.2480258804192278,0.24367816091954023
FKID007307,0.13327567165941728,0.24299065420560748
FKID007308,0.039203899880947246,0.0
FKID005572,0.21407731776415498,0.24299065420560748
FKID007310,0.12480791774354424,0.02857142857142857
FKID007311,0.12548598004670863,0.02857142857142857
FKID007312,0.24417449931727178,0.24367816091954023
FKID007313,0.2202730810974499,0.24299065420560748
FKID005574,0.23097876453369692,0.24367816091954023
FKID005575,0.2963771131777086,0.24367816091954023
FKID005576,0.3043484138338392,0.24367816091954023
FKID005577,0.07577938461951769,0.014035087719298246
FKID007324,0.041317015581540384,0.0
FKID007325,0.27853467234305646,0.24367816091954023
FKID005581,0.19132009208617248,0.24299065420560748
FKID005584,0.2419384506875223,0.24367816091954023
FKID007331,0.205711634959485,0.24299065420560748
FKID005587,0.04258158903361196,0.0
FKID005585,0.9287383251243505,1.0
FKID005589,0.016263444089904967,0.0
FKID007334,0.20671647653671416,0.24299065420560748
FKID007335,0.22199709369394072,0.24365459806982442
FKID007336,0.2544105955883448,0.24367816091954023
FKID005591,0.05716392352760478,0.014035087719298246
FKID005592,0.21079274846032728,0.24299065420560748
FKID005594,0.743898540807093,0.8421052631578947
FKID007339,0.04777416273130553,0.014035087719298246
FKID007340,0.045922949060257415,0.0
FKID005596,0.23507738076179074,0.24367816091954023
FKID005597,0.2724227753347916,0.24367816091954023
FKID005598,0.2821121364741793,0.24367816091954023
FKID005593,0.9093241309594603,1.0
FKID005600,0.5828563501472712,0.6
FKID005193,0.07342183690361122,0.014035087719298246
FKID007346,0.22901845784346206,0.24367816091954023
FKID000618,0.9278374147056719,1.0
FKID007347,0.44708204949579516,0.24367816091954023
FKID007348,0.21687015116683778,0.24299065420560748
FKID007351,0.03839616710214967,0.0
FKID007353,0.2611309659784383,0.24367816091954023
FKID005605,0.04337321975488472,0.0
FKID000129,0.8755130838577279,1.0
FKID007359,0.15678254105491038,0.24299065420560748
FKID005608,0.03132736149223884,0.0
FKID005194,0.8973307423072148,1.0
FKID005614,0.5477778235994631,0.5410441007765173
FKID005609,0.2682442732488519,0.24367816091954023
FKID005610,0.2681782884828803,0.24367816091954023
FKID005745,0.046897891228501944,0.0
FKID005611,0.0542915997808517,0.014035087719298246
FKID007363,0.2048331656537993,0.24299065420560748
FKID005612,0.19285027698248353,0.24299065420560748
FKID007364,0.044181904379462636,0.0
FKID007366,0.12056116300252166,0.02857142857142857
FKID007367,0.18117112832597057,0.24299065420560748
FKID007368,0.13215764472567137,0.02857142857142857
FKID001288,0.8938574440141333,1.0
FKID007372,0.1503595963514206,0.24299065420560748
FKID005615,0.041705628954768,0.0
FKID005616,0.20522692200520204,0.24299065420560748
FKID007378,0.11362005037570701,0.02857142857142857
FKID007379,0.1902916895339199,0.24299065420560748
FKID007380,0.13666354388194082,0.24299065420560748
FKID007382,0.27914498566396717,0.24367816091954023
FKID007383,0.07095533775016281,0.014035087719298246
FKID007384,0.13061332776900356,0.02857142857142857
FKID007386,0.16999785992330707,0.24299065420560748
FKID007390,0.27971279455451464,0.24367816091954023
FKID005621,0.08111312524462845,0.02857142857142857
FKID005195,0.057821274952053185,0.014035087719298246
FKID007393,0.18382712457249012,0.24299065420560748
