event_id,high_impact_prob,high_impact_prob_calibrated
FKID006588,0.1721377647805541,0.24101479915433402
FKID006590,0.2369833118036956,0.24101479915433402
FKID006593,0.02527243253417039,0.0
FKID006594,0.02527243253417039,0.0
FKID006596,0.20389915688487883,0.24101479915433402
FKID006597,0.09885634036000093,0.04395604395604396
FKID006599,0.26913098892062265,0.24101479915433402
FKID006600,0.7331839137794433,0.8181818181818182
FKID004584,0.3361864327084863,0.27380952380952384
FKID004582,0.253347479616113,0.24101479915433402
FKID006602,0.03136257723314779,0.0
FKID006604,0.17001797446674113,0.24101479915433402
FKID004593,0.33241264822739003,0.27380952380952384
FKID006605,0.36549519632275135,0.27380952380952384
FKID006608,0.10203750897959174,0.04395604395604396
FKID006609,0.09831007262612956,0.04395604395604396
FKID004599,0.331598625186372,0.27380952380952384
FKID005280,0.22510005224433746,0.24101479915433402
FKID004595,0.2765397165248973,0.24101479915433402
FKID006611,0.05149095825460607,0.015873015873015872
FKID006613,0.23842410495604147,0.24101479915433402
FKID004605,0.054678362963319405,0.015873015873015872
FKID004604,0.17493461919439732,0.24101479915433402
FKID006620,0.11733931250572616,0.24101479915433402
FKID004611,0.3949175348846611,0.27380952380952384
FKID004610,0.23756013358860645,0.24101479915433402
FKID006624,0.19002721156989136,0.24101479915433402
FKID006625,0.12034887187845977,0.24101479915433402
FKID003911,0.9126749061101916,1.0
FKID006626,0.1543423084105343,0.24101479915433402
FKID006627,0.10347934738774707,0.04395604395604396
FKID004662,0.012418717065955041,0.0
FKID004619,0.028877443777836465,0.0
FKID004618,0.056819194016202286,0.04395604395604396
FKID006628,0.48442628928731873,0.27380952380952384
FKID004622,0.18742673618415304,0.24101479915433402
FKID005281,0.8459223282393772,1.0
FKID006632,0.07217876826885439,0.04395604395604396
FKID006635,0.07468183841766535,0.04395604395604396
FKID006636,0.28457041004769923,0.24101479915433402
FKID006639,0.7857558002088465,0.8181818181818182
FKID006642,0.017451386145430813,0.0
FKID006643,0.019980399827775542,0.0
FKID004640,0.09888945767980946,0.04395604395604396
FKID006650,0.07403877527418956,0.04395604395604396
FKID006651,0.22727126502865888,0.24101479915433402
FKID006652,0.2798725779162141,0.24101479915433402
FKID004664,0.23290840374005123,0.24101479915433402
FKID004674,0.1620966748914256,0.24101479915433402
FKID006662,0.057392486531749484,0.04395604395604396
FKID006664,0.01727645868050636,0.0
FKID006665,0.2647348351851627,0.24101479915433402
FKID006666,0.04620340935567906,0.0
FKID004684,0.8344156308245876,1.0
FKID006668,0.07005369491662189,0.04395604395604396
FKID006674,0.18240947921230946,0.24101479915433402
FKID006675,0.11145985726196463,0.10170977708006104
FKID006676,0.22030030899128447,0.24101479915433402
FKID000332,0.9105866573647816,1.0
FKID006677,0.267233813964503,0.24101479915433402
FKID004709,0.25816243798727956,0.24101479915433402
FKID004711,0.9639445397819677,1.0
FKID006680,0.13889475811331117,0.24101479915433402
FKID004713,0.1902343867648958,0.24101479915433402
FKID004715,0.1902343867648958,0.24101479915433402
FKID004716,0.2386674169243533,0.24101479915433402
FKID006681,0.11436022474858244,0.21795463225515574
FKID006682,0.19836904304110856,0.24101479915433402
FKID004717,0.20376080423984036,0.24101479915433402
FKID006685,0.9456214875494943,1.0
FKID005285,0.20991137603967785,0.24101479915433402
FKID004730,0.3096358667905741,0.27380952380952384
FKID006691,0.1752942257739921,0.24101479915433402
FKID004760,0.03900014343585189,0.0
FKID004733,0.24577374376458408,0.24101479915433402
FKID006694,0.033441752194798655,0.0
FKID006696,0.042328672283976444,0.0
FKID006697,0.1350683330898373,0.24101479915433402
FKID006698,0.13961779009075034,0.24101479915433402
FKID004744,0.29387613524476724,0.24101479915433402
FKID006699,0.1276582658184498,0.24101479915433402
FKID004753,0.20489716867141872,0.24101479915433402
FKID006702,0.07328598000547636,0.04395604395604396
FKID006704,0.07119190494296783,0.04395604395604396
FKID006705,0.1387091879862073,0.24101479915433402
FKID004790,0.030824386369326343,0.0
FKID004795,0.039336691689111636,0.0
FKID004799,0.01333669046591663,0.0
FKID006710,0.26327890803325377,0.24101479915433402
FKID004796,0.7264441477763302,0.8181818181818182
FKID006711,0.25356861585801865,0.24101479915433402
FKID006713,0.13790176118944947,0.24101479915433402
FKID006715,0.13481620396284597,0.24101479915433402
FKID006716,0.057469088030139726,0.04395604395604396
FKID006717,0.21273275922919715,0.24101479915433402
FKID004835,0.04806118721458086,0.004956258798880566
FKID006719,0.11310971036679017,0.1678348236872662
FKID006721,0.037445815168706084,0.0
FKID004843,0.2284131635756929,0.24101479915433402
FKID004849,0.22396828034829275,0.24101479915433402
FKID006726,0.10884531975628074,0.04395604395604396
FKID004851,0.18789287981524777,0.24101479915433402
FKID006729,0.37679075722844696,0.27380952380952384
FKID006730,0.2713512356713794,0.24101479915433402
FKID000565,0.895699209486661,1.0
FKID004861,0.9374897744892189,1.0
FKID006731,0.13276551287231167,0.24101479915433402
FKID004876,0.3194952922580382,0.27380952380952384
FKID006734,0.4059482384950728,0.27380952380952384
FKID004893,0.7388585111888484,0.8181818181818182
FKID004895,0.3157458633260585,0.27380952380952384
FKID006739,0.14828226624069063,0.24101479915433402
FKID006741,0.12291128556951593,0.24101479915433402
FKID006742,0.2337561827754323,0.24101479915433402
FKID006743,0.19350260737112815,0.24101479915433402
FKID006744,0.1452593470200398,0.24101479915433402
FKID004910,0.21379452678263353,0.24101479915433402
FKID004918,0.21379452678263353,0.24101479915433402
FKID006745,0.13485921722739097,0.24101479915433402
FKID004923,0.08061656153738628,0.04395604395604396
FKID006746,0.2321897215783696,0.24101479915433402
FKID004929,0.3993620991573246,0.27380952380952384
FKID004947,0.1550644236363866,0.24101479915433402
FKID004939,0.2743664025748913,0.24101479915433402
FKID006684,0.18312338171420497,0.24101479915433402
FKID006748,0.21486117711842034,0.24101479915433402
FKID006749,0.24658942665959474,0.24101479915433402
FKID006750,0.24046226363155923,0.24101479915433402
FKID005286,0.7490117384665342,0.8181818181818182
FKID006757,0.4029528247127224,0.27380952380952384
FKID004949,0.3730222978270688,0.27380952380952384
FKID004954,0.34811508012507736,0.27380952380952384
FKID004956,0.015466257249664083,0.0
FKID006764,0.047758266030098376,0.0
FKID004959,0.023583381153749382,0.0
FKID006765,0.3132307289489625,0.27380952380952384
FKID006767,0.23054682316026026,0.24101479915433402
FKID006768,0.2014865485099822,0.24101479915433402
FKID006769,0.7568085096635181,0.8181818181818182
FKID006770,0.21133466802724232,0.24101479915433402
FKID006773,0.034868384673486456,0.0
FKID006774,0.11919576941765483,0.24101479915433402
FKID006775,0.06578719735031463,0.04395604395604396
FKID006762,0.24670387027290686,0.24101479915433402
FKID006776,0.11920742219614562,0.24101479915433402
FKID005288,0.957729087253795,1.0
FKID006778,0.15322729591086487,0.24101479915433402
FKID006784,0.023807230524873473,0.0
FKID006785,0.15365581019223645,0.24101479915433402
FKID001133,0.9302315927315398,1.0
FKID004985,0.09753000267418928,0.04395604395604396
FKID006789,0.21050532770080171,0.24101479915433402
FKID006791,0.20505957989954735,0.24101479915433402
FKID006793,0.026492959083876985,0.0
FKID006792,0.04888290717616197,0.015873015873015872
FKID006799,0.3937943225741101,0.27380952380952384
FKID006800,0.2727074862994166,0.24101479915433402
FKID004996,0.06531913763511103,0.04395604395604396
FKID006801,0.14628351208972087,0.24101479915433402
FKID005030,0.014036116244031303,0.0
FKID004998,0.045216153162250514,0.0
FKID005001,0.11904539633253983,0.24101479915433402
FKID006802,0.29025615327796733,0.24101479915433402
FKID006803,0.06594316394684084,0.04395604395604396
FKID005289,0.25928964799616505,0.24101479915433402
FKID005290,0.9387475914372314,1.0
FKID006805,0.14850242059383803,0.24101479915433402
FKID005004,0.8765757544200952,1.0
FKID005291,0.8799783447867079,1.0
FKID005292,0.8849674262578048,1.0
FKID006807,0.7417704886402858,0.8181818181818182
FKID005005,0.9500298389675524,1.0
FKID006810,0.38558051928145837,0.27380952380952384
FKID006811,0.9210432254345773,1.0
FKID006813,0.9432385714374157,1.0
FKID005024,0.2799466111792694,0.24101479915433402
FKID005018,0.3208622694056515,0.27380952380952384
FKID006815,0.02585967058747756,0.0
FKID006816,0.22146555587633757,0.24101479915433402
FKID006818,0.03419723190396088,0.0
FKID006817,0.10181642698546252,0.04395604395604396
FKID006819,0.39670140364605405,0.27380952380952384
FKID005021,0.8783820279613445,1.0
FKID006822,0.01997035043044355,0.0
FKID006823,0.16419798864392787,0.24101479915433402
FKID006826,0.12963785758246374,0.24101479915433402
FKID006829,0.24458130807178777,0.24101479915433402
FKID005040,0.02546351374186702,0.0
FKID006831,0.41194533840912667,0.27380952380952384
FKID005293,0.8797557720908021,1.0
FKID006832,0.2688661024500819,0.24101479915433402
FKID005294,0.2692158875113655,0.24101479915433402
FKID005295,0.03775812667109377,0.0
FKID006834,0.03594619408414137,0.0
FKID005046,0.014857629396207772,0.0
FKID005045,0.27156033860155165,0.24101479915433402
FKID006838,0.07063962319291053,0.04395604395604396
FKID005297,0.21478334996162737,0.24101479915433402
FKID005044,0.23313498408230543,0.24101479915433402
FKID005298,0.28233706885916027,0.24101479915433402
FKID005048,0.22961974228985865,0.24101479915433402
FKID006840,0.9612082821232626,1.0
FKID001976,0.9612082821232626,1.0
FKID006827,0.03199477480717551,0.0
FKID006841,0.03199477480717551,0.0
FKID006855,0.9615971826429028,1.0
FKID001972,0.9615971826429028,1.0
FKID006844,0.041532840704459895,0.0
FKID006845,0.041532840704459895,0.0
FKID005054,0.03276761652371955,0.0
FKID006851,0.02946578404791812,0.0
FKID006852,0.02946578404791812,0.0
FKID006853,0.0308345426141278,0.0
FKID006854,0.02946578404791812,0.0
FKID006856,0.02946578404791812,0.0
FKID005055,0.036389824611447776,0.0
FKID005058,0.036389824611447776,0.0
FKID005057,0.036389824611447776,0.0
FKID005056,0.036389824611447776,0.0
FKID000227,0.036389824611447776,0.0
FKID005059,0.036389824611447776,0.0
FKID000236,0.036389824611447776,0.0
FKID006857,0.5071715031491609,0.43478260869565216
FKID006867,0.6526603182354532,0.8181818181818182
FKID006868,0.3592825867827625,0.27380952380952384
FKID006869,0.3592825867827625,0.27380952380952384
FKID006870,0.29975940197032225,0.27380952380952384
FKID006871,0.10023319292293581,0.04395604395604396
FKID005327,0.12904890026844237,0.24101479915433402
FKID006892,0.9664470214268389,1.0
FKID000112,0.9664470214268389,1.0
FKID002644,0.38131477814034287,0.27380952380952384
FKID006893,0.9424598761129336,1.0
FKID006894,0.9152757557914983,1.0
FKID006895,0.7137353835064911,0.8181818181818182
FKID005079,0.9581283884867505,1.0
FKID006896,0.49263854500095927,0.34260755372957113
FKID000944,0.9392143583967025,1.0
FKID006918,0.20787666455738246,0.24101479915433402
FKID006922,0.04920873422865688,0.015873015873015872
FKID003362,0.39400147599594715,0.27380952380952384
FKID005339,0.41918155877436897,0.27380952380952384
FKID006930,0.2127364310493765,0.24101479915433402
FKID006934,0.3167723409047072,0.27380952380952384
FKID006935,0.767387571075235,0.8181818181818182
FKID006936,0.15074269618730365,0.24101479915433402
FKID005086,0.030113259517048595,0.0
FKID005341,0.024700359436394533,0.0
FKID005342,0.2673921638447381,0.24101479915433402
FKID004160,0.27333902376877917,0.24101479915433402
FKID005090,0.22830939046514553,0.24101479915433402
FKID006942,0.031807826259156374,0.0
FKID006946,0.025723906997473504,0.0
FKID006948,0.033630210762263794,0.0
FKID006949,0.18796827024923113,0.24101479915433402
FKID006950,0.4476795520774232,0.27380952380952384
FKID005100,0.18685705003706193,0.24101479915433402
FKID005101,0.1696967917202872,0.24101479915433402
FKID006955,0.6486186233285185,0.8181818181818182
FKID006956,0.2874523758477208,0.24101479915433402
FKID006959,0.1647309110599941,0.24101479915433402
FKID006961,0.19949770131525874,0.24101479915433402
FKID006960,0.033671027246857416,0.0
FKID006962,0.1501675031526428,0.24101479915433402
FKID006963,0.0946870390232318,0.04395604395604396
FKID006951,0.32398231917887726,0.27380952380952384
FKID006952,0.12076942705157648,0.24101479915433402
FKID006966,0.1824066871973514,0.24101479915433402
FKID005107,0.5747992297602654,0.43478260869565216
FKID005106,0.25568672828159933,0.24101479915433402
FKID006969,0.07843762896172896,0.04395604395604396
FKID005344,0.06734677889942152,0.04395604395604396
FKID006970,0.18720745869874192,0.24101479915433402
FKID006971,0.18720745869874192,0.24101479915433402
FKID005345,0.17795641079390082,0.24101479915433402
FKID006972,0.236923943199452,0.24101479915433402
FKID005114,0.0960794862105292,0.04395604395604396
FKID005347,0.0960794862105292,0.04395604395604396
FKID005348,0.17089880879993757,0.24101479915433402
FKID005349,0.27774629879426316,0.24101479915433402
FKID006978,0.2010383591844882,0.24101479915433402
FKID005125,0.07629534330024208,0.04395604395604396
FKID006979,0.16696980868615133,0.24101479915433402
FKID005127,0.08496795767953638,0.04395604395604396
FKID005354,0.082952685438925,0.04395604395604396
FKID006982,0.17905489236391728,0.24101479915433402
FKID006985,0.16167541793792176,0.24101479915433402
FKID006990,0.1377669314358962,0.24101479915433402
FKID005356,0.2680797578866701,0.24101479915433402
FKID006995,0.14937134253196246,0.24101479915433402
FKID005133,0.2538795670359082,0.24101479915433402
FKID006997,0.14715605592427378,0.24101479915433402
FKID005134,0.012895702070536568,0.0
FKID004693,0.20191624438699043,0.24101479915433402
FKID005137,0.9052372148511482,1.0
FKID005377,0.032347246566750254,0.0
FKID005378,0.12079504799507933,0.24101479915433402
FKID005379,0.19239824844619346,0.24101479915433402
FKID005380,0.14224967141382683,0.24101479915433402
FKID005382,0.30085539666336597,0.27380952380952384
FKID007011,0.19779933034474637,0.24101479915433402
FKID007012,0.04203331169985993,0.0
FKID007013,0.04203331169985993,0.0
FKID007015,0.20234283309262932,0.24101479915433402
FKID007016,0.061088733515394074,0.04395604395604396
FKID005384,0.033717890743195984,0.0
FKID007020,0.8059838182511401,1.0
FKID007021,0.18978922685840013,0.24101479915433402
FKID007022,0.19952029925130568,0.24101479915433402
FKID007025,0.26313838240208065,0.24101479915433402
FKID007026,0.15198812215030075,0.24101479915433402
FKID007027,0.07316260657187099,0.04395604395604396
FKID005389,0.08868812506750616,0.04395604395604396
FKID007029,0.5105616155614893,0.43478260869565216
FKID007030,0.04889608141070494,0.015873015873015872
FKID007031,0.36191408292814103,0.27380952380952384
FKID004125,0.9356498760432973,1.0
FKID005394,0.012139721120404729,0.0
FKID005402,0.8439309506530958,1.0
FKID007046,0.1480945341403427,0.24101479915433402
FKID005395,0.03878217765511882,0.0
FKID005396,0.24279343061826467,0.24101479915433402
FKID005404,0.2030586157650487,0.24101479915433402
FKID005400,0.2692192698282222,0.24101479915433402
FKID007050,0.04144775967778595,0.0
FKID007052,0.2948425728957325,0.24101479915433402
FKID005399,0.9361292490205331,1.0
FKID005403,0.07941543184215047,0.04395604395604396
FKID005405,0.07915392266388957,0.04395604395604396
FKID005408,0.06655766016065422,0.04395604395604396
FKID005409,0.15323064470575015,0.24101479915433402
FKID007053,0.25668406432521806,0.24101479915433402
FKID007056,0.22103621250689504,0.24101479915433402
FKID005412,0.017253530715710272,0.0
FKID005415,0.32457740038522426,0.27380952380952384
FKID007068,0.028345112020920743,0.0
FKID005416,0.16874293951262356,0.24101479915433402
FKID005417,0.1679858956477985,0.24101479915433402
FKID005419,0.19739345349619425,0.24101479915433402
FKID005420,0.05269612549818857,0.015873015873015872
FKID005421,0.1679858956477985,0.24101479915433402
FKID005422,0.17083258154007722,0.24101479915433402
FKID007075,0.4436065724785808,0.27380952380952384
FKID007076,0.2190347020198916,0.24101479915433402
FKID005426,0.05874687619924846,0.04395604395604396
FKID007077,0.21110268482137617,0.24101479915433402
FKID007078,0.19663600528387296,0.24101479915433402
FKID005429,0.3731853695125142,0.27380952380952384
FKID005428,0.32267024783870185,0.27380952380952384
FKID007079,0.20164853817191675,0.24101479915433402
FKID005430,0.34256355024804813,0.27380952380952384
FKID004178,0.8227538719169002,1.0
FKID007084,0.13636191833398925,0.24101479915433402
FKID007085,0.1302451337166928,0.24101479915433402
FKID000135,0.8616744841844117,1.0
FKID007087,0.12360518928681188,0.24101479915433402
FKID005432,0.18684326068542143,0.24101479915433402
FKID005155,0.2809764160322733,0.24101479915433402
FKID005433,0.3059932665871574,0.27380952380952384
FKID005434,0.0693186784066205,0.04395604395604396
FKID007094,0.14052513600238634,0.24101479915433402
FKID005435,0.23342849071928334,0.24101479915433402
FKID007095,0.6236741122965429,0.8181818181818182
FKID007096,0.8389472051730595,1.0
FKID007099,0.1267328157555951,0.24101479915433402
FKID007100,0.02956900813117349,0.0
FKID007101,0.14727958904937585,0.24101479915433402
FKID005442,0.0649490754757931,0.04395604395604396
FKID007103,0.2991594792782176,0.27380952380952384
FKID007105,0.19678831000027633,0.24101479915433402
FKID007108,0.27402503150094276,0.24101479915433402
FKID005445,0.21827607554870823,0.24101479915433402
FKID005446,0.06515659870412333,0.04395604395604396
FKID007110,0.12121392569995369,0.24101479915433402
FKID007111,0.19335266999957376,0.24101479915433402
FKID007112,0.34701735623545316,0.27380952380952384
FKID005444,0.9248770093752708,1.0
FKID005447,0.027181914230261617,0.0
FKID007116,0.1977783095014906,0.24101479915433402
FKID007117,0.03572602773730211,0.0
FKID007118,0.03572602773730211,0.0
FKID005449,0.02717642193476859,0.0
FKID001125,0.9285963950141308,1.0
FKID005451,0.24900407909022118,0.24101479915433402
FKID005454,0.020927326236209395,0.0
FKID007127,0.8470921688370097,1.0
FKID001689,0.8803887660875019,1.0
FKID005456,0.250398831115679,0.24101479915433402
FKID007129,0.034627229766060585,0.0
FKID005457,0.018077297292240887,0.0
FKID007128,0.17921157079816416,0.24101479915433402
FKID007133,0.21092159966887655,0.24101479915433402
FKID005459,0.06257969994707385,0.04395604395604396
FKID004179,0.2678167762355745,0.24101479915433402
FKID007136,0.03865877560488771,0.0
FKID007137,0.9321153165663769,1.0
FKID005460,0.048751252367120725,0.015873015873015872
FKID007140,0.11334096946023937,0.17710353875525747
FKID005463,0.028266181802103458,0.0
FKID005464,0.01791093211690369,0.0
FKID005465,0.2282696379271707,0.24101479915433402
FKID005467,0.25772631121534234,0.24101479915433402
FKID005470,0.01706191276594351,0.0
FKID007159,0.37083902356446635,0.27380952380952384
FKID007160,0.03730600532973031,0.0
FKID007161,0.08435716298027572,0.04395604395604396
FKID007162,0.09818425585987786,0.04395604395604396
FKID000616,0.5484325147680328,0.43478260869565216
FKID005480,0.03975016484163659,0.0
FKID005482,0.23797995481833809,0.24101479915433402
FKID005483,0.12715381964414796,0.24101479915433402
FKID007167,0.5642455783858404,0.43478260869565216
FKID005487,0.2548672788973319,0.24101479915433402
FKID007169,0.22892209483196532,0.24101479915433402
FKID007170,0.16921943113222995,0.24101479915433402
FKID005491,0.02949483798386457,0.0
FKID007174,0.13769490531442907,0.24101479915433402
FKID005495,0.21624616455025716,0.24101479915433402
FKID007175,0.028037208437954007,0.0
FKID005496,0.025808188630932483,0.0
FKID007176,0.055468106481745716,0.04395604395604396
FKID007179,0.8558783618331661,1.0
FKID007180,0.23803762044621338,0.24101479915433402
FKID007182,0.137382411854795,0.24101479915433402
FKID005498,0.08448950667134954,0.04395604395604396
FKID007184,0.42173780488032037,0.27380952380952384
FKID007185,0.20389124243799775,0.24101479915433402
FKID005499,0.7622136781790744,0.8181818181818182
FKID005164,0.030579179110522835,0.0
FKID007187,0.2602128531500781,0.24101479915433402
FKID007189,0.9428221302803267,1.0
FKID007192,0.14911809730744355,0.24101479915433402
FKID005502,0.31145042681718366,0.27380952380952384
FKID005167,0.8032788244751136,1.0
FKID004184,0.2772436990829074,0.24101479915433402
FKID005505,0.22565752596124605,0.24101479915433402
FKID007194,0.033243137339696624,0.0
FKID005509,0.31334931402266614,0.27380952380952384
FKID007196,0.2172520776967373,0.24101479915433402
FKID007199,0.2021010879388069,0.24101479915433402
FKID007200,0.25555600903292475,0.24101479915433402
FKID001646,0.9163349161164284,1.0
FKID005512,0.31291725821220173,0.27380952380952384
FKID007204,0.02585166866054681,0.0
FKID007206,0.03735267821325317,0.0
FKID005514,0.2100251824682939,0.24101479915433402
FKID004189,0.14415732144837512,0.24101479915433402
FKID007208,0.13334198500270308,0.24101479915433402
FKID005517,0.29298713155981615,0.24101479915433402
FKID007209,0.1285927951197251,0.24101479915433402
FKID007210,0.12889441260743947,0.24101479915433402
FKID007213,0.11818997492809716,0.24101479915433402
FKID007215,0.06917236967002177,0.04395604395604396
FKID007217,0.2437979235931489,0.24101479915433402
FKID007220,0.23884168576403572,0.24101479915433402
FKID007222,0.23892741806694048,0.24101479915433402
FKID007224,0.22585074383501147,0.24101479915433402
FKID005522,0.3019005709818275,0.27380952380952384
FKID007225,0.03402757602014336,0.0
FKID007226,0.17289670674478794,0.24101479915433402
FKID005185,0.11026965220433298,0.054007127263642284
FKID000013,0.9267074164022752,1.0
FKID007227,0.31515601995779885,0.27380952380952384
FKID007228,0.11864386122430035,0.24101479915433402
FKID007229,0.16004848728982685,0.24101479915433402
FKID005527,0.0276082697547867,0.0
FKID007231,0.1884743483466555,0.24101479915433402
FKID005531,0.6430751331061684,0.8181818181818182
FKID007233,0.13934059417995182,0.24101479915433402
FKID007234,0.3510635810580101,0.27380952380952384
FKID005532,0.016909046553778225,0.0
FKID005534,0.7295711923898004,0.8181818181818182
FKID007235,0.1997337095075611,0.24101479915433402
FKID007236,0.2809879846111365,0.24101479915433402
FKID005536,0.02296732217093198,0.0
FKID005538,0.06829885939893758,0.04395604395604396
FKID007238,0.23890705159783782,0.24101479915433402
FKID007239,0.12005631299463665,0.24101479915433402
FKID007241,0.28645289215241837,0.24101479915433402
FKID007243,0.1358718649598488,0.24101479915433402
FKID007245,0.45514375482378133,0.27380952380952384
FKID007244,0.8008030424462093,1.0
FKID005540,0.35656765641472116,0.27380952380952384
FKID005539,0.35656765641472116,0.27380952380952384
FKID007246,0.13387432424245582,0.24101479915433402
FKID007248,0.1359957709513918,0.24101479915433402
FKID007249,0.1461213709266178,0.24101479915433402
FKID007250,0.02486019365298177,0.0
FKID007251,0.13234904885026116,0.24101479915433402
FKID007252,0.31629442344348646,0.27380952380952384
FKID005188,0.9254473020710369,1.0
FKID007253,0.09480312359130164,0.04395604395604396
FKID005544,0.0270810035835553,0.0
FKID007255,0.0988616643957666,0.04395604395604396
FKID001308,0.612113506656387,0.8181818181818182
FKID001307,0.612113506656387,0.8181818181818182
FKID007260,0.047489316272059295,0.0
FKID007261,0.1432158426553033,0.24101479915433402
FKID005549,0.02889004545115965,0.0
FKID007262,0.24840412485048155,0.24101479915433402
FKID007264,0.0381664505895237,0.0
FKID005552,0.2825937655755058,0.24101479915433402
FKID005189,0.04271700904525191,0.0
FKID007266,0.9435420771169512,1.0
FKID007267,0.346494877549308,0.27380952380952384
FKID004196,0.23288882639484756,0.24101479915433402
FKID007270,0.24310836588043983,0.24101479915433402
FKID004197,0.24310836588043983,0.24101479915433402
FKID007259,0.1788168060720201,0.24101479915433402
FKID007272,0.30701209300720556,0.27380952380952384
FKID007274,0.37917177960279896,0.27380952380952384
FKID007276,0.2455882295303125,0.24101479915433402
FKID005555,0.429221758647355,0.27380952380952384
FKID007277,0.24189052737438999,0.24101479915433402
FKID007278,0.03345388264294585,0.0
FKID005556,0.2578018064070343,0.24101479915433402
FKID005557,0.06812884847963335,0.04395604395604396
FKID003483,0.879175664681854,1.0
FKID005558,0.21006882592428386,0.24101479915433402
FKID007282,0.1762869057319804,0.24101479915433402
FKID005560,0.24717336291222164,0.24101479915433402
FKID005561,0.6152353357142574,0.8181818181818182
FKID005012,0.3345426981267957,0.27380952380952384
FKID005562,0.6152353357142574,0.8181818181818182
FKID005563,0.6152353357142574,0.8181818181818182
FKID005564,0.6152353357142574,0.8181818181818182
FKID005565,0.026020246702901116,0.0
FKID007290,0.17061651978610337,0.24101479915433402
FKID005566,0.26533548111191857,0.24101479915433402
FKID007293,0.2276167738270989,0.24101479915433402
FKID005568,0.017455335400610106,0.0
FKID007295,0.09695607031655683,0.04395604395604396
FKID007297,0.09695607031655683,0.04395604395604396
FKID007298,0.13309526856818465,0.24101479915433402
FKID007300,0.0994198512451953,0.04395604395604396
FKID005570,0.22311077598462697,0.24101479915433402
FKID007306,0.19318312654616981,0.24101479915433402
FKID007307,0.09158296336957457,0.04395604395604396
FKID007308,0.0319585785359535,0.0
FKID005572,0.21198432140423634,0.24101479915433402
FKID007310,0.08518185252570659,0.04395604395604396
FKID007311,0.08437583579056647,0.04395604395604396
FKID007312,0.21460674056377313,0.24101479915433402
FKID007313,0.18039168936862743,0.24101479915433402
FKID005574,0.21335381731929054,0.24101479915433402
FKID005575,0.19721955559468335,0.24101479915433402
FKID005576,0.2828998639177368,0.24101479915433402
FKID005577,0.06402693034648191,0.04395604395604396
FKID007324,0.033358692900812933,0.0
FKID007325,0.24128627830146868,0.24101479915433402
FKID005581,0.1983885195832761,0.24101479915433402
FKID005584,0.2322922618999516,0.24101479915433402
FKID007331,0.18429207159136626,0.24101479915433402
FKID005587,0.02477120875742933,0.0
FKID005585,0.9348810503903682,1.0
FKID005589,0.01477739366442837,0.0
FKID007334,0.19262812188179446,0.24101479915433402
FKID007335,0.26307114292528067,0.24101479915433402
FKID007336,0.2738429006707698,0.24101479915433402
FKID005591,0.07786405753378565,0.04395604395604396
FKID005592,0.22427022909529482,0.24101479915433402
FKID005594,0.7086857623280596,0.8181818181818182
FKID007339,0.040007204892823306,0.0
FKID007340,0.047028987082362785,0.0
FKID005596,0.21834485740740295,0.24101479915433402
FKID005597,0.2991699837130806,0.27380952380952384
FKID005598,0.3192134327328147,0.27380952380952384
FKID005593,0.8811076141253765,1.0
FKID005600,0.518986204833564,0.43478260869565216
FKID005193,0.06955783048903966,0.04395604395604396
FKID007346,0.23631414353444372,0.24101479915433402
FKID000618,0.9350202485112881,1.0
FKID007347,0.3402006986176596,0.27380952380952384
FKID007348,0.16856145679838963,0.24101479915433402
FKID007351,0.031194229416768332,0.0
FKID007353,0.344861911336685,0.27380952380952384
FKID005605,0.040060486048429864,0.0
FKID000129,0.9030240277668158,1.0
FKID007359,0.1414662413302484,0.24101479915433402
FKID005608,0.030980404975113677,0.0
FKID005194,0.9272174975708609,1.0
FKID005614,0.6050996339700676,0.8181818181818182
FKID005609,0.2392602163656809,0.24101479915433402
FKID005610,0.27640757913421865,0.24101479915433402
FKID005745,0.03793863700428817,0.0
FKID005611,0.06037797760414673,0.04395604395604396
FKID007363,0.19191981338259193,0.24101479915433402
FKID005612,0.20425554903309978,0.24101479915433402
FKID007364,0.045568848229021484,0.0
FKID007366,0.11368130148837845,0.1907438265825792
FKID007367,0.2551786614398617,0.24101479915433402
FKID007368,0.11151791456568123,0.10403667630698057
FKID001288,0.9204041646292341,1.0
FKID007372,0.13050010448949934,0.24101479915433402
FKID005615,0.031661068968185366,0.0
FKID005616,0.21219473276250297,0.24101479915433402
FKID007378,0.09336074977395027,0.04395604395604396
FKID007379,0.2753664242499837,0.24101479915433402
FKID007380,0.11890573142592163,0.24101479915433402
FKID007382,0.32179581678639374,0.27380952380952384
FKID007383,0.03779575098855768,0.0
FKID007384,0.10039251961362484,0.04395604395604396
FKID007386,0.11818019155684531,0.24101479915433402
FKID007390,0.23391783965821816,0.24101479915433402
FKID005621,0.07473464497385303,0.04395604395604396
FKID005195,0.05372997941199424,0.015873015873015872
FKID007393,0.1613333432804106,0.24101479915433402
FKID007395,0.10665353779576885,0.04395604395604396
FKID007396,0.1820519738048036,0.24101479915433402
FKID005623,0.247904339778368,0.24101479915433402
FKID007397,0.1245386953113571,0.24101479915433402
FKID007398,0.12162950888719114,0.24101479915433402
FKID004137,0.02490027863921647,0.0
FKID007402,0.17233886015812455,0.24101479915433402
FKID005626,0.012977906438186236,0.0
FKID000856,0.5572210536100487,0.43478260869565216
FKID007403,0.03484249558910954,0.0
FKID005629,0.04874548879631136,0.015873015873015872
