junction,severity_raw,persistence_norm,hawkes_norm,duration_risk_norm,severity_norm,frailty_norm,obi_entropy,obi_equal,obi_pca,operational_burden_index,entropy_weight_hawkes,pca_weight_hawkes,entropy_weight_severity,pca_weight_severity,entropy_weight_persistence,pca_weight_persistence,entropy_weight_duration_risk,pca_weight_duration_risk,entropy_weight_frailty,pca_weight_frailty
MinskSquare(CTO Junction),101.8242321705254,0.09791359477504805,0.0,0.1652664,0.13630205189429612,0.6739763944362437,0.04704951109511953,0.21469168714415224,0.2923873261914198,0.18470950814356388,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
OldMadrasRd-NGEF Junc,74.34238672201172,0.050274618445073554,0.0,0.054882474,0.09951481721914356,0.8857469652232445,0.03174429008473722,0.2180837750262205,0.3031136763219397,0.18431391381096582,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
PES-DevegowdaCircle,48.417524040872905,0.17189924175983465,0.0,0.07075784,0.06481176173624699,0.7676981650041279,0.04281900198285492,0.2150334024108459,0.29116008229527884,0.18300416222965987,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
BDA Junctio-Koramangala,73.45894817565002,0.255268733485204,0.0,0.11260108,0.09833224521221738,0.5972484590478312,0.05631279086200627,0.21269010335839578,0.27839660046535675,0.18246649822858627,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
MeenakshiMallJunc,102.86511949744778,0.018688396819846378,0.0,0.15730648,0.13769538504718148,0.7458468964841158,0.03835271344118188,0.21190743115572527,0.29499288527987616,0.18175100995892776,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
AnilKumbleCircle,72.69190178208848,0.0,0.0,0.08663196,0.09730547589501333,0.8857469652232445,0.02869074473481456,0.2139368804570233,0.3019712011505848,0.18153294211414087,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
OldMadrasRd-80FeetRdJunc,71.89325331269475,0.0,0.0,0.08663196,0.09623640399729158,0.8857469652232445,0.0286087629908624,0.21372306607747896,0.3017472672286126,0.1813596987656513,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
SadahalliGateJunc(AirportRd),76.84282982408321,0.10974111735861476,0.0,0.121552974,0.10286191366359812,0.7189757650313102,0.042503281988244844,0.21062635400783902,0.28768167550141993,0.18027043716583457,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
OperaHouseJunc,91.87452483380727,0.0,0.0,0.07884238,0.12298336049015925,0.8530678749162918,0.029454091570690087,0.2109787229118452,0.29558580666486073,0.17867287371579868,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
Srigandakaval,183.2305381533538,0.026420981988855573,0.0,0.32952473,0.2452726407813517,0.4125846758555054,0.05834816625889935,0.20276060486025912,0.274454124877805,0.17852096533232117,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
RamaiahCircle-UlsoorPoliceStation,83.26031569573055,0.0,0.0,0.054882474,0.11145236874155341,0.8857469652232445,0.026855016377655704,0.21041636164168778,0.2954305747708543,0.1775673175967326,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
BiryandCircle,60.92648585821589,0.008640726907091062,0.0,0.095129184,0.0815562745739759,0.8530678749162918,0.02877311070880178,0.2076788121644472,0.2935338193651759,0.17666191407947496,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
Marigowda-TavarkereRdJunc,108.04667333656394,0.07709568126535099,0.0,0.42944124,0.14463141987128433,0.32207670021651413,0.06431763294947501,0.194649008952652,0.2674233085471586,0.17546331681642857,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
JP Nagar 15th cross junction,95.84168607307274,0.0,0.0,0.11392818,0.12829380777349192,0.7676981650041279,0.03181081135073266,0.20198402984805403,0.28256018409086453,0.17211834176321705,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
JayadevaHospitalJunc,89.32928308441386,0.0,0.0,0.13767867,0.11957629651713209,0.7458468964841158,0.03299996105521218,0.2006203721808389,0.2815366385522528,0.1717189905961013,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
SadashivnagarJunc,47.032762521101276,0.2655412444169465,0.0,0.311362,0.06295811813387694,0.32207670021651413,0.06895051904647335,0.1923876122173927,0.2531410885748016,0.17149307327955587,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
CashPharmacyJunction,36.187135982803476,0.09838982547564466,0.0,0.010835596,0.04844014810122755,0.8530678749162918,0.028842000555129848,0.20214668897068605,0.27954416568602564,0.17017761840394718,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
SagarHospitalJunc,60.92648585821589,0.0,0.0,0.15983652,0.0815562745739759,0.7458468964841158,0.03212266039157976,0.19744793736847108,0.2802054940685424,0.1699253639428644,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
Deverabeesanahalli-ORR Junc,178.73389195216436,0.14921342761386844,0.0,0.15611435,0.23925342422749266,0.4362794735145532,0.056467174565139194,0.19617213601711336,0.2529964293855387,0.1685452466559304,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
FTI Junction(KanteeravaStudio),44.661710912429974,0.36057979225572373,0.0,0.21190405,0.05978422531366946,0.32207670021651413,0.07053130329064106,0.19086895334111703,0.24195542419673519,0.16778522694283107,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
HennurRoad-ORR Junc,193.9481933167798,0.044264790299281605,0.0,0.38242233,0.2596193081622949,0.2347649577901162,0.06371256288800561,0.18421427684939862,0.2455833133484768,0.16450338436196035,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
A S CharStreet-MysoreRdJunc,54.822056436119055,0.0,0.0,0.047453657,0.07338487727355453,0.8530678749162918,0.022763237239516218,0.1947812817964974,0.27580070030180853,0.16444840644594072,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
KamrajRdJunction,55.517574646424066,0.0,0.0,0.018570263,0.07431589887002146,0.8857469652232445,0.02066690759642944,0.19572662540640076,0.27678203216299585,0.16439185505527534,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
OldPoliceStation-Ashoknagar,50.888611937672714,0.0,0.0,0.04961103,0.06811956326408872,0.8530678749162918,0.022557919812049337,0.194159693292843,0.27534358669991277,0.16402039993493503,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
CMH Rd-AdarshTheaterJunc,53.61530755522998,0.0,0.0,0.018098906,0.0717695216250988,0.8857469652232445,0.020428279371354337,0.19512307850618144,0.2761075569632123,0.16388630494691603,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
MayohallJunction,53.45399521827407,0.0,0.0,0.018098906,0.07155358871743756,0.8857469652232445,0.020411720563303676,0.19507989192464917,0.2760623264197863,0.16385131296924638,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
GarebhavipalyaJunc,49.95971840373703,0.08085343385747043,0.0,0.037051477,0.06687614515066025,0.7846937698552102,0.029618999493212766,0.19389496508030446,0.26796610968129436,0.16382669141827053,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
KundanahalliGateJunc,136.05757055677003,0.18429877280502588,0.0,0.19693682,0.1821268439479462,0.37477910865759534,0.05897189814123264,0.1876283082775328,0.2426059833823672,0.16306872993371088,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
MysoreRd--MadhuPetrolBunkJunction,36.60693856782195,0.004549326280255649,0.0,0.049867056,0.04900209639692126,0.8530678749162918,0.021640714016238276,0.1912972707807291,0.2723372822035469,0.16175842233350476,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
WebbsCircle,32.108689841331014,0.0,0.0,0.0032110296,0.04298073470057354,0.8857469652232445,0.016851101269267362,0.1863877458992461,0.2656207446271451,0.15628653059855283,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
DairyCircle,50.190773699528975,0.0,0.0,0.10000634,0.06718543607528753,0.7458468964841158,0.025516955145001862,0.1826077348987215,0.2592856861796621,0.15580345874112847,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
OldMadrasRd-DoubleRdJunc,20.814557033553207,0.0,0.0,0.010973103,0.027862393582235998,0.8857469652232445,0.016405771996378323,0.1849164924299842,0.26477747538630997,0.1553665799375575,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
Rajajinagar19thMainJunc,73.11178302985907,0.07352305252336498,0.0,0.113643974,0.09786752948877109,0.6160025905095878,0.03566949459291957,0.18020742931750092,0.24721017395823805,0.15436236595621952,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
CoffeeBoardJunc,132.1248090195431,0.004686819681524192,0.0,0.059339024,0.17686244415127225,0.6739763944362437,0.029651843310666125,0.18297293647911397,0.2502909749959722,0.15430525159525077,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
AnjaneyaTempleJunc,25.589124060450672,0.0,0.0,0.000105934334,0.03425363532106988,0.8857469652232445,0.015896231400143606,0.18402130697566038,0.26286323484242785,0.15426025773941063,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
OldMadrasRd-SuddaguntepalyaRdJunc,25.589124060450672,0.0,0.0,0.000105934334,0.03425363532106988,0.8857469652232445,0.015896231400143606,0.18402130697566038,0.26286323484242785,0.15426025773941063,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
UttarahalliJunction,96.71417871629414,0.0952084633360891,0.0,0.31649667,0.12946172757999333,0.32207670021651413,0.0548560633123804,0.17264871227574416,0.23410578238713076,0.15387018599175176,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
ManipalCentreJunc,19.537373251150633,0.0,0.0,0.00027286378,0.02615275368143074,0.8857469652232445,0.015290371114455338,0.18243451653640594,0.2612163465692859,0.15298041140671573,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
IbblurJunction',184.4253215242703,0.08050110320687885,0.0,0.13075063,0.24687197938232808,0.4362794735145532,0.04678471522906364,0.1788806364858735,0.2330815129732916,0.1529156215627429,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
SandeepUnnikrishnan-Yelhanka,29.005180360431662,0.3026772787501243,0.0,0.20358309,0.03882637280357874,0.32207670021651413,0.06147329927404383,0.17343268865352768,0.22334595740359442,0.15275064844372196,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
Arts&CraftsCircle,15.495594968429822,0.0,0.0,9.0096495e-05,0.02074242392501232,0.8857469652232445,0.014858667694170736,0.1813158971286742,0.2600283582177475,0.15206764101353082,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
BloodBankCircle,113.42935600314193,0.1395569607519149,0.0,0.24330966,0.15183668600991587,0.32207670021651413,0.05496001023986808,0.171356001744874,0.22586793092414148,0.15072798096962783,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
OldMadrasRd-BMTC DepotJunc,9.076833923062052,0.0,0.0,0.0,0.012150261897827846,0.8857469652232445,0.014191490200189585,0.17957944542421447,0.25820162520123435,0.15065752027521281,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
TamarikannanJunc,8.529708020150224,0.0,0.0,0.0,0.011417878440356626,0.8857469652232445,0.014135327398405012,0.17943296873272024,0.2580482159680775,0.15053883736640092,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
StateBankofMysoreJunc,47.77612025697399,0.12548002061306912,0.0,0.311362,0.06395317778255925,0.32207670021651413,0.052855364580760816,0.1645743793863537,0.22497876604811531,0.14746950333840994,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
DhobiGhatJunc,85.5251549535167,0.0,0.0,0.1194828,0.11448408556834984,0.6160025905095878,0.028991871279516458,0.1699938952884864,0.23754576737638142,0.14551051131479475,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
RoyanCircle-Chamrajpete,7.621317042950318,0.0,0.0,0.00075070176,0.010201905076499018,0.8530678749162918,0.013621926073443013,0.172804096350174,0.24858593502248863,0.14500398581536855,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
JohnsonMarket,38.67775582768686,0.0,0.0,0.022848422,0.05177409512061421,0.7846937698552102,0.017819051264227188,0.17186325733671476,0.24417355074808597,0.1446186197830093,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
Nagarbhavi,42.00220318640979,0.22298193590905577,0.0,0.21190405,0.05622420475315877,0.32207670021651413,0.054371262906508566,0.16263737795968128,0.213337947350369,0.14344886273885296,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
29thMainRdBTM LayoutJunc,33.16213017365894,0.36180267934720445,0.0,0.087259755,0.04439087132310207,0.32207670021651413,0.05802623803980097,0.16310600108507134,0.20166763379630318,0.14093329097372517,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
Delmia-Jayanagar,44.6416623905507,0.0,0.0,0.011661524,0.05975738833575819,0.7676981650041279,0.017147759345363542,0.16782341545859325,0.2375915756196922,0.14085425014121633,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
HopefarmJunction,46.36140660773375,0.0861674490885414,0.0,0.311362,0.062059440220056626,0.32207670021651413,0.04817111620332621,0.1563331175689476,0.21661895193899952,0.1403743952370911,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
KamakyaJunction,11.455253630991665,0.04727691936177582,0.0,0.0023481154,0.015334017665450306,0.7676981650041279,0.018343019977159526,0.16653144349324484,0.23507491576598755,0.13998312641213065,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
MC Circle,70.70431876742774,0.002714612057260612,0.0,0.10468533,0.09464489464206743,0.6160025905095878,0.026422737777189616,0.163609485221946,0.2295105213521469,0.1398475814504275,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
VijayanagarBusStandJunction,54.62365308071331,0.09115440907342537,0.0,0.04081738,0.07311929427952588,0.6160025905095878,0.029108195358812306,0.16421873476280324,0.22379770032731836,0.13904154348297795,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
NCERT Junction,14.974767419466591,0.03744471875865634,0.0,0.0003979248,0.020045243478928738,0.7676981650041279,0.01738968009303941,0.16511721040823701,0.23348637737687597,0.1386644226260508,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
UCO Bank(Forum),26.502365722724996,0.0,0.0,0.0028493693,0.03547610181838543,0.7846937698552102,0.014729560680895608,0.16460384819668766,0.2347731481768539,0.13803551901814573,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
ShantalaJunction,66.05834437272476,0.12913849683739756,0.0,0.23347662,0.08842578717081383,0.32207670021651413,0.04798990752408443,0.15462352162350193,0.2075317314103668,0.1367150535193177,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
AgaraJunction,68.33560146021472,0.11105596256977575,0.0,0.14563566,0.09147412652088023,0.4362794735145532,0.03976514799442424,0.15688904541365048,0.21117586925847046,0.13594335422218173,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
AdugodiJunc,13.75668429433104,0.0,0.0,0.0002040083,0.018414715796129754,0.7846937698552102,0.013177866495568397,0.16066249879135708,0.2304075081792004,0.1347492911553753,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
DevegowdaPetrolBunkJunc,25.792577240591754,0.0,0.0,0.0008593509,0.034525978017170035,0.7676981650041279,0.014219215566861976,0.16061669878373394,0.2290729292203312,0.13463628119030904,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
J D MaraJunc,33.640328428213756,0.0,0.0,0.0061834212,0.0450309881392931,0.7458468964841158,0.01518742794099123,0.15941226117253315,0.22656006418120234,0.1337199177649089,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
HoramavuJunction,142.53310028599412,0.11401290054878063,0.0,0.21845047,0.19079499661044425,0.23375913533134657,0.05138933042569235,0.1514035008498828,0.19592135757474008,0.13290472961677174,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
VeerasandraGateJunction,45.35738031746069,0.1564172438198961,0.0,0.21190405,0.06071544929959624,0.32207670021651413,0.04703011845389992,0.15022268845113684,0.20079538797123697,0.13268273162542457,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
ShivandaCircle,46.7358470202285,0.03188630238331095,0.0,0.311362,0.0625606666515971,0.32207670021651413,0.04194225476098979,0.14557713351420962,0.20572877125257175,0.13108271984259037,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
GangammagudiJunc,21.281806109558104,0.2934147092081237,0.0,0.098694354,0.028487853813534622,0.32207670021651413,0.04996249445578322,0.14853472350678062,0.18790669470950375,0.12880130422402253,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
SwagathMainRd-EastEndRdJunc,14.943822600827476,0.0,0.0,0.0012871055,0.02000382070375922,0.7458468964841158,0.012817816490712805,0.15342756453622453,0.21985206348603947,0.12869914817099226,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
KrishnaFlourMill,64.58049244027005,0.05210801688563858,0.0,0.25365382,0.08644753261886999,0.32207670021651413,0.040800337531345,0.1428572148100798,0.19755394583344343,0.12707049939162274,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
GorappanapalyaJunction,7.643722409212817,0.0,0.0,0.0009708195,0.010231896929419719,0.7458468964841158,0.012039362210296297,0.15140992258257585,0.21771050308114903,0.12705326262467373,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
Ring road-Near Kengunte Junction,30.082158017959692,0.1510762046303948,0.0,0.20358309,0.040268016520759405,0.32207670021651413,0.044080000661037906,0.14340080257301793,0.19293967081431454,0.12680682468279011,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
NavarangTheatreJunction,48.74118868657271,0.0,0.0,0.0607879,0.06524501965918073,0.6160025905095878,0.01981672917348666,0.1484071022902158,0.2096620949062619,0.12596197545665477,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
Srinivagilu(Ejipura)Junc,51.68809780039498,0.06008683694922643,0.0,0.017472,0.0691897560976279,0.5972484590478312,0.022791544506283266,0.14879941057746163,0.20428025917745563,0.12529040475373351,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
LRDE Junction,108.2860195987214,0.05953761782747331,0.0,0.21125478,0.14495180909445723,0.2939435972903264,0.04182318331792768,0.14193755994727927,0.19050159454074408,0.12475411260198367,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
MahalaxmiLayoutEntranceJunc,57.04859354227724,0.0,0.0,0.04034671,0.076365322789509,0.6160025905095878,0.018789137977375817,0.14654292428956295,0.2058725349784978,0.12373486574847885,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
SonyworldJunction,35.64534037393527,0.06330331054153233,0.0,0.0025530208,0.047714899782414964,0.5972484590478312,0.020143747595812684,0.1421639380417128,0.19596768176965185,0.11942512246905912,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
5thMainRPC Layout-Vijayanagar,30.590153858937168,0.04795558246915366,0.0,0.0050246706,0.04094802042555724,0.6160025905095878,0.018360896640383578,0.14198617280550832,0.1975943647391153,0.1193138113950024,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
RamamurthyNagarJunction,100.69899976157211,0.18268284115695588,0.0,0.12565753,0.1347958143030178,0.23375913533134657,0.046487794044216116,0.135379063886032,0.1703244975657515,0.11739711849866652,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
Jaipuria-Adugodi,56.48380777410003,0.006326759236342494,0.0,0.016086858,0.07560929981302998,0.5972484590478312,0.016949274630540266,0.13905427517262334,0.19432068091065502,0.11677474357127288,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
