event_id,p_gt_60,p_gt_120,p_gt_240
FKID002205,0.5045044887976495,0.35610318132637936,0.2269043979559251
FKID002207,0.48984713691335113,0.3425042941232086,0.21598534881838338
FKID002209,0.4787439080137962,0.3323286246373697,0.20791472175446324
FKID002210,0.4787439080137962,0.3323286246373697,0.20791472175446324
FKID002212,0.4787439080137962,0.3323286246373697,0.20791472175446324
FKID002213,0.4787439080137962,0.3323286246373697,0.20791472175446324
FKID002220,0.48984713691335113,0.3425042941232086,0.21598534881838338
FKID002221,0.5293056062394763,0.3795505687286612,0.2460895151039908
FKID002222,0.5609573346097634,0.41029391971400975,0.27193382086167006
FKID002223,0.5760385723033168,0.42527510763544984,0.2848130464542863
FKID002225,0.5597852630580324,0.40913873938143375,0.27094851282921295
FKID002226,0.5787462333019311,0.4279880601486069,0.2871654773499701
FKID002227,0.5216998052547485,0.3723008444085625,0.24010916697496143
FKID002230,0.5402228904856388,0.39004929596790605,0.25482705485697676
FKID002232,0.5609573346097634,0.41029391971400975,0.27193382086167006
FKID002233,0.5587664719916626,0.408135690164358,0.2700938675010828
FKID002235,0.5618093628147951,0.4111344888216958,0.2726514820042286
FKID002236,0.5787462333019311,0.4279880601486069,0.2871654773499701
FKID002238,0.5760385723033168,0.42527510763544984,0.2848130464542863
FKID002239,0.5823698156619734,0.4316299151189219,0.2903331050806346
FKID002240,0.6004588094652985,0.45000410894504694,0.30648561635859817
FKID002241,0.5618093628147951,0.4111344888216958,0.2726514820042286
FKID002244,0.5618093628147951,0.4111344888216958,0.2726514820042286
FKID002245,0.5618093628147951,0.4111344888216958,0.2726514820042286
FKID002249,0.5823698156619734,0.4316299151189219,0.2903331050806346
FKID002250,0.5618093628147951,0.4111344888216958,0.2726514820042286
FKID002251,0.5433920650111077,0.39311757276336223,0.2573978636594252
FKID002254,0.5325792349933469,0.3826871900814498,0.24869040307749682
FKID002261,0.5072639441761135,0.35868468171256995,0.2289944052069641
FKID002264,0.5072639441761135,0.35868468171256995,0.2289944052069641
FKID002267,0.5198050191065874,0.3705029410898889,0.2386327837063167
FKID002270,0.5315523808509504,0.38170225493915966,0.24787281778277223
FKID002276,0.4727712157356647,0.3268993181979689,0.20364355747360718
FKID002278,0.4803351597736878,0.33378033637362786,0.20906089031545327
FKID002283,0.511409678391646,0.36257584678384336,0.23215511737673333
FKID002284,0.4787439080137962,0.3323286246373697,0.20791472175446324
FKID002285,0.48984713691335113,0.3425042941232086,0.21598534881838338
FKID002286,0.511409678391646,0.36257584678384336,0.23215511737673333
FKID002287,0.5609573346097634,0.41029391971400975,0.27193382086167006
FKID002291,0.5609573346097634,0.41029391971400975,0.27193382086167006
FKID002293,0.5402228904856388,0.39004929596790605,0.25482705485697676
FKID002294,0.5587664719916626,0.408135690164358,0.2700938675010828
FKID002301,0.5633359777989804,0.4126423010780369,0.2739403001012598
FKID002304,0.4787439080137962,0.3323286246373697,0.20791472175446324
FKID002308,0.5838818060130853,0.43315333254459765,0.2916614639698395
FKID002309,0.544928252344292,0.39460820945372455,0.2586496379906661
FKID002311,0.48984713691335113,0.3425042941232086,0.21598534881838338
FKID002316,0.5088092970894769,0.36013334471948155,0.23016966444349227
FKID002320,0.47145436961516907,0.32570643737351185,0.20270839801056684
FKID002321,0.4743134818974293,0.32829830753093703,0.20474179450668695
FKID002327,0.5129546242527976,0.36402986301754914,0.23333939044625682
FKID002333,0.4802875365679461,0.33373685733610936,0.2090265370720481
FKID002334,0.5045044887976495,0.35610318132637936,0.2269043979559251
FKID002335,0.47349046947142737,0.32755149670171807,0.20415533048625398
FKID002336,0.47349046947142737,0.32755149670171807,0.20415533048625398
FKID002337,0.4802875365679461,0.33373685733610936,0.2090265370720481
FKID002345,0.5454375384750128,0.3951028792462372,0.25906544850802316
FKID002348,0.5216998052547485,0.3723008444085625,0.24010916697496143
FKID002349,0.5402228904856388,0.39004929596790605,0.25482705485697676
FKID002350,0.5308468781857287,0.3810261129610337,0.2473120233585423
FKID002351,0.5308468781857287,0.3810261129610337,0.2473120233585423
FKID002353,0.6288310632357594,0.47949269744572365,0.3330114766554668
FKID002360,0.5802611041938762,0.42950900855171814,0.28848701624539075
FKID002363,0.5802611041938762,0.42950900855171814,0.28848701624539075
FKID002366,0.544928252344292,0.39460820945372455,0.2586496379906661
FKID002367,0.5787462333019311,0.4279880601486069,0.2871654773499701
FKID002368,0.5618093628147951,0.4111344888216958,0.2726514820042286
FKID002370,0.5633359777989804,0.4126423010780369,0.2739403001012598
FKID002377,0.4936453124609529,0.3460099738727218,0.21878559652559382
FKID002378,0.4936453124609529,0.3460099738727218,0.21878559652559382
FKID002380,0.5618093628147951,0.4111344888216958,0.2726514820042286
FKID002381,0.47145436961516907,0.32570643737351185,0.20270839801056684
FKID002383,0.5308468781857287,0.3810261129610337,0.2473120233585423
FKID002385,0.5213486292000045,0.37196737895828025,0.23983513368392442
FKID002387,0.47145436961516907,0.32570643737351185,0.20270839801056684
FKID002388,0.5197573964482963,0.3704577953035342,0.2385957457223247
FKID002389,0.4913923761821153,0.34392900396095316,0.21712214791068885
FKID002396,0.5417603904565176,0.39153668250911666,0.2560723124159182
FKID002401,0.5466435375060639,0.396275230687283,0.26005171723449116
FKID002406,0.6037883866533958,0.45342186991773725,0.30952175223959144
FKID002408,0.6037883866533958,0.45342186991773725,0.30952175223959144
FKID002409,0.6037883866533958,0.45342186991773725,0.30952175223959144
FKID002410,0.6037883866533958,0.45342186991773725,0.30952175223959144
FKID002411,0.6110889450796921,0.46095523183655673,0.31624919483029124
FKID002414,0.4920998925933945,0.344582034468489,0.21764377119493217
FKID002415,0.5945654601490736,0.4439820519695107,0.3011601790152009
FKID002416,0.6037883866533958,0.45342186991773725,0.30952175223959144
FKID002417,0.5247726884672189,0.37522352843625706,0.24251488387156184
FKID002419,0.5466435375060639,0.396275230687283,0.26005171723449116
FKID002420,0.4920998925933945,0.344582034468489,0.21764377119493217
FKID002421,0.5072639441761135,0.35868468171256995,0.2289944052069641
FKID002428,0.5198050191065874,0.3705029410898889,0.2386327837063167
FKID002429,0.5315523808509504,0.38170225493915966,0.24787281778277223
FKID002434,0.4727712157356647,0.3268993181979689,0.20364355747360718
FKID002437,0.50936941003489,0.3606589395324751,0.2305964926098798
FKID002438,0.5045044887976495,0.35610318132637936,0.2269043979559251
FKID002439,0.5045044887976495,0.35610318132637936,0.2269043979559251
FKID002440,0.5609573346097634,0.41029391971400975,0.27193382086167006
FKID002444,0.4787439080137962,0.3323286246373697,0.20791472175446324
FKID002446,0.518213480509661,0.36899528968318496,0.2373968040793397
FKID002447,0.518213480509661,0.36899528968318496,0.2373968040793397
FKID002450,0.5974759120698743,0.4469517088111944,0.30378245821621463
FKID002453,0.4976729553891981,0.34974134004042934,0.22177725381075897
FKID002455,0.48984713691335113,0.3425042941232086,0.21598534881838338
FKID002456,0.5823698156619734,0.4316299151189219,0.2903331050806346
FKID002457,0.5618093628147951,0.4111344888216958,0.2726514820042286
FKID002458,0.6004588094652985,0.45000410894504694,0.30648561635859817
FKID002460,0.5823698156619734,0.4316299151189219,0.2903331050806346
FKID002461,0.5823698156619734,0.4316299151189219,0.2903331050806346
FKID002462,0.5618093628147951,0.4111344888216958,0.2726514820042286
FKID002463,0.5433920650111077,0.39311757276336223,0.2573978636594252
FKID002466,0.5293056062394763,0.3795505687286612,0.2460895151039908
FKID002467,0.5045044887976495,0.35610318132637936,0.2269043979559251
FKID002471,0.5247726884672189,0.37522352843625706,0.24251488387156184
FKID002474,0.5118171802378975,0.3629591566926954,0.2324671478765595
FKID002475,0.5247726884672189,0.37522352843625706,0.24251488387156184
FKID002476,0.5045044887976495,0.35610318132637936,0.2269043979559251
FKID002477,0.5216998052547485,0.3723008444085625,0.24010916697496143
FKID002478,0.5072639441761135,0.35868468171256995,0.2289944052069641
FKID002481,0.5072639441761135,0.35868468171256995,0.2289944052069641
FKID002488,0.4920998925933945,0.344582034468489,0.21764377119493217
FKID002495,0.6170200856919787,0.4671157766278481,0.321786874193456
FKID002496,0.50936941003489,0.3606589395324751,0.2305964926098798
FKID002500,0.4727712157356647,0.3268993181979689,0.20364355747360718
FKID002501,0.4727712157356647,0.3268993181979689,0.20364355747360718
FKID002503,0.46991287831869444,0.3243119644357265,0.20161669197342388
FKID002505,0.5433920650111077,0.39311757276336223,0.2573978636594252
FKID002506,0.5823698156619734,0.4316299151189219,0.2903331050806346
FKID002517,0.48984713691335113,0.3425042941232086,0.21598534881838338
FKID002521,0.5639976157057418,0.41329648018102216,0.27450005705733593
FKID002523,0.48984713691335113,0.3425042941232086,0.21598534881838338
FKID002527,0.48984713691335113,0.3425042941232086,0.21598534881838338
FKID002528,0.5247726884672189,0.37522352843625706,0.24251488387156184
FKID002532,0.4756204696026348,0.3294854898399331,0.2056750271387814
FKID002533,0.5466435375060639,0.396275230687283,0.26005171723449116
FKID002541,0.5930627300197995,0.44245206875861276,0.2998120888374217
FKID002542,0.5315523808509504,0.38170225493915966,0.24787281778277223
FKID002544,0.5150876486695068,0.36604086907772615,0.23498019786554106
FKID002550,0.4727712157356647,0.3268993181979689,0.20364355747360718
FKID002553,0.5618093628147951,0.4111344888216958,0.2726514820042286
FKID002554,0.5433920650111077,0.39311757276336223,0.2573978636594252
FKID002555,0.5787462333019311,0.4279880601486069,0.2871654773499701
FKID002556,0.4803351597736878,0.33378033637362786,0.20906089031545327
FKID002557,0.5823698156619734,0.4316299151189219,0.2903331050806346
FKID002560,0.4787439080137962,0.3323286246373697,0.20791472175446324
FKID002561,0.5433920650111077,0.39311757276336223,0.2573978636594252
FKID002562,0.5639976157057418,0.41329648018102216,0.27450005705733593
FKID002565,0.5433920650111077,0.39311757276336223,0.2573978636594252
FKID002569,0.5293056062394763,0.3795505687286612,0.2460895151039908
FKID002573,0.5045044887976495,0.35610318132637936,0.2269043979559251
FKID002578,0.5466435375060639,0.396275230687283,0.26005171723449116
FKID002579,0.5466435375060639,0.396275230687283,0.26005171723449116
FKID002581,0.5433920650111077,0.39311757276336223,0.2573978636594252
FKID002583,0.5315523808509504,0.38170225493915966,0.24787281778277223
FKID002585,0.5930627300197995,0.44245206875861276,0.2998120888374217
FKID002590,0.5198050191065874,0.3705029410898889,0.2386327837063167
FKID002591,0.4803351597736878,0.33378033637362786,0.20906089031545327
FKID002592,0.5633359777989804,0.4126423010780369,0.2739403001012598
FKID002593,0.4727712157356647,0.3268993181979689,0.20364355747360718
FKID002598,0.6019544675855246,0.4515379923679257,0.30784699515684055
FKID002599,0.544928252344292,0.39460820945372455,0.2586496379906661
FKID002602,0.50936941003489,0.3606589395324751,0.2305964926098798
FKID002606,0.4727712157356647,0.3268993181979689,0.20364355747360718
FKID002607,0.46991287831869444,0.3243119644357265,0.20161669197342388
FKID002608,0.511409678391646,0.36257584678384336,0.23215511737673333
FKID002609,0.511409678391646,0.36257584678384336,0.23215511737673333
FKID002612,0.4797608537828728,0.3332561381786684,0.20864681986756728
FKID002614,0.5263151855171344,0.37669386550812245,0.24372781482892572
FKID002617,0.5293056062394763,0.3795505687286612,0.2460895151039908
FKID002618,0.48984713691335113,0.3425042941232086,0.21598534881838338
FKID002624,0.4787439080137962,0.3323286246373697,0.20791472175446324
FKID002626,0.5088092970894769,0.36013334471948155,0.23016966444349227
FKID002627,0.5088092970894769,0.36013334471948155,0.23016966444349227
FKID002630,0.4936453124609529,0.3460099738727218,0.21878559652559382
FKID002634,0.5213486292000045,0.37196737895828025,0.23983513368392442
FKID002642,0.5587664719916626,0.408135690164358,0.2700938675010828
FKID002643,0.4818790927443445,0.3351909871435612,0.21017630712957344
FKID002645,0.5787462333019311,0.4279880601486069,0.2871654773499701
FKID002651,0.5109145770845201,0.3621103382137446,0.23177633669064535
FKID002656,0.5109145770845201,0.3621103382137446,0.23177633669064535
FKID002658,0.5823698156619734,0.4316299151189219,0.2903331050806346
FKID002659,0.5433920650111077,0.39311757276336223,0.2573978636594252
FKID002660,0.5308468781857287,0.3810261129610337,0.2473120233585423
FKID002661,0.5247726884672189,0.37522352843625706,0.24251488387156184
FKID002665,0.4992186102105529,0.351177102394434,0.22293144889115665
FKID002672,0.5639976157057418,0.41329648018102216,0.27450005705733593
FKID002673,0.5466435375060639,0.396275230687283,0.26005171723449116
FKID002677,0.5466435375060639,0.396275230687283,0.26005171723449116
FKID002687,0.4797608537828728,0.3332561381786684,0.20864681986756728
FKID002688,0.46991287831869444,0.3243119644357265,0.20161669197342388
FKID002689,0.4719484182057172,0.3261538013209502,0.2030589713105284
FKID002692,0.4787439080137962,0.3323286246373697,0.20791472175446324
FKID002693,0.5655228722926912,0.4148061353097745,0.2757931781401024
FKID002694,0.518213480509661,0.36899528968318496,0.2373968040793397
FKID002695,0.518213480509661,0.36899528968318496,0.2373968040793397
FKID002696,0.4787439080137962,0.3323286246373697,0.20791472175446324
FKID002698,0.4472296064976313,0.3040282320825911,0.18591907698779953
FKID002699,0.5060500201137873,0.3575482061473769,0.22807362650958155
FKID002700,0.518213480509661,0.36899528968318496,0.2373968040793397
FKID002702,0.4865632836979641,0.3394835434987975,0.21358058241538047
FKID002703,0.6158580802537088,0.46590596374957816,0.3206968030984142
FKID002704,0.518213480509661,0.36899528968318496,0.2373968040793397
FKID002708,0.5490272094552234,0.3985963927555688,0.26200781772929804
FKID002709,0.5802611041938762,0.42950900855171814,0.28848701624539075
FKID002710,0.5802611041938762,0.42950900855171814,0.28848701624539075
FKID002711,0.5802611041938762,0.42950900855171814,0.28848701624539075
FKID002712,0.5802611041938762,0.42950900855171814,0.28848701624539075
FKID002717,0.5293056062394763,0.3795505687286612,0.2460895151039908
FKID002720,0.4976729553891981,0.34974134004042934,0.22177725381075897
FKID002721,0.5293056062394763,0.3795505687286612,0.2460895151039908
FKID002731,0.48984713691335113,0.3425042941232086,0.21598534881838338
FKID002733,0.48984713691335113,0.3425042941232086,0.21598534881838338
FKID002734,0.48984713691335113,0.3425042941232086,0.21598534881838338
FKID002736,0.5655228722926912,0.4148061353097745,0.2757931781401024
FKID002740,0.48984713691335113,0.3425042941232086,0.21598534881838338
FKID002745,0.48984713691335113,0.3425042941232086,0.21598534881838338
FKID002748,0.48984713691335113,0.3425042941232086,0.21598534881838338
FKID002749,0.45826339794314586,0.3138397542738292,0.19346962716447222
FKID002753,0.5293056062394763,0.3795505687286612,0.2460895151039908
FKID002758,0.5655228722926912,0.4148061353097745,0.2757931781401024
FKID002759,0.48984713691335113,0.3425042941232086,0.21598534881838338
FKID002760,0.4976729553891981,0.34974134004042934,0.22177725381075897
FKID002765,0.5088092970894769,0.36013334471948155,0.23016966444349227
FKID002768,0.4936453124609529,0.3460099738727218,0.21878559652559382
FKID002771,0.4976729553891981,0.34974134004042934,0.22177725381075897
FKID002778,0.5293056062394763,0.3795505687286612,0.2460895151039908
FKID002781,0.5293056062394763,0.3795505687286612,0.2460895151039908
FKID002786,0.4802875365679461,0.33373685733610936,0.2090265370720481
FKID002792,0.5293056062394763,0.3795505687286612,0.2460895151039908
FKID002793,0.48984713691335113,0.3425042941232086,0.21598534881838338
FKID002795,0.4913923761821153,0.34392900396095316,0.21712214791068885
FKID002797,0.4913923761821153,0.34392900396095316,0.21712214791068885
FKID002798,0.4976729553891981,0.34974134004042934,0.22177725381075897
FKID002799,0.4976729553891981,0.34974134004042934,0.22177725381075897
FKID002800,0.4976729553891981,0.34974134004042934,0.22177725381075897
FKID002804,0.5293056062394763,0.3795505687286612,0.2460895151039908
FKID002805,0.4802875365679461,0.33373685733610936,0.2090265370720481
FKID002806,0.5293056062394763,0.3795505687286612,0.2460895151039908
FKID002807,0.45826339794314586,0.3138397542738292,0.19346962716447222
FKID002810,0.48984713691335113,0.3425042941232086,0.21598534881838338
FKID002811,0.48984713691335113,0.3425042941232086,0.21598534881838338
FKID002814,0.5232430191174013,0.37376755600479383,0.24131556312748204
FKID002815,0.48984713691335113,0.3425042941232086,0.21598534881838338
FKID002817,0.48984713691335113,0.3425042941232086,0.21598534881838338
FKID002818,0.5123295225832444,0.3634412944616179,0.23285980058177277
FKID002819,0.48984713691335113,0.3425042941232086,0.21598534881838338
FKID002822,0.5045044887976495,0.35610318132637936,0.2269043979559251
FKID002823,0.5232430191174013,0.37376755600479383,0.24131556312748204
FKID002824,0.5045044887976495,0.35610318132637936,0.2269043979559251
FKID002828,0.5293056062394763,0.3795505687286612,0.2460895151039908
FKID002845,0.5045044887976495,0.35610318132637936,0.2269043979559251
FKID002846,0.5417603904565176,0.39153668250911666,0.2560723124159182
FKID002848,0.5807632071596265,0.4300136205561357,0.28892589939544533
FKID002849,0.5417603904565176,0.39153668250911666,0.2560723124159182
FKID002851,0.5602948977254345,0.40964086910759523,0.2713766662718303
FKID002853,0.5439015713233715,0.3936117279927487,0.2578126302441579
FKID002854,0.5045044887976495,0.35610318132637936,0.2269043979559251
FKID002857,0.5433920650111077,0.39311757276336223,0.2573978636594252
FKID002858,0.5045044887976495,0.35610318132637936,0.2269043979559251
FKID002861,0.5247726884672189,0.37522352843625706,0.24251488387156184
FKID002864,0.5439015713233715,0.3936117279927487,0.2578126302441579
FKID002865,0.5045044887976495,0.35610318132637936,0.2269043979559251
FKID002867,0.45826339794314586,0.3138397542738292,0.19346962716447222
FKID002872,0.5439015713233715,0.3936117279927487,0.2578126302441579
FKID002875,0.5439015713233715,0.3936117279927487,0.2578126302441579
FKID002877,0.5433920650111077,0.39311757276336223,0.2573978636594252
FKID002883,0.5247726884672189,0.37522352843625706,0.24251488387156184
FKID002885,0.4728664677579085,0.3269856615937392,0.20371129207429647
FKID002887,0.5439015713233715,0.3936117279927487,0.2578126302441579
FKID002890,0.5072639441761135,0.35868468171256995,0.2289944052069641
FKID002893,0.4920998925933945,0.344582034468489,0.21764377119493217
FKID002897,0.4881558315658179,0.34094731520277477,0.21474492508472975
FKID002898,0.5045044887976495,0.35610318132637936,0.2269043979559251
FKID002902,0.5439015713233715,0.3936117279927487,0.2578126302441579
FKID002904,0.5122340941225643,0.36335147403131063,0.23278663634036234
FKID002909,0.529510453838155,0.37974655536637114,0.24625178896828093
FKID002910,0.4727712157356647,0.3268993181979689,0.20364355747360718
FKID002916,0.5609573346097634,0.41029391971400975,0.27193382086167006
FKID002918,0.511409678391646,0.36257584678384336,0.23215511737673333
FKID002920,0.4719484182057172,0.3261538013209502,0.2030589713105284
FKID002922,0.5439015713233715,0.3936117279927487,0.2578126302441579
FKID002924,0.529510453838155,0.37974655536637114,0.24625178896828093
FKID002925,0.529510453838155,0.37974655536637114,0.24625178896828093
FKID002934,0.5792487279554562,0.4284923224738605,0.28760341081872287
FKID002935,0.590869539336154,0.4402231414932426,0.2978517005569705
FKID002937,0.6309638654171574,0.4817433700776844,0.33506689761179786
FKID002938,0.5787462333019311,0.4279880601486069,0.2871654773499701
FKID002939,0.5792487279554562,0.4284923224738605,0.28760341081872287
FKID002947,0.5433920650111077,0.39311757276336223,0.2573978636594252
FKID002950,0.5247726884672189,0.37522352843625706,0.24251488387156184
FKID002959,0.6288310632357594,0.47949269744572365,0.3330114766554668
FKID002961,0.5760385723033168,0.42527510763544984,0.2848130464542863
FKID002962,0.5639976157057418,0.41329648018102216,0.27450005705733593
FKID002963,0.5639976157057418,0.41329648018102216,0.27450005705733593
FKID002972,0.5247726884672189,0.37522352843625706,0.24251488387156184
FKID002977,0.4920998925933945,0.344582034468489,0.21764377119493217
FKID002982,0.46991287831869444,0.3243119644357265,0.20161669197342388
FKID002986,0.5315523808509504,0.38170225493915966,0.24787281778277223
FKID002987,0.50936941003489,0.3606589395324751,0.2305964926098798
FKID002988,0.4719484182057172,0.3261538013209502,0.2030589713105284
FKID002990,0.511409678391646,0.36257584678384336,0.23215511737673333
FKID002991,0.518213480509661,0.36899528968318496,0.2373968040793397
FKID002993,0.4787439080137962,0.3323286246373697,0.20791472175446324
FKID002994,0.4719484182057172,0.3261538013209502,0.2030589713105284
FKID002995,0.4787439080137962,0.3323286246373697,0.20791472175446324
FKID002997,0.518213480509661,0.36899528968318496,0.2373968040793397
FKID002999,0.4787439080137962,0.3323286246373697,0.20791472175446324
FKID003000,0.4472296064976313,0.3040282320825911,0.18591907698779953
FKID003003,0.4472296064976313,0.3040282320825911,0.18591907698779953
FKID003004,0.518213480509661,0.36899528968318496,0.2373968040793397
FKID003006,0.4787439080137962,0.3323286246373697,0.20791472175446324
FKID003008,0.4787439080137962,0.3323286246373697,0.20791472175446324
FKID003011,0.4787439080137962,0.3323286246373697,0.20791472175446324
FKID003013,0.4787439080137962,0.3323286246373697,0.20791472175446324
FKID003014,0.4787439080137962,0.3323286246373697,0.20791472175446324
FKID003017,0.518213480509661,0.36899528968318496,0.2373968040793397
FKID003021,0.518213480509661,0.36899528968318496,0.2373968040793397
FKID003022,0.518213480509661,0.36899528968318496,0.2373968040793397
FKID003023,0.518213480509661,0.36899528968318496,0.2373968040793397
FKID003024,0.48984713691335113,0.3425042941232086,0.21598534881838338
FKID003025,0.48984713691335113,0.3425042941232086,0.21598534881838338
FKID003026,0.4787439080137962,0.3323286246373697,0.20791472175446324
FKID003030,0.48984713691335113,0.3425042941232086,0.21598534881838338
FKID003035,0.48984713691335113,0.3425042941232086,0.21598534881838338
FKID003036,0.45826339794314586,0.3138397542738292,0.19346962716447222
FKID003037,0.4976729553891981,0.34974134004042934,0.22177725381075897
FKID003038,0.48984713691335113,0.3425042941232086,0.21598534881838338
FKID003039,0.5293056062394763,0.3795505687286612,0.2460895151039908
FKID003042,0.45826339794314586,0.3138397542738292,0.19346962716447222
FKID003047,0.48984713691335113,0.3425042941232086,0.21598534881838338
FKID003048,0.5293056062394763,0.3795505687286612,0.2460895151039908
FKID003057,0.5439015713233715,0.3936117279927487,0.2578126302441579
FKID003061,0.5045044887976495,0.35610318132637936,0.2269043979559251
FKID003063,0.5045044887976495,0.35610318132637936,0.2269043979559251
FKID003066,0.5045044887976495,0.35610318132637936,0.2269043979559251
FKID003067,0.5216998052547485,0.3723008444085625,0.24010916697496143
FKID003068,0.5609573346097634,0.41029391971400975,0.27193382086167006
FKID003070,0.5045044887976495,0.35610318132637936,0.2269043979559251
FKID003071,0.5930627300197995,0.44245206875861276,0.2998120888374217
FKID003072,0.5930627300197995,0.44245206875861276,0.2998120888374217
FKID003073,0.5618093628147951,0.4111344888216958,0.2726514820042286
FKID003076,0.5433920650111077,0.39311757276336223,0.2573978636594252
FKID003078,0.5823698156619734,0.4316299151189219,0.2903331050806346
FKID003079,0.5433920650111077,0.39311757276336223,0.2573978636594252
FKID003080,0.5433920650111077,0.39311757276336223,0.2573978636594252
FKID003083,0.5433920650111077,0.39311757276336223,0.2573978636594252
FKID003087,0.5325792349933469,0.3826871900814498,0.24869040307749682
FKID003092,0.5072639441761135,0.35868468171256995,0.2289944052069641
FKID003095,0.4920998925933945,0.344582034468489,0.21764377119493217
FKID003096,0.4920998925933945,0.344582034468489,0.21764377119493217
FKID003107,0.4719484182057172,0.3261538013209502,0.2030589713105284
FKID003108,0.5122340941225643,0.36335147403131063,0.23278663634036234
FKID003109,0.4719484182057172,0.3261538013209502,0.2030589713105284
FKID003112,0.518213480509661,0.36899528968318496,0.2373968040793397
FKID003114,0.4787439080137962,0.3323286246373697,0.20791472175446324
FKID003117,0.5293056062394763,0.3795505687286612,0.2460895151039908
FKID003118,0.48984713691335113,0.3425042941232086,0.21598534881838338
FKID003119,0.4787439080137962,0.3323286246373697,0.20791472175446324
FKID003127,0.5664965888490303,0.4157710558422135,0.2766206954798238
FKID003131,0.5787462333019311,0.4279880601486069,0.2871654773499701
FKID003132,0.5618093628147951,0.4111344888216958,0.2726514820042286
FKID003133,0.5433920650111077,0.39311757276336223,0.2573978636594252
FKID003134,0.5618093628147951,0.4111344888216958,0.2726514820042286
FKID003138,0.5247726884672189,0.37522352843625706,0.24251488387156184
FKID003141,0.5639976157057418,0.41329648018102216,0.27450005705733593
FKID003148,0.4803351597736878,0.33378033637362786,0.20906089031545327
FKID003150,0.4727712157356647,0.3268993181979689,0.20364355747360718
FKID003152,0.46991287831869444,0.3243119644357265,0.20161669197342388
FKID003153,0.5315523808509504,0.38170225493915966,0.24787281778277223
FKID003156,0.511409678391646,0.36257584678384336,0.23215511737673333
FKID003157,0.4719484182057172,0.3261538013209502,0.2030589713105284
FKID003161,0.4865632836979641,0.3394835434987975,0.21358058241538047
FKID003164,0.48984713691335113,0.3425042941232086,0.21598534881838338
FKID003166,0.48984713691335113,0.3425042941232086,0.21598534881838338
FKID003170,0.5439015713233715,0.3936117279927487,0.2578126302441579
FKID003172,0.5609573346097634,0.41029391971400975,0.27193382086167006
FKID003180,0.5984748703798047,0.4479729463326254,0.30468596772232437
FKID003190,0.5433920650111077,0.39311757276336223,0.2573978636594252
FKID003191,0.5433920650111077,0.39311757276336223,0.2573978636594252
FKID003195,0.5247726884672189,0.37522352843625706,0.24251488387156184
FKID003198,0.5639976157057418,0.41329648018102216,0.27450005705733593
FKID003199,0.5325792349933469,0.3826871900814498,0.24869040307749682
FKID003200,0.5247726884672189,0.37522352843625706,0.24251488387156184
FKID003201,0.5639976157057418,0.41329648018102216,0.27450005705733593
FKID003202,0.5639976157057418,0.41329648018102216,0.27450005705733593
FKID003203,0.5639976157057418,0.41329648018102216,0.27450005705733593
FKID003204,0.5639976157057418,0.41329648018102216,0.27450005705733593
FKID003205,0.5639976157057418,0.41329648018102216,0.27450005705733593
FKID003206,0.5639976157057418,0.41329648018102216,0.27450005705733593
FKID003207,0.5639976157057418,0.41329648018102216,0.27450005705733593
FKID003209,0.5639976157057418,0.41329648018102216,0.27450005705733593
FKID003210,0.5639976157057418,0.41329648018102216,0.27450005705733593
FKID003211,0.5639976157057418,0.41329648018102216,0.27450005705733593
FKID003212,0.5639976157057418,0.41329648018102216,0.27450005705733593
FKID003215,0.5247726884672189,0.37522352843625706,0.24251488387156184
FKID003217,0.5198050191065874,0.3705029410898889,0.2386327837063167
FKID003221,0.4803351597736878,0.33378033637362786,0.20906089031545327
FKID003222,0.5198050191065874,0.3705029410898889,0.2386327837063167
FKID003223,0.4727712157356647,0.3268993181979689,0.20364355747360718
FKID003235,0.5123295225832444,0.3634412944616179,0.23285980058177277
FKID003236,0.5045044887976495,0.35610318132637936,0.2269043979559251
FKID003237,0.5123295225832444,0.3634412944616179,0.23285980058177277
FKID003238,0.5045044887976495,0.35610318132637936,0.2269043979559251
FKID003240,0.5439015713233715,0.3936117279927487,0.2578126302441579
FKID003241,0.5045044887976495,0.35610318132637936,0.2269043979559251
FKID003242,0.5045044887976495,0.35610318132637936,0.2269043979559251
FKID003246,0.5045044887976495,0.35610318132637936,0.2269043979559251
FKID003247,0.5045044887976495,0.35610318132637936,0.2269043979559251
FKID003248,0.5045044887976495,0.35610318132637936,0.2269043979559251
FKID003249,0.5439015713233715,0.3936117279927487,0.2578126302441579
FKID003251,0.5439015713233715,0.3936117279927487,0.2578126302441579
FKID003252,0.4728664677579085,0.3269856615937392,0.20371129207429647
FKID003259,0.5045044887976495,0.35610318132637936,0.2269043979559251
FKID003260,0.5045044887976495,0.35610318132637936,0.2269043979559251
FKID003261,0.4728664677579085,0.3269856615937392,0.20371129207429647
FKID003262,0.5439015713233715,0.3936117279927487,0.2578126302441579
FKID003263,0.5045044887976495,0.35610318132637936,0.2269043979559251
FKID003264,0.5439015713233715,0.3936117279927487,0.2578126302441579
FKID003265,0.5439015713233715,0.3936117279927487,0.2578126302441579
FKID003267,0.5045044887976495,0.35610318132637936,0.2269043979559251
FKID003269,0.5045044887976495,0.35610318132637936,0.2269043979559251
FKID003270,0.5439015713233715,0.3936117279927487,0.2578126302441579
FKID003271,0.4728664677579085,0.3269856615937392,0.20371129207429647
FKID003272,0.5123295225832444,0.3634412944616179,0.23285980058177277
FKID003273,0.5439015713233715,0.3936117279927487,0.2578126302441579
