event_id,start_local,zone,t_hours,hawkes_intensity_asof,split
FKID004310,2023-11-30 23:28:30.923000,West Zone 2,508.0618802777778,0.213485,train
FKID004312,2023-11-30 23:28:35.932000,Central Zone 1,508.06327166666665,0.204197,train
FKID006377,2023-12-01 00:10:08.464000,Central Zone 2,508.7556416666667,0.3583,train
FKID005262,2023-12-01 00:26:34.296000,East Zone 2,509.0294838888889,0.121286,train
FKID006378,2023-12-01 01:06:53.462000,South Zone 2,509.70147444444444,0.144028,train
FKID004315,2023-12-01 01:17:52.898000,South Zone 1,509.8846511111111,0.080771,train
FKID006379,2023-12-01 01:23:44.985000,Central Zone 2,509.98245305555554,0.448434,train
FKID004317,2023-12-01 01:39:14.674000,East Zone 1,510.2407,0.128476,train
FKID004316,2023-12-01 02:53:57.430000,North Zone 2,511.48591000000005,0.155726,train
FKID006380,2023-12-01 03:32:15.728000,West Zone 1,512.1243261111111,0.109288,train
FKID006381,2023-12-01 03:40:25.189000,Central Zone 2,512.2602875,0.27352,train
FKID004319,2023-12-01 03:47:04.057000,West Zone 1,512.3710841666666,0.322113,train
FKID004318,2023-12-01 03:54:22.962000,North Zone 2,512.4930022222222,0.336596,train
FKID006382,2023-12-01 04:45:49.673000,North Zone 1,513.3504219444445,0.204398,train
FKID006383,2023-12-01 04:50:03.893000,Central Zone 2,513.4210386111112,0.344137,train
FKID005263,2023-12-01 05:11:33.664000,East Zone 2,513.7793083333333,0.129121,train
FKID006384,2023-12-01 05:16:20.239000,Central Zone 2,513.8589125,0.847905,train
FKID004322,2023-12-01 05:23:22.796000,West Zone 1,513.9762894444444,0.227663,train
FKID006386,2023-12-01 05:42:01.090000,South Zone 1,514.2869266666667,0.030117,train
FKID006387,2023-12-01 05:46:58.733000,South Zone 2,514.3696052777777,0.326306,train
FKID006389,2023-12-01 05:53:29.555000,South Zone 1,514.4781669444444,0.861451,train
FKID006388,2023-12-01 05:53:31.990000,Central Zone 2,514.4788433333333,0.703821,train
FKID006390,2023-12-01 05:56:33.717000,South Zone 1,514.5293230555556,1.843941,train
FKID006391,2023-12-01 05:59:28.219000,North Zone 2,514.5777958333333,0.323231,train
FKID006392,2023-12-01 06:53:17.418000,Central Zone 2,515.4747955555556,0.423921,train
FKID005264,2023-12-01 06:58:12.062000,West Zone 1,515.5566411111112,0.174413,train
FKID005265,2023-12-01 07:00:16.286000,West Zone 1,515.5911477777778,0.574208,train
FKID004323,2023-12-01 07:02:54.412000,West Zone 1,515.6350716666666,0.945825,train
FKID006393,2023-12-01 07:36:07.294000,Central Zone 2,516.1886499999999,0.366072,train
FKID004325,2023-12-01 08:16:35.731000,South Zone 2,516.8632158333334,0.12658,train
FKID006394,2023-12-01 08:28:52.591000,North Zone 2,517.0678991666666,0.168116,train
FKID004326,2023-12-01 09:15:18.262000,North Zone 2,517.8416966666666,0.226863,train
FKID004328,2023-12-01 09:36:25.586000,North Zone 1,518.1937311111111,0.25037,train
FKID006395,2023-12-01 18:59:24.724000,Central Zone 2,527.576825,0.140986,train
FKID006396,2023-12-01 19:05:27.557000,Central Zone 2,527.6776119444444,0.386103,train
FKID006398,2023-12-01 19:06:12.264000,East Zone 1,527.6900305555556,0.068609,train
FKID004332,2023-12-01 19:20:27.064000,Central Zone 2,527.927475,0.653069,train
FKID004331,2023-12-01 19:21:30.807000,South Zone 1,527.9451813888888,0.027219,train
FKID006399,2023-12-01 19:41:33.193000,Central Zone 1,528.2791775000001,0.236326,train
FKID005266,2023-12-01 19:43:39.435000,East Zone 2,528.3142447222222,0.19884,train
FKID006400,2023-12-01 19:43:58.350000,South Zone 2,528.3194988888889,0.440856,train
FKID006401,2023-12-01 21:01:00.395000,Central Zone 1,529.6034002777777,0.106113,train
FKID004362,2023-12-01 21:08:04.179000,East Zone 1,529.7211180555555,0.119256,train
FKID006402,2023-12-01 21:27:32.807000,Central Zone 2,530.0457369444445,0.359738,train
FKID004334,2023-12-01 21:51:01.464000,West Zone 2,530.4370305555556,0.137881,train
FKID006403,2023-12-01 21:53:32.337000,East Zone 1,530.4789397222222,0.185798,train
FKID006404,2023-12-01 22:35:48.822000,Central Zone 2,531.1835188888889,0.237942,train
FKID006405,2023-12-01 22:59:43.476000,North Zone 1,531.5820338888889,0.087333,train
FKID004335,2023-12-01 23:21:12.999000,North Zone 2,531.9402347222222,0.258974,train
FKID006406,2023-12-02 00:15:35.929000,Central Zone 2,532.8466041666667,0.27636,train
FKID004336,2023-12-02 01:15:30.427000,East Zone 1,533.8450758333333,0.086543,train
FKID006407,2023-12-02 02:08:13.570000,West Zone 1,534.7237266666666,0.109596,train
FKID004337,2023-12-02 02:22:41.280000,East Zone 2,534.9647572222221,0.11197,train
FKID006408,2023-12-02 02:30:29.255000,South Zone 2,535.0947502777777,0.23101,train
FKID004338,2023-12-02 02:38:31.412000,North Zone 2,535.2286827777777,0.138889,train
FKID006409,2023-12-02 02:44:47.334000,West Zone 1,535.3331055555556,0.363657,train
FKID005267,2023-12-02 02:51:51.933000,East Zone 2,535.4510497222223,0.187623,train
FKID006410,2023-12-02 02:52:08.441000,West Zone 2,535.4556352777778,0.320645,train
FKID006411,2023-12-02 02:53:50.753000,West Zone 2,535.4840552777778,0.56001,train
FKID006328,2023-12-02 02:55:08.550000,West Zone 2,535.5056655555555,0.796468,train
FKID005268,2023-12-02 03:15:20.290000,North Zone 2,535.84226,0.243867,train
FKID006397,2023-12-02 03:17:15.876000,North Zone 2,535.8743672222222,0.4884,train
FKID006412,2023-12-02 04:05:58.168000,North Zone 2,536.686115,0.330468,train
FKID006413,2023-12-02 04:39:12.757000,Central Zone 2,537.2401675,0.341489,train
FKID006414,2023-12-02 05:20:38.517000,Central Zone 2,537.9306563888889,0.408918,train
FKID006415,2023-12-02 06:04:20.462000,South Zone 2,538.6589744444444,0.10502,train
FKID006416,2023-12-02 06:09:14.932000,North Zone 2,538.7407716666667,0.208806,train
FKID006417,2023-12-02 06:46:37.706000,Central Zone 1,539.3637644444444,0.107239,train
FKID004358,2023-12-02 07:20:20.335000,West Zone 2,539.9256058333334,0.140614,train
FKID004359,2023-12-02 07:55:03.319000,North Zone 1,540.5042125,0.143143,train
FKID004360,2023-12-02 07:56:21.689000,North Zone 1,540.5259819444444,0.432122,train
FKID006418,2023-12-02 08:01:46.295000,West Zone 1,540.6161502777778,0.54514,train
FKID004361,2023-12-02 08:05:19.756000,North Zone 2,540.675445,0.428966,train
FKID006419,2023-12-02 11:25:50.828000,North Zone 2,544.0174094444445,0.115239,train
FKID006420,2023-12-02 18:57:20.351000,East Zone 2,551.5422769444444,0.057326,train
FKID006421,2023-12-02 19:11:20.752000,West Zone 2,551.7757216666666,0.13787,train
FKID005270,2023-12-02 19:24:04.043000,South Zone 1,551.9877469444444,0.049264,train
FKID006422,2023-12-02 19:28:00.746000,West Zone 1,552.0534977777778,0.273168,train
FKID006423,2023-12-02 20:07:13.632000,West Zone 1,552.7070772222222,0.294877,train
FKID006424,2023-12-02 20:31:16.613000,Central Zone 2,553.1079052777778,0.167581,train
FKID006425,2023-12-02 20:44:05.120000,Central Zone 1,553.3213794444445,0.198245,train
FKID004369,2023-12-02 20:51:21.680000,North Zone 2,553.4426461111111,0.273476,train
FKID006426,2023-12-02 21:05:19.837000,North Zone 2,553.6754675,0.398495,train
FKID006427,2023-12-02 21:07:44.293000,Central Zone 2,553.7155941666666,0.673544,train
FKID005271,2023-12-02 21:11:01.894000,Central Zone 2,553.7704833333333,0.902018,train
FKID006428,2023-12-02 21:32:02.982000,North Zone 1,554.1207855555556,0.248406,train
FKID004364,2023-12-02 21:32:37.703000,West Zone 2,554.1304302777778,0.176766,train
FKID006429,2023-12-02 21:33:58.421000,North Zone 1,554.1528519444445,0.518008,train
FKID006430,2023-12-02 21:37:16.318000,West Zone 1,554.2078233333334,0.669693,train
FKID006431,2023-12-02 22:24:33.524000,North Zone 1,554.9959361111112,0.328232,train
FKID006432,2023-12-02 22:25:46.686000,North Zone 1,555.0162588888888,0.567167,train
FKID006433,2023-12-02 22:27:11.915000,Central Zone 1,555.0399336111111,0.318459,train
FKID006434,2023-12-02 22:34:12.203000,Central Zone 1,555.1566802777778,0.455713,train
FKID006435,2023-12-02 22:56:20.227000,North Zone 1,555.5255758333334,0.557737,train
FKID005272,2023-12-02 23:02:16.847000,South Zone 2,555.6246369444444,0.064086,train
FKID004374,2023-12-02 23:12:34.073000,West Zone 1,555.7960886111111,0.617125,train
FKID006436,2023-12-02 23:25:07.195000,West Zone 2,556.0052891666667,0.272758,train
FKID006437,2023-12-02 23:33:00.754000,South Zone 2,556.1368333333334,0.300554,train
FKID006438,2023-12-03 00:02:52.032000,West Zone 2,556.6344105555555,0.320383,train
FKID006439,2023-12-03 00:16:14.656000,Central Zone 2,556.8573616666667,0.338211,train
FKID004371,2023-12-03 00:24:02.352000,North Zone 2,556.9872772222222,0.259721,train
FKID006440,2023-12-03 00:33:29.621000,West Zone 1,557.1448519444444,0.426552,train
FKID006441,2023-12-03 00:37:14.776000,West Zone 1,557.207395,0.935856,train
FKID006442,2023-12-03 00:45:40.817000,West Zone 2,557.3479619444445,0.617249,train
FKID004376,2023-12-03 02:06:34.973000,West Zone 1,558.6963386111111,0.305208,train
FKID006443,2023-12-03 02:13:17.336000,Central Zone 2,558.8081061111111,0.187744,train
FKID006444,2023-12-03 02:57:03.934000,North Zone 2,559.5377166666667,0.189088,train
FKID006445,2023-12-03 03:11:03.589000,Central Zone 2,559.7709541666667,0.433843,train
FKID004377,2023-12-03 03:16:58.057000,West Zone 1,559.8694174999999,0.238269,train
FKID006446,2023-12-03 03:48:12.211000,West Zone 1,560.3900158333333,0.329443,train
FKID004380,2023-12-03 04:47:01.173000,North Zone 2,561.3702830555555,0.152111,train
FKID006447,2023-12-03 04:53:28.274000,North Zone 1,561.4778111111111,0.241256,train
FKID006448,2023-12-03 05:15:36.474000,Central Zone 2,561.8467555555555,0.27324,train
FKID006449,2023-12-03 05:27:11.642000,North Zone 2,562.0398577777778,0.417639,train
FKID005273,2023-12-03 05:47:12.860000,West Zone 2,562.3735294444444,0.154564,train
FKID006450,2023-12-03 05:48:15.713000,West Zone 2,562.3909886111111,0.392875,train
FKID004386,2023-12-03 05:49:59.482000,West Zone 2,562.4198133333333,0.633364,train
FKID006451,2023-12-03 06:16:26.790000,North Zone 2,562.8607322222222,0.303714,train
FKID004393,2023-12-03 06:34:55.963000,East Zone 1,563.1688358333333,0.182193,train
FKID006452,2023-12-03 06:52:26.563000,South Zone 2,563.4606691666667,0.240493,train
FKID006453,2023-12-03 06:55:19.049000,South Zone 2,563.5085819444445,0.690615,train
FKID004391,2023-12-03 07:07:11.299000,East Zone 2,563.7064291666667,0.208966,train
FKID004394,2023-12-03 07:26:36.734000,West Zone 2,564.0301611111112,0.226996,train
FKID004395,2023-12-03 07:38:51.301000,North Zone 2,564.2342075,0.211471,train
FKID006454,2023-12-03 07:47:25.774000,West Zone 1,564.3771166666667,0.28531,train
FKID006455,2023-12-03 08:06:51.278000,South Zone 1,564.7008677777778,0.06332,train
FKID006456,2023-12-03 08:13:40.888000,West Zone 1,564.8146483333334,0.389076,train
FKID004402,2023-12-03 09:34:08.962000,East Zone 2,566.1557799999999,0.06722,train
FKID006457,2023-12-03 09:45:53.352000,South Zone 2,566.3514438888889,0.209062,train
FKID006458,2023-12-03 12:53:42.819000,North Zone 2,569.4818513888889,0.108561,train
FKID006459,2023-12-03 18:41:26.510000,East Zone 2,575.2773211111111,0.057328,train
FKID006460,2023-12-03 19:23:10.470000,West Zone 2,575.9728655555556,0.137871,train
FKID006461,2023-12-03 19:24:33.309000,West Zone 1,575.9958763888889,0.329142,train
FKID006462,2023-12-03 20:24:31.115000,West Zone 1,576.9952669444444,0.250988,train
FKID006463,2023-12-03 20:52:08.263000,Central Zone 2,577.4555858333333,0.153219,train
FKID006464,2023-12-03 21:01:38.734000,South Zone 1,577.61405,0.03044,train
FKID006465,2023-12-03 21:11:30.437000,South Zone 2,577.7784119444444,0.240502,train
FKID005274,2023-12-03 21:35:36.306000,West Zone 1,578.1800422222223,0.18725,train
FKID005275,2023-12-03 22:47:32.505000,East Zone 2,579.3789863888888,0.064917,train
FKID006466,2023-12-03 23:16:43.711000,Central Zone 2,579.8654325,0.361436,train
FKID004416,2023-12-03 23:42:14.605000,East Zone 2,580.2906808333333,0.144248,train
FKID004422,2023-12-04 00:29:05.144000,North Zone 2,581.0713861111111,0.128142,train
FKID004418,2023-12-04 00:33:38.685000,East Zone 1,581.1473697222223,0.254479,train
FKID006467,2023-12-04 00:39:51.578000,East Zone 1,581.2509511111111,0.643806,train
FKID004419,2023-12-04 01:33:35.092000,East Zone 2,582.1463716666667,0.168928,train
FKID006468,2023-12-04 01:49:43.012000,Central Zone 1,582.4152383333334,0.050635,train
FKID006469,2023-12-04 03:08:41.020000,Central Zone 1,583.7313516666667,0.076251,train
FKID006471,2023-12-04 03:42:37.098000,West Zone 2,584.2969288888889,0.137928,train
FKID006470,2023-12-04 03:43:04.494000,West Zone 2,584.3045388888888,0.426636,train
FKID004424,2023-12-04 03:50:37.404000,East Zone 2,584.4303472222222,0.067699,train
FKID006472,2023-12-04 03:59:54.979000,West Zone 1,584.5852291666667,0.497202,train
FKID006473,2023-12-04 04:34:08.961000,North Zone 1,585.1557797222222,0.136093,train
FKID006474,2023-12-04 04:39:58.008000,West Zone 2,585.2527372222222,0.355821,train
FKID006475,2023-12-04 04:51:18.871000,Central Zone 2,585.4418658333334,0.268405,train
FKID006476,2023-12-04 05:33:46.639000,West Zone 1,586.1495791666666,0.296476,train
FKID006477,2023-12-04 06:01:20.621000,North Zone 1,586.6090186111112,0.172131,train
FKID006478,2023-12-04 06:29:29.168000,West Zone 2,587.0780594444444,0.209616,train
FKID006479,2023-12-04 07:04:11.485000,North Zone 1,587.6564808333333,0.17181,train
FKID006480,2023-12-04 17:40:42.575000,West Zone 2,598.2651169444445,0.13787,train
FKID004427,2023-12-04 19:35:45.167000,North Zone 1,600.1825036111111,0.080281,train
FKID004429,2023-12-04 20:51:02.349000,Central Zone 2,601.4372763888888,0.140985,train
FKID006481,2023-12-04 21:29:21.490000,Central Zone 2,602.0759266666666,0.251211,train
FKID006482,2023-12-04 21:52:04.051000,South Zone 1,602.4544158333333,0.027338,train
FKID006483,2023-12-04 22:24:39.121000,Central Zone 2,602.9974908333334,0.261131,train
FKID006484,2023-12-04 22:27:19.637000,Central Zone 2,603.0420786111112,0.649641,train
FKID006485,2023-12-04 22:28:53.235000,Central Zone 2,603.0680780555555,1.037679,train
FKID006486,2023-12-04 22:45:10.504000,Central Zone 1,603.3395416666667,0.418579,train
FKID006487,2023-12-04 23:35:05.568000,West Zone 1,604.1715038888889,0.141885,train
FKID006488,2023-12-05 01:06:54.751000,Central Zone 2,605.7018325,0.190759,train
FKID006489,2023-12-05 01:24:12.748000,West Zone 1,605.990165,0.142193,train
FKID006490,2023-12-05 01:55:56.211000,West Zone 1,606.5189047222223,0.266487,train
FKID006491,2023-12-05 02:19:35.633000,West Zone 2,606.9131886111111,0.253145,train
FKID006492,2023-12-05 03:40:21.238000,Central Zone 1,608.25919,0.056522,train
FKID006493,2023-12-05 03:45:23.856000,Central Zone 2,608.3432505555555,0.338421,train
FKID001029,2023-12-05 04:54:28.082000,West Zone 2,609.4944244444443,0.150276,train
FKID006494,2023-12-05 04:54:57.945000,Central Zone 2,609.5027197222223,0.280778,train
FKID006495,2023-12-05 04:55:57.016000,West Zone 1,609.5191283333334,0.365972,train
FKID005276,2023-12-05 05:00:44.348000,West Zone 2,609.5989427777778,0.476653,train
FKID006496,2023-12-05 05:42:04.551000,South Zone 2,610.2878880555555,0.08663,train
FKID006497,2023-12-05 05:46:53.436000,North Zone 1,610.3681338888889,0.110943,train
FKID006498,2023-12-05 08:37:01.657000,Central Zone 2,613.2037508333333,0.147949,train
FKID006499,2023-12-05 08:39:30.034000,Central Zone 2,613.2449666666666,0.656935,train
FKID006500,2023-12-05 09:50:05.647000,North Zone 2,614.4215258333332,0.172722,train
FKID004441,2023-12-05 17:45:18.808000,North Zone 2,622.3418483333334,0.108048,train
FKID006501,2023-12-05 19:05:19.931000,Central Zone 2,623.675493611111,0.186387,train
FKID006502,2023-12-05 19:23:39.332000,Central Zone 2,623.9808827777778,0.349623,train
FKID006503,2023-12-05 20:05:04.786000,South Zone 2,624.6712866666667,0.101988,train
FKID004437,2023-12-05 20:05:38.864000,North Zone 2,624.6807527777778,0.208378,train
FKID006504,2023-12-05 20:23:16.087000,West Zone 2,624.9744258333334,0.13787,train
FKID006505,2023-12-05 20:34:58.278000,East Zone 2,625.1694788888889,0.098344,train
FKID006506,2023-12-05 20:40:57.319000,North Zone 2,625.2692125,0.261519,train
FKID004477,2023-12-05 20:59:31.089000,East Zone 1,625.5785930555555,0.300504,train
FKID004680,2023-12-05 21:19:13.312000,North Zone 2,625.9069883333333,0.334018,train
FKID006507,2023-12-05 21:20:09.183000,North Zone 2,625.9225080555556,0.729693,train
FKID006508,2023-12-05 21:24:50.286000,West Zone 2,626.0005922222223,0.200786,train
FKID004446,2023-12-05 21:32:14.452000,East Zone 2,626.1239716666666,0.177624,train
FKID006509,2023-12-05 21:37:49.946000,Central Zone 2,626.2171644444444,0.995918,train
FKID006510,2023-12-05 21:37:57.409000,Central Zone 1,626.2192375,0.302732,train
FKID006512,2023-12-05 21:39:04.233000,South Zone 1,626.2377997222222,0.10607,train
FKID006511,2023-12-05 21:39:09.470000,Central Zone 2,626.2392544444444,1.439899,train
FKID006513,2023-12-05 21:41:49.062000,Central Zone 1,626.2835855555555,0.596069,train
FKID006514,2023-12-05 21:47:02.478000,South Zone 1,626.3706455555556,0.619484,train
FKID006515,2023-12-05 22:24:03.732000,West Zone 1,626.9876605555556,0.279357,train
FKID006516,2023-12-05 22:43:38.166000,West Zone 2,627.3138922222223,0.250694,train
FKID006517,2023-12-05 22:45:44.004000,Central Zone 2,627.3488472222223,0.614538,train
FKID006518,2023-12-05 22:54:38.884000,Central Zone 2,627.497425,0.764837,train
FKID006520,2023-12-05 22:56:43.487000,Central Zone 2,627.5320369444445,1.127214,train
FKID006519,2023-12-05 22:57:25.522000,Central Zone 2,627.5437133333332,1.514252,train
FKID006521,2023-12-05 23:51:55.390000,South Zone 2,628.45201,0.178887,train
FKID006522,2023-12-06 00:25:00.375000,North Zone 2,629.0033947222222,0.206996,train
FKID006523,2023-12-06 00:45:57.271000,West Zone 2,629.3525325,0.161108,train
FKID004456,2023-12-06 00:52:27.811000,North Zone 2,629.4610158333334,0.314553,train
FKID006524,2023-12-06 02:10:07.389000,West Zone 2,630.7553430555555,0.177389,train
FKID006525,2023-12-06 02:35:54.164000,North Zone 2,631.1850027777778,0.15395,train
FKID006526,2023-12-06 02:41:14.360000,Central Zone 2,631.2739461111111,0.33948,train
FKID004458,2023-12-06 02:58:09.742000,West Zone 2,631.5559966666667,0.33705,train
FKID006527,2023-12-06 03:27:40.607000,West Zone 2,632.0479036111112,0.377697,train
FKID006528,2023-12-06 03:29:59.869000,West Zone 2,632.0865875,0.601433,train
FKID006529,2023-12-06 03:39:45.674000,West Zone 1,632.2493111111111,0.600604,train
FKID006530,2023-12-06 04:30:59.192000,Central Zone 1,633.1030661111112,0.092191,train
FKID006531,2023-12-06 04:39:57.286000,Central Zone 2,633.2525366666667,0.433851,train
FKID006532,2023-12-06 04:49:06.578000,North Zone 2,633.4051177777778,0.382054,train
FKID006533,2023-12-06 04:50:51.686000,Central Zone 2,633.4343144444445,0.881102,train
FKID006534,2023-12-06 05:14:04.103000,Central Zone 2,633.8210969444444,0.78099,train
FKID004463,2023-12-06 05:18:54.865000,East Zone 2,633.9018641666667,0.190863,train
FKID006535,2023-12-06 05:27:20.266000,West Zone 1,634.0422533333334,0.227984,train
FKID006536,2023-12-06 06:41:41.939000,Central Zone 1,635.2816069444444,0.124143,train
FKID004466,2023-12-06 06:51:24.626000,North Zone 2,635.4434644444444,0.263119,train
FKID006537,2023-12-06 06:51:57.176000,West Zone 2,635.4525061111111,0.166829,train
FKID005277,2023-12-06 07:00:40.511000,West Zone 1,635.5978769444444,0.434952,train
FKID004479,2023-12-06 07:24:30.294000,North Zone 2,635.9950388888889,0.383261,train
FKID006538,2023-12-06 08:01:36.659000,North Zone 2,636.6134736111111,0.413412,train
FKID004473,2023-12-06 08:02:17.353000,West Zone 2,636.6247775,0.241388,train
FKID006539,2023-12-06 08:43:44.041000,Central Zone 2,637.3155241666667,0.309879,train
FKID000522,2023-12-06 12:40:52.743000,North Zone 2,641.267941388889,0.110027,train
FKID006540,2023-12-06 18:50:04.583000,North Zone 2,647.4212302777778,0.10812,train
FKID006541,2023-12-06 19:01:31.305000,South Zone 2,647.6119863888889,0.048127,train
FKID006542,2023-12-06 19:14:44.769000,Central Zone 1,647.8323930555556,0.073223,train
FKID006543,2023-12-06 19:24:17.952000,Central Zone 2,647.9916105555556,0.469221,train
FKID006553,2023-12-06 19:31:24.495000,Central Zone 1,648.1100947222222,0.307144,train
FKID005278,2023-12-06 19:44:45.123000,East Zone 2,648.3324913888889,0.105861,train
FKID004482,2023-12-06 20:27:41.558000,West Zone 2,649.0481677777778,0.13787,train
FKID000316,2023-12-06 20:48:00.857000,North Zone 1,649.3868619444445,0.118009,train
FKID006545,2023-12-06 20:50:51.605000,North Zone 2,649.4342919444445,0.466873,train
FKID006546,2023-12-06 21:04:38.419000,West Zone 2,649.6639625,0.251622,train
FKID004537,2023-12-06 21:27:15.779000,East Zone 1,650.0410069444445,0.143401,train
FKID006547,2023-12-06 21:39:34.405000,South Zone 2,650.2461808333334,0.196642,train
FKID004505,2023-12-06 21:46:49.371000,East Zone 1,650.3670047222223,0.304888,train
FKID006548,2023-12-06 21:53:00.406000,East Zone 2,650.47007,0.364875,train
FKID006549,2023-12-06 22:02:27.485000,West Zone 1,650.6275919444444,0.265124,train
FKID006550,2023-12-06 22:44:02.127000,Central Zone 2,651.3205480555556,0.369229,train
FKID004501,2023-12-06 22:49:03.265000,East Zone 2,651.4041975,0.282097,train
FKID006551,2023-12-06 22:56:00.669000,North Zone 2,651.5201430555555,0.294706,train
FKID006552,2023-12-06 23:20:16.057000,South Zone 2,651.9244175,0.317162,train
FKID006554,2023-12-07 00:01:49.603000,West Zone 1,652.6170691666666,0.135342,train
FKID004506,2023-12-07 01:06:34.802000,South Zone 2,653.6962911111111,0.168442,train
FKID006555,2023-12-07 01:18:23.446000,West Zone 2,653.8931366666667,0.160149,train
FKID006556,2023-12-07 01:57:58.169000,North Zone 1,654.5527819444445,0.089748,train
FKID006557,2023-12-07 02:01:09.893000,North Zone 1,654.6060386111111,0.319605,train
FKID006558,2023-12-07 02:05:53.038000,West Zone 1,654.68469,0.450233,train
FKID006559,2023-12-07 02:08:43.818000,North Zone 2,654.7321288888888,0.312416,train
FKID004513,2023-12-07 02:29:11.302000,East Zone 1,655.0730966666666,0.148783,train
FKID006560,2023-12-07 02:36:58.779000,North Zone 1,655.2029513888889,0.41895,train
FKID006561,2023-12-07 02:39:26.827000,North Zone 1,655.2440758333333,0.708191,train
FKID006562,2023-12-07 02:48:08.743000,South Zone 1,655.3890525,0.042337,train
FKID006563,2023-12-07 03:01:58.218000,East Zone 1,655.6194622222222,0.227937,train
FKID006564,2023-12-07 03:10:22.772000,North Zone 2,655.7596161111111,0.464581,train
FKID006565,2023-12-07 04:04:05.356000,East Zone 1,656.6547783333333,0.21619,train
FKID006566,2023-12-07 04:14:11.586000,East Zone 1,656.8231755555555,0.386237,train
FKID006567,2023-12-07 04:14:35.656000,Central Zone 1,656.8298616666666,0.091298,train
FKID006569,2023-12-07 04:19:18.378000,West Zone 2,656.9083955555556,0.150084,train
FKID006570,2023-12-07 04:20:49.585000,West Zone 2,656.9337308333332,0.356486,train
FKID006571,2023-12-07 04:22:06.574000,Central Zone 1,656.9551166666666,0.525914,train
FKID006572,2023-12-07 04:25:28.465000,Central Zone 2,657.0111975000001,0.771187,train
FKID006573,2023-12-07 04:29:29.309000,Central Zone 2,657.078098611111,0.996155,train
FKID004522,2023-12-07 04:30:55.598000,South Zone 1,657.1020677777778,0.324497,train
FKID004524,2023-12-07 04:34:45.418000,North Zone 2,657.1659066666666,0.778886,train
FKID006574,2023-12-07 04:42:00.239000,North Zone 1,657.2866902777778,0.467076,train
FKID006575,2023-12-07 04:47:53.659000,West Zone 2,657.3848624999999,0.376996,train
FKID006576,2023-12-07 05:00:41.432000,East Zone 1,657.5981327777778,0.461709,train
FKID004533,2023-12-07 06:07:58.909000,West Zone 1,658.7196541666666,0.258551,train
FKID004534,2023-12-07 06:21:53.460000,East Zone 2,658.9514738888888,0.109734,train
FKID004529,2023-12-07 06:22:29.776000,West Zone 1,658.9615616666666,0.516646,train
FKID004532,2023-12-07 07:15:18.073000,South Zone 2,659.8416441666667,0.099055,train
FKID006577,2023-12-07 08:05:08.769000,Central Zone 2,660.6723930555556,0.223476,train
FKID004539,2023-12-07 08:38:57.431000,Central Zone 2,661.2359102777777,0.389521,train
FKID004543,2023-12-07 09:04:38.584000,North Zone 1,661.6640083333334,0.088454,train
FKID006578,2023-12-07 09:13:05.397000,Central Zone 1,661.8047897222222,0.17865,train
FKID004541,2023-12-07 13:00:17.063000,North Zone 1,665.5913636111111,0.082323,train
FKID006579,2023-12-07 13:02:53.774000,North Zone 2,665.6348944444445,0.247818,train
FKID004544,2023-12-07 18:57:18.997000,North Zone 2,671.5419008333333,0.10821,train
FKID006580,2023-12-07 19:26:18.279000,West Zone 1,672.0250347222222,0.106499,train
FKID004550,2023-12-07 19:36:11.456000,East Zone 1,672.1898061111111,0.109832,train
FKID004548,2023-12-07 19:38:12.743000,West Zone 1,672.2234969444445,0.323587,train
FKID006568,2023-12-07 19:49:18.017000,South Zone 2,672.4082952777777,0.160928,train
FKID004603,2023-12-07 21:08:33.883000,East Zone 1,673.7293691666666,0.10996,train
FKID006581,2023-12-07 21:12:33.562000,South Zone 2,673.7959466666666,0.27903,train
FKID004557,2023-12-07 21:20:16.503000,North Zone 1,673.9245413888889,0.105246,train
FKID004558,2023-12-07 21:23:00.346000,North Zone 2,673.9700533333332,0.305733,train
FKID006582,2023-12-07 21:25:08.157000,South Zone 1,674.0055563888889,0.115138,train
FKID006583,2023-12-07 21:40:52.629000,Central Zone 2,674.2679097222223,0.404918,train
FKID005279,2023-12-07 21:42:51.113000,East Zone 1,674.3008219444444,0.284771,train
FKID006584,2023-12-07 21:44:26.529000,Central Zone 2,674.3273263888889,0.885921,train
FKID006585,2023-12-07 21:46:38.220000,East Zone 1,674.3639072222222,0.685651,train
FKID006586,2023-12-07 21:52:30.433000,East Zone 2,674.4617441666667,0.685654,train
FKID006587,2023-12-07 22:00:54.608000,Central Zone 2,674.6017927777777,1.356319,train
FKID004562,2023-12-07 22:19:56.906000,Central Zone 2,674.9190977777778,1.129073,train
FKID006588,2023-12-07 22:48:00.651000,West Zone 2,675.3868047222222,0.142132,train
FKID006589,2023-12-07 22:56:21.491000,Central Zone 2,675.5259269444444,0.712267,train
FKID006590,2023-12-07 22:57:40.951000,Central Zone 2,675.5479991666666,1.155989,train
FKID006591,2023-12-07 23:20:17.070000,North Zone 1,675.924698888889,0.112379,train
FKID006592,2023-12-08 00:06:03.314000,North Zone 1,676.6875444444445,0.325163,train
FKID006593,2023-12-08 00:09:53.928000,East Zone 1,676.7516038888889,0.127826,train
FKID006594,2023-12-08 00:14:27.178000,East Zone 1,676.8275066666667,0.343627,train
FKID006596,2023-12-08 00:58:34.653000,Central Zone 1,677.5629163888889,0.102844,train
FKID006597,2023-12-08 01:09:54.086000,West Zone 1,677.7516477777777,0.397369,train
FKID006598,2023-12-08 01:20:19.219000,Central Zone 1,677.9252958333333,0.509055,train
