event_id,event_cause,corridor_fill,duration_min,log_duration,actual_high_impact,start_local,duration_p50,high_impact_prob,high_impact_prob_calibrated,retrieval_confidence,prior_period,feedback_period,log_pred_p50,log_residual,processed_at
FKID002071,procession,Mysore Road,120.1866,4.797331506466785,0,2024-03-18 13:14:34.804000+05:30,15.834073329560525,0.1487081016091412,0.241014799154334,0.3853355456864536,Nov2023-Feb2024,Mar2024-Apr2024,2.8234050068188967,1.973926499647888,2026-06-19T10:34:30Z
FKID002105,construction,ORR East 2,783.2065166666667,6.664672399778647,0,2024-03-19 02:32:33.609000+05:30,701.2637578968661,0.0212296820142689,0.0,0.2849310396586396,Nov2023-Feb2024,Mar2024-Apr2024,6.554309056959221,0.11036334281942572,2026-06-19T10:34:30Z
FKID002106,water_logging,Non-corridor,123.31325763333332,4.822804651182514,0,2024-03-19 03:01:29.263000+05:30,1709.9967869622526,0.043571789474501,0.0,0.4505715329610105,Nov2023-Feb2024,Mar2024-Apr2024,7.444831396019158,2.622026744836644,2026-06-19T10:34:30Z
FKID002107,pot_holes,Non-corridor,3388.1434261833333,8.12833249180429,0,2024-03-19 03:17:06.544000+05:30,3486.237348695208,0.0229178364124116,0.0,0.4505715329610105,Nov2023-Feb2024,Mar2024-Apr2024,8.156865111091424,0.028532619287133798,2026-06-19T10:34:30Z
FKID002108,pot_holes,Non-corridor,3391.064447516667,8.129193996588807,0,2024-03-19 03:14:13.112000+05:30,3486.237348695208,0.0229178364124116,0.0,0.4505715329610105,Nov2023-Feb2024,Mar2024-Apr2024,8.156865111091424,0.027671114502616945,2026-06-19T10:34:30Z
FKID002127,road_conditions,Magadi Road,7234.8082011999995,8.886797339972624,0,2024-03-19 04:05:42.096000+05:30,1377.8651777867449,0.0651522402309106,0.0439560439560439,0.3238735407746679,Nov2023-Feb2024,Mar2024-Apr2024,7.229016104911256,1.6577812350613677,2026-06-19T10:34:30Z
FKID002134,vehicle_breakdown,Non-corridor,38.49233733333333,3.676106661527098,0,2024-03-19 06:17:14.630000+05:30,28.255073416659137,0.2558229500758651,0.241014799154334,0.4609416005127408,Nov2023-Feb2024,Mar2024-Apr2024,3.3760530087793215,0.3000536527477764,2026-06-19T10:34:30Z
FKID002136,vehicle_breakdown,IRR(Thanisandra road),91.30090236666666,4.525053917914611,1,2024-03-19 06:20:58.357000+05:30,34.94697878770208,0.2442757820172715,0.241014799154334,0.3051903991410228,Nov2023-Feb2024,Mar2024-Apr2024,3.5820450413504967,0.943008876564114,2026-06-19T10:34:30Z
FKID002137,tree_fall,Non-corridor,26395.0427895,10.180969383562008,1,2024-03-19 05:19:48.447000+05:30,13827.82318090341,0.7081697497848856,0.8181818181818182,0.4562259686483289,Nov2023-Feb2024,Mar2024-Apr2024,9.53451032927426,0.6464590542877477,2026-06-19T10:34:30Z
FKID002145,vehicle_breakdown,Bellary Road 2,59.57834488333333,4.103937484052756,0,2024-03-19 07:48:17.506000+05:30,43.471241645050675,0.3705519772452914,0.2738095238095238,0.3524029649667049,Nov2023-Feb2024,Mar2024-Apr2024,3.794842725091911,0.30909475896084526,2026-06-19T10:34:30Z
FKID002156,vehicle_breakdown,Non-corridor,13.267902833333332,2.6580124573622514,0,2024-03-19 09:17:02.942000+05:30,28.37241083922524,0.2564175760100627,0.241014799154334,0.473824312333629,Nov2023-Feb2024,Mar2024-Apr2024,3.380055826936224,0.7220433695739725,2026-06-19T10:34:30Z
FKID002175,vehicle_breakdown,Non-corridor,6.593964850000001,2.027353833144698,0,2024-03-19 10:05:13.691000+05:30,28.32545885099739,0.2546339762005657,0.241014799154334,0.4735111435878699,Nov2023-Feb2024,Mar2024-Apr2024,3.37845604150996,1.351102208365262,2026-06-19T10:34:30Z
FKID002190,others,Bellary Road 1,122.96864301666666,4.820028654727928,0,2024-03-19 11:07:53.868000+05:30,75.89885977307534,0.0612043093504907,0.0439560439560439,0.2952696606592948,Nov2023-Feb2024,Mar2024-Apr2024,4.342491049003431,0.4775376057244962,2026-06-19T10:34:30Z
FKID002191,vehicle_breakdown,Old Airport Road,113.27622685,4.738618560104173,1,2024-03-19 11:26:07.476000+05:30,31.614504181083703,0.1700093301426278,0.241014799154334,0.3028775107126295,Nov2023-Feb2024,Mar2024-Apr2024,3.484757102958159,1.2538614571460136,2026-06-19T10:34:30Z
FKID002192,construction,ORR North 2,1440.9784666666667,7.27377138476992,0,2024-03-19 11:04:47.292000+05:30,81.93003681702301,0.0591297192234914,0.0439560439560439,0.2952696606592948,Nov2023-Feb2024,Mar2024-Apr2024,4.4179973224160225,2.8557740623538974,2026-06-19T10:34:30Z
FKID002205,vehicle_breakdown,Bannerghata Road,35.7911427,3.6052571287050004,0,2024-03-19 12:16:28.085000+05:30,32.60615931968406,0.2317218785456724,0.241014799154334,0.3391186342211743,Nov2023-Feb2024,Mar2024-Apr2024,3.514709363255203,0.09054776544979726,2026-06-19T10:34:30Z
FKID002207,vehicle_breakdown,Tumkur Road,84.46969001666666,4.4481618103627225,1,2024-03-19 11:35:44.210000+05:30,42.50036212580866,0.2396867891274729,0.241014799154334,0.3440425589625533,Nov2023-Feb2024,Mar2024-Apr2024,3.7727692627912215,0.675392547571501,2026-06-19T10:34:30Z
FKID002223,vehicle_breakdown,Tumkur Road,105.15403339999999,4.664891184601201,1,2024-03-19 16:11:29.927000+05:30,41.57508494844153,0.2008971269097726,0.241014799154334,0.3132949101865969,Nov2023-Feb2024,Mar2024-Apr2024,3.7512692218125636,0.9136219627886373,2026-06-19T10:34:30Z
FKID002225,construction,Varthur Road,322.89588333333336,5.780422116412456,0,2024-03-19 17:08:52.247000+05:30,521.0730908871313,0.0967020214027972,0.0439560439560439,0.1725642998220081,Nov2023-Feb2024,Mar2024-Apr2024,6.257807598937207,0.47738548252475077,2026-06-19T10:34:30Z
FKID002226,vehicle_breakdown,Mysore Road,97.20824538333333,4.5870901770426,1,2024-03-20 00:53:09.958000+05:30,49.64435578627536,0.2799183240132085,0.241014799154334,0.3294830563261565,Nov2023-Feb2024,Mar2024-Apr2024,3.9248277888737406,0.6622623881688594,2026-06-19T10:34:30Z
FKID002235,vehicle_breakdown,ORR North 1,76.73107366666666,4.353255095917435,1,2024-03-20 01:12:05.882000+05:30,41.47560385319307,0.3037285825560059,0.2738095238095238,0.2795436239142816,Nov2023-Feb2024,Mar2024-Apr2024,3.748929884130114,0.6043252117873208,2026-06-19T10:34:30Z
FKID002236,vehicle_breakdown,Bellary Road 1,25.963968299999998,3.2945014673489053,0,2024-03-20 00:55:44.802000+05:30,46.811123843612066,0.3085535221715452,0.2738095238095238,0.2721547288790064,Nov2023-Feb2024,Mar2024-Apr2024,3.8672583288167086,0.5727568614678034,2026-06-19T10:34:30Z
FKID002239,others,Non-corridor,2024.4999115666665,7.613571818982742,0,2024-03-01 02:03:23.863000+05:30,64.89270686252061,0.0303044470674294,0.0,0.4378060402905123,Nov2023-Feb2024,Mar2024-Apr2024,4.188027765619629,3.4255440533631134,2026-06-19T10:34:30Z
FKID002240,vehicle_breakdown,Non-corridor,41.44027543333333,3.748097803671314,0,2024-03-01 01:06:21.229000+05:30,32.411849699858365,0.2034466136971802,0.241014799154334,0.429601195655746,Nov2023-Feb2024,Mar2024-Apr2024,3.508910618495489,0.23918718517582516,2026-06-19T10:34:30Z
FKID002241,accident,Bellary Road 1,52.424526316666665,3.9782699348423987,0,2024-03-01 01:38:23.924000+05:30,43.98448510246096,0.2202739504523954,0.241014799154334,0.2733587953139668,Nov2023-Feb2024,Mar2024-Apr2024,3.8063176548207145,0.17195228002168417,2026-06-19T10:34:30Z
FKID002244,vehicle_breakdown,Hosur Road,21.590795766666666,3.117542556360875,0,2024-03-20 01:30:06.346000+05:30,48.65919819955192,0.2522611310669702,0.241014799154334,0.3403782344383331,Nov2023-Feb2024,Mar2024-Apr2024,3.9051836341492714,0.7876410777883964,2026-06-19T10:34:30Z
FKID002245,construction,ORR East 2,822.2734166666667,6.713288365026457,0,2024-03-20 01:53:29.595000+05:30,3138.912189126264,0.4917619519852749,0.2738095238095238,0.278743088105276,Nov2023-Feb2024,Mar2024-Apr2024,8.051950113264851,1.338661748238394,2026-06-19T10:34:30Z
FKID002249,vehicle_breakdown,Non-corridor,149.32047236666668,5.012769497507581,1,2024-03-20 02:20:26.978000+05:30,28.630406087227513,0.1957516345005027,0.241014799154334,0.4550546303915808,Nov2023-Feb2024,Mar2024-Apr2024,3.38880106676417,1.6239684307434112,2026-06-19T10:34:30Z
FKID002250,vehicle_breakdown,ORR West 1,21.186916433333334,3.099502765293497,0,2024-03-01 01:44:38.693000+05:30,40.67126564487397,0.1896231266743217,0.241014799154334,0.2733587953139668,Nov2023-Feb2024,Mar2024-Apr2024,3.729811818020242,0.6303090527267448,2026-06-19T10:34:30Z
FKID002251,vehicle_breakdown,Old Madras Road,64.23054711666667,4.177927873273468,0,2024-03-01 02:15:21.394000+05:30,36.28738136634262,0.1626870557828132,0.241014799154334,0.2800242250109154,Nov2023-Feb2024,Mar2024-Apr2024,3.6186549682425806,0.5592729050308876,2026-06-19T10:34:30Z
FKID002254,procession,Non-corridor,6.63138725,2.0322696439731303,0,2024-03-20 03:27:13.190000+05:30,52.23887758876785,0.3636317892000369,0.2738095238095238,0.5076143097649004,Nov2023-Feb2024,Mar2024-Apr2024,3.974788911200395,1.9425192672272646,2026-06-19T10:34:30Z
FKID002257,road_conditions,Bellary Road 2,17146.48260291667,9.749606654817876,0,2024-03-01 05:53:58.053000+05:30,2282.532742187022,0.0366434891301954,0.0,0.3409442692070678,Nov2023-Feb2024,Mar2024-Apr2024,7.733478971119595,2.016127683698281,2026-06-19T10:34:30Z
FKID002261,vehicle_breakdown,ORR East 1,10.150801150000001,2.4115113473428327,0,2024-03-20 04:07:55.794000+05:30,36.41086440101342,0.2280750693614629,0.241014799154334,0.2912367606043495,Nov2023-Feb2024,Mar2024-Apr2024,3.6219611542415593,1.2104498068987266,2026-06-19T10:34:30Z
FKID002263,tree_fall,Non-corridor,29120.036457983333,10.279216094327746,1,2024-03-20 04:12:33.717000+05:30,13932.665002459826,0.7143928939558956,0.8181818181818182,0.469050430089391,Nov2023-Feb2024,Mar2024-Apr2024,9.542063133565721,0.7371529607620246,2026-06-19T10:34:30Z
FKID002264,vehicle_breakdown,ORR East 1,146.0768349,4.990955136620341,1,2024-03-20 04:16:18.266000+05:30,36.41086440101342,0.2280750693614629,0.241014799154334,0.2912367606043495,Nov2023-Feb2024,Mar2024-Apr2024,3.6219611542415593,1.368993982378782,2026-06-19T10:34:30Z
FKID002267,vehicle_breakdown,Non-corridor,73.34186823333333,4.308674295483291,1,2024-03-01 06:17:32.516000+05:30,32.11646647377177,0.2094548648835476,0.241014799154334,0.436885865457294,Nov2023-Feb2024,Mar2024-Apr2024,3.5000306352315786,0.8086436602517124,2026-06-19T10:34:30Z
FKID002270,vehicle_breakdown,Non-corridor,56.471942150000004,4.0512968661021125,0,2024-03-20 05:04:02.261000+05:30,28.179433706332336,0.2224995201018893,0.241014799154334,0.4716463660563039,Nov2023-Feb2024,Mar2024-Apr2024,3.3734641359951625,0.67783273010695,2026-06-19T10:34:30Z
FKID002276,vehicle_breakdown,Mysore Road,63.264801049999996,4.163012063781998,0,2024-03-20 07:05:40.418000+05:30,43.3180859272014,0.3063621934627757,0.2738095238095238,0.3429198891354883,Nov2023-Feb2024,Mar2024-Apr2024,3.7913928539432735,0.3716192098387241,2026-06-19T10:34:30Z
FKID002278,vehicle_breakdown,Mysore Road,2.348085033333333,1.2083885505524088,0,2024-03-20 06:35:02.073000+05:30,43.49733277511972,0.3078516511244925,0.2738095238095238,0.344568413689274,Nov2023-Feb2024,Mar2024-Apr2024,3.7954292497381035,2.5870406991856947,2026-06-19T10:34:30Z
FKID002283,vehicle_breakdown,Non-corridor,111.59204438333333,4.723771059420269,1,2024-03-01 09:42:54.795000+05:30,31.618183637089956,0.2099122904369636,0.241014799154334,0.4420407020190979,Nov2023-Feb2024,Mar2024-Apr2024,3.4848699131498964,1.2389011462703725,2026-06-19T10:34:30Z
FKID002284,others,Varthur Road,99.1271216,4.606440594677137,0,2024-03-01 10:53:06.968000+05:30,86.03870982165404,0.0411468106854308,0.0,0.2716307118760728,Nov2023-Feb2024,Mar2024-Apr2024,4.466352960176703,0.14008763450043382,2026-06-19T10:34:30Z
FKID002285,vehicle_breakdown,Hennur Main Road,46.373055349999994,3.858053614538989,0,2024-03-01 11:03:45.481000+05:30,31.983928614634884,0.2363699796490899,0.241014799154334,0.2691310532674676,Nov2023-Feb2024,Mar2024-Apr2024,3.496020431160045,0.36203318337894386,2026-06-19T10:34:30Z
FKID002286,tree_fall,Non-corridor,16.442733933333333,2.8589231684273346,0,2024-03-20 09:29:55.101000+05:30,227.64030642759252,0.057187469674691,0.0439560439560439,0.4726840071278242,Nov2023-Feb2024,Mar2024-Apr2024,5.432150054399311,2.5732268859719762,2026-06-19T10:34:30Z
FKID002287,vehicle_breakdown,Non-corridor,48.24556945,3.8968194031653263,0,2024-03-01 13:26:56.576000+05:30,29.601252517760688,0.2147276345382172,0.241014799154334,0.4395824390307628,Nov2023-Feb2024,Mar2024-Apr2024,3.4210409400736093,0.475778463091717,2026-06-19T10:34:30Z
FKID002291,vehicle_breakdown,Non-corridor,23.094677766666667,3.181990976550564,0,2024-03-01 13:25:45.336000+05:30,29.601252517760688,0.2147276345382172,0.241014799154334,0.4395824390307628,Nov2023-Feb2024,Mar2024-Apr2024,3.4210409400736093,0.23904996352304542,2026-06-19T10:34:30Z
FKID002293,vehicle_breakdown,Old Madras Road,10.697492350000001,2.459374489772126,0,2024-03-01 14:38:00.337000+05:30,31.71168036000377,0.155327445499016,0.241014799154334,0.2594679111480161,Nov2023-Feb2024,Mar2024-Apr2024,3.487732211676981,1.0283577219048552,2026-06-19T10:34:30Z
FKID002294,vehicle_breakdown,Bellary Road 2,61.77526506666666,4.139561127522454,0,2024-03-01 15:57:14.292000+05:30,38.82239797418275,0.2426591015072377,0.241014799154334,0.3023989455955814,Nov2023-Feb2024,Mar2024-Apr2024,3.6844295171690042,0.4551316103534502,2026-06-19T10:34:30Z
FKID002301,vehicle_breakdown,Hosur Road,89.98981611666666,4.510747589448508,1,2024-03-02 01:23:46.520000+05:30,40.09142405194638,0.1964466197425237,0.241014799154334,0.2789396494767969,Nov2023-Feb2024,Mar2024-Apr2024,3.715799439192966,0.794948150255542,2026-06-19T10:34:30Z
FKID002304,vehicle_breakdown,Mysore Road,44.60061098333333,3.8199211151878876,0,2024-03-20 10:11:15.930000+05:30,43.444676051880826,0.2932680752117061,0.241014799154334,0.3494069658359056,Nov2023-Feb2024,Mar2024-Apr2024,3.794245180925503,0.02567593426238446,2026-06-19T10:34:30Z
FKID002308,vehicle_breakdown,Non-corridor,102.37431906666667,4.638356566300798,1,2024-03-02 02:39:07.674000+05:30,30.60998801084871,0.1895411487419574,0.241014799154334,0.44200666320671,Nov2023-Feb2024,Mar2024-Apr2024,3.453473146943959,1.1848834193568392,2026-06-19T10:34:30Z
FKID002309,others,Hosur Road,330.18084595,5.802664588562184,0,2024-03-02 02:17:52.922000+05:30,127.74589304314554,0.016466785451892,0.0,0.2857154988827931,Nov2023-Feb2024,Mar2024-Apr2024,4.857840640341056,0.9448239482211278,2026-06-19T10:34:30Z
FKID002311,tree_fall,Tumkur Road,239.99684209999998,5.484783830085304,0,2024-03-20 11:00:45.183000+05:30,209.08117515435072,0.0438930329158015,0.0,0.3366061511545518,Nov2023-Feb2024,Mar2024-Apr2024,5.347494004380952,0.137289825704352,2026-06-19T10:34:30Z
FKID002312,construction,Bellary Road 1,17719.356407383333,9.782469337240286,1,2024-03-02 03:06:14.931000+05:30,25128.101532270863,0.814035010229618,1.0,0.1808159116269826,Nov2023-Feb2024,Mar2024-Apr2024,10.131781877103858,0.3493125398635719,2026-06-19T10:34:30Z
FKID002316,vehicle_breakdown,ORR North 2,83.04273458333334,4.431325414516113,1,2024-03-02 04:22:17.373000+05:30,35.7738746949872,0.2066449655155369,0.241014799154334,0.2813237682275535,Nov2023-Feb2024,Mar2024-Apr2024,3.6047876662908958,0.8265377482252174,2026-06-19T10:34:30Z
FKID002320,construction,ORR East 2,8641.04915,9.0643950038166,1,2024-03-02 08:22:43.051000+05:30,3756.7201940224822,0.4321653154063823,0.2738095238095238,0.2771135882394475,Nov2023-Feb2024,Mar2024-Apr2024,8.231567721113734,0.8328272827028655,2026-06-19T10:34:30Z
FKID002321,vehicle_breakdown,Mysore Road,17.988405883333332,2.943828576241808,0,2024-03-02 07:31:13.778000+05:30,44.00451149881003,0.2624992650537389,0.241014799154334,0.328014226341819,Nov2023-Feb2024,Mar2024-Apr2024,3.806762740274182,0.862934164032374,2026-06-19T10:34:30Z
FKID002327,vehicle_breakdown,Non-corridor,120.1229665,4.79680628162831,1,2024-03-02 09:00:15.995000+05:30,30.416515960150186,0.2253814594170714,0.241014799154334,0.4470395534181144,Nov2023-Feb2024,Mar2024-Apr2024,3.4473337406241074,1.3494725410042028,2026-06-19T10:34:30Z
FKID002330,others,ORR North 1,31801.64129331667,10.367304624857276,1,2024-03-20 11:57:31.274000+05:30,12411.762344177068,0.5045952732427681,0.4347826086956521,0.2958732259483494,Nov2023-Feb2024,Mar2024-Apr2024,9.42648044361262,0.9408241812446558,2026-06-19T10:34:30Z
FKID002333,vehicle_breakdown,Magadi Road,15.682897033333335,2.8143840649030025,0,2024-03-02 10:09:02.097000+05:30,39.811090760641,0.2034293434573779,0.241014799154334,0.3395378107015535,Nov2023-Feb2024,Mar2024-Apr2024,3.7089538768390438,0.8945698119360412,2026-06-19T10:34:30Z
FKID002334,vehicle_breakdown,ORR East 2,18.770652916666666,2.9841986622652477,0,2024-03-20 12:25:43.492000+05:30,29.818806863434787,0.2514001295820475,0.241014799154334,0.2901246189550513,Nov2023-Feb2024,Mar2024-Apr2024,3.4281251160807824,0.44392645381553475,2026-06-19T10:34:30Z
FKID002335,vehicle_breakdown,Bellary Road 2,26.713455833333335,3.321918065401604,0,2024-03-02 09:36:55.031000+05:30,40.28084575228666,0.2262888046482667,0.241014799154334,0.3391041939477935,Nov2023-Feb2024,Mar2024-Apr2024,3.720398609148666,0.3984805437470622,2026-06-19T10:34:30Z
FKID002336,vehicle_breakdown,Old Airport Road,27.165104633333332,3.3380837873524993,0,2024-03-02 09:05:04.735000+05:30,29.48371751784336,0.1253734808228298,0.241014799154334,0.2767789357066791,Nov2023-Feb2024,Mar2024-Apr2024,3.41719268918973,0.07910890183723085,2026-06-19T10:34:30Z
FKID002337,construction,Mysore Road,0.30724999999999997,0.2679256940861029,0,2024-03-02 10:35:27.565000+05:30,48.19710359186572,0.0677872026306727,0.0439560439560439,0.3213141999675356,Nov2023-Feb2024,Mar2024-Apr2024,3.895834751681321,3.627909057595218,2026-06-19T10:34:30Z
FKID002340,tree_fall,Non-corridor,58927.27698916666,10.984076339141602,1,2024-03-02 09:30:49.071000+05:30,33285.43294081358,0.8816209431715526,1.0,0.4470395534181144,Nov2023-Feb2024,Mar2024-Apr2024,10.412905173755998,0.5711711653856035,2026-06-19T10:34:30Z
FKID002345,road_conditions,Non-corridor,7204.02068145,8.88253337885976,0,2024-03-02 12:16:35.640000+05:30,1660.955770889754,0.0387545575158645,0.0,0.4510471949239089,Nov2023-Feb2024,Mar2024-Apr2024,7.415750363081598,1.4667830157781623,2026-06-19T10:34:30Z
FKID002348,pot_holes,CBD 2,1.5017334166666667,0.9169838582732105,0,2024-03-20 13:26:10.351000+05:30,7512.881323173682,0.0361112451883956,0.0,0.2857426352565429,Nov2023-Feb2024,Mar2024-Apr2024,8.924507431914654,8.007523573641443,2026-06-19T10:34:30Z
FKID002349,vehicle_breakdown,Magadi Road,32.257464766666665,3.5042792461652046,0,2024-03-20 14:18:15.098000+05:30,34.064108097616995,0.2279528620543613,0.241014799154334,0.3427894865549839,Nov2023-Feb2024,Mar2024-Apr2024,3.557178045977858,0.05289879981265333,2026-06-19T10:34:30Z
FKID002350,vehicle_breakdown,Non-corridor,72.78544391666667,4.301161475251136,0,2024-03-02 11:19:49.104000+05:30,28.484911718740793,0.2106664659088011,0.241014799154334,0.4509698554315616,Nov2023-Feb2024,Mar2024-Apr2024,3.3838786653404997,0.917282809910636,2026-06-19T10:34:30Z
FKID002351,vehicle_breakdown,Non-corridor,107.52890245,4.6870165195347715,1,2024-03-02 11:55:51.732000+05:30,28.484911718740793,0.2106664659088011,0.241014799154334,0.4509698554315616,Nov2023-Feb2024,Mar2024-Apr2024,3.3838786653404997,1.3031378541942717,2026-06-19T10:34:30Z
FKID002353,construction,Non-corridor,276.06891666666667,5.624266271873155,0,2024-03-20 17:59:41.865000+05:30,1167.9349189322236,0.2389298837425799,0.241014799154334,0.4274654244518973,Nov2023-Feb2024,Mar2024-Apr2024,7.063848287494777,1.439582015621622,2026-06-19T10:34:30Z
FKID002360,vehicle_breakdown,Old Madras Road,55.235213316666666,4.029543132156635,0,2024-03-03 00:28:38.155000+05:30,33.94706613905774,0.1538103351350383,0.241014799154334,0.2535853307455519,Nov2023-Feb2024,Mar2024-Apr2024,3.553834520637189,0.4757086115194462,2026-06-19T10:34:30Z
FKID002363,others,Mysore Road,302.99378225,5.717007248072053,0,2024-03-03 00:06:57.054000+05:30,57.75911456495613,0.041177729004857,0.0,0.3119668304401066,Nov2023-Feb2024,Mar2024-Apr2024,4.073446282522234,1.6435609655498196,2026-06-19T10:34:30Z
FKID002366,vehicle_breakdown,Magadi Road,86.55830583333334,4.47230492383035,1,2024-03-03 02:55:32.248000+05:30,39.23157103457324,0.1995063328621482,0.241014799154334,0.3070736377161327,Nov2023-Feb2024,Mar2024-Apr2024,3.6946520365184594,0.7776528873118909,2026-06-19T10:34:30Z
FKID002367,vehicle_breakdown,Mysore Road,78.09311583333333,4.3706258398020195,1,2024-03-21 00:41:13.586000+05:30,55.21854633891056,0.2752385352517573,0.241014799154334,0.3378709605356304,Nov2023-Feb2024,Mar2024-Apr2024,4.029246708490069,0.3413791313119505,2026-06-19T10:34:30Z
FKID002368,accident,ORR North 1,34.21685993333333,3.5615249433107476,0,2024-03-21 01:14:39.900000+05:30,37.570031893905785,0.2199662726560719,0.241014799154334,0.2881166902230904,Nov2023-Feb2024,Mar2024-Apr2024,3.6524755991294597,0.09095065581871209,2026-06-19T10:34:30Z
FKID002370,vehicle_breakdown,ORR North 1,22.854111483333334,3.171956591715328,0,2024-03-03 01:45:20.318000+05:30,38.78930142050604,0.2161339198510618,0.241014799154334,0.2610083766382902,Nov2023-Feb2024,Mar2024-Apr2024,3.6835980676249043,0.5116414759095762,2026-06-19T10:34:30Z
FKID002377,vehicle_breakdown,Hosur Road,2.5054130166666666,1.2543083499685432,0,2024-03-03 05:22:23.683000+05:30,38.63818591050276,0.1956769763054859,0.241014799154334,0.2840173511471853,Nov2023-Feb2024,Mar2024-Apr2024,3.679792944300117,2.425484594331574,2026-06-19T10:34:30Z
FKID002378,vehicle_breakdown,Magadi Road,64.30445040000001,4.179060187099423,0,2024-03-03 05:05:29.690000+05:30,36.706997737717245,0.1976335181510596,0.241014799154334,0.3241234659685474,Nov2023-Feb2024,Mar2024-Apr2024,3.629845693614448,0.5492144934849748,2026-06-19T10:34:30Z
FKID002380,construction,ORR East 2,823.1908999999999,6.714402177834301,0,2024-03-21 01:52:34.546000+05:30,3061.483901056486,0.4425545376073887,0.2738095238095238,0.287288043996364,Nov2023-Feb2024,Mar2024-Apr2024,8.026981598041283,1.3125794202069825,2026-06-19T10:34:30Z
FKID002381,water_logging,Bellary Road 1,6866.7838292666665,8.83459674645892,0,2024-03-03 08:40:07.137000+05:30,5469.912744027824,0.030326955938577,0.0,0.2667625006294587,Nov2023-Feb2024,Mar2024-Apr2024,8.607200745120672,0.22739600133824922,2026-06-19T10:34:30Z
FKID002383,others,Non-corridor,9677.060467866666,9.17761679530509,0,2024-03-03 11:29:56.501000+05:30,8376.511004301208,0.537955159422847,0.4347826086956521,0.4391812481754711,Nov2023-Feb2024,Mar2024-Apr2024,9.03330613316491,0.14431066214017996,2026-06-19T10:34:30Z
FKID002385,construction,Non-corridor,21.925417683333333,3.1322462375330793,0,2024-03-03 06:56:00.118000+05:30,241.2018496389556,0.0462198060452089,0.0,0.4422376833707884,Nov2023-Feb2024,Mar2024-Apr2024,5.489771467914586,2.357525230381507,2026-06-19T10:34:30Z
FKID002387,others,Bellary Road 1,14.34505785,2.730793458022234,0,2024-03-03 08:26:01.411000+05:30,73.0896214192936,0.0422620327759934,0.0,0.2667625006294587,Nov2023-Feb2024,Mar2024-Apr2024,4.305275460674569,1.5744820026523345,2026-06-19T10:34:30Z
FKID002388,vehicle_breakdown,Non-corridor,50.05725543333333,3.9329476585733847,0,2024-03-03 10:12:52.617000+05:30,30.229470473110784,0.2099361996470026,0.241014799154334,0.4446259609085405,Nov2023-Feb2024,Mar2024-Apr2024,3.441362215439127,0.4915854431342579,2026-06-19T10:34:30Z
FKID002389,vehicle_breakdown,Mysore Road,39.02434768333333,3.689487961019384,0,2024-03-03 11:07:10.524000+05:30,43.46336815405026,0.2919817120548791,0.241014799154334,0.3172581896034211,Nov2023-Feb2024,Mar2024-Apr2024,3.7946656626178354,0.10517770159845163,2026-06-19T10:34:30Z
FKID002396,vehicle_breakdown,Bellary Road 1,29.16649395,3.406731836607016,0,2024-03-03 14:02:46.187000+05:30,41.17730049734399,0.2458281993461495,0.241014799154334,0.2652830473036873,Nov2023-Feb2024,Mar2024-Apr2024,3.7418821734137575,0.33515033680674167,2026-06-19T10:34:30Z
FKID002401,vehicle_breakdown,Non-corridor,84.40798688333332,4.447439619645544,1,2024-03-21 04:52:01.327000+05:30,27.22163650045719,0.2245720622612141,0.241014799154334,0.4545454545454546,Nov2023-Feb2024,Mar2024-Apr2024,3.3400889355461434,1.1073506840994005,2026-06-19T10:34:30Z
FKID002406,others,Old Airport Road,1.6053822999999998,0.9575794206756908,0,2024-03-03 18:49:39.193000+05:30,111.19580496616732,0.0278924543296206,0.0,0.2416178032437645,Nov2023-Feb2024,Mar2024-Apr2024,4.7202456034962745,3.762666182820584,2026-06-19T10:34:30Z
FKID002408,public_event,Old Airport Road,410.30448333333334,6.0193337755740846,0,2024-03-03 18:45:27.731000+05:30,42.13224762240416,0.0654490270670775,0.0439560439560439,0.2998230645130986,Nov2023-Feb2024,Mar2024-Apr2024,3.76427092204026,2.2550628535338246,2026-06-19T10:34:30Z
FKID002409,public_event,Old Airport Road,409.17351666666667,6.016580281551789,0,2024-03-03 18:46:35.589000+05:30,42.13224762240416,0.0654490270670775,0.0439560439560439,0.2998230645130986,Nov2023-Feb2024,Mar2024-Apr2024,3.76427092204026,2.2523093595115293,2026-06-19T10:34:30Z
FKID002410,public_event,Old Airport Road,413.85461666666663,6.027928137568721,0,2024-03-03 18:41:54.723000+05:30,42.13224762240416,0.0654490270670775,0.0439560439560439,0.2998230645130986,Nov2023-Feb2024,Mar2024-Apr2024,3.76427092204026,2.263657215528461,2026-06-19T10:34:30Z
FKID002411,public_event,Old Airport Road,384.93605,5.9556716821643185,0,2024-03-03 19:10:49.837000+05:30,43.38983015205385,0.0667724547064171,0.0439560439560439,0.2928166331576297,Nov2023-Feb2024,Mar2024-Apr2024,3.7930103925726595,2.162661289591659,2026-06-19T10:34:30Z
FKID002414,vehicle_breakdown,Tumkur Road,12.03063225,2.56730291259963,0,2024-03-21 05:13:02.708000+05:30,40.88482508909142,0.187751105965946,0.241014799154334,0.3336726244810598,Nov2023-Feb2024,Mar2024-Apr2024,3.734923591617381,1.1676206790177512,2026-06-19T10:34:30Z
