event_id,event_cause,operational_risk_score,ors_percentile,operational_tier,ors_base,robustness_factor,reliability_factor,tail_risk_prob_z,fragility_signal_z,obi_signal_z,drift_score_z,novelty_score_z,critical_alert_indicator,duration_reliability,robustness_score,service_tier,in_layer5_flag,quality_factor,data_quality_flag,coverage_missing_signals,coverage_flag,contrib_tail_risk_prob_z,contrib_fragility_signal_z,contrib_obi_signal_z,contrib_drift_score_z,contrib_novelty_score_z,contrib_critical_alert_indicator,generated_at
FKID004662,construction,11.959447608595616,0.009148084619782733,Normal,0.16304237668002472,1.0,0.9168971782153889,-353.43750000000136,-0.7154074242042142,-0.9830196511718332,-0.3004443727773476,-0.4266699833544135,0.0,0.7229905940512963,,,False,0.8,flagged,0,False,-0.13134648370497426,-0.0422527158376215,-0.0457975986277873,-0.03018867924528302,-0.023041738136077763,0.0,2026-06-20T01:47:21.561543+00:00
FKID004619,pot_holes,34.75210889741797,0.3656375071469411,Normal,0.3881889257812235,1.0,0.8952369990328795,-333.0230263157908,-0.0378741725094187,-0.7676503729878125,2.661142174923321,1.1019660452745397,0.0,0.6507899967762647,,,False,1.0,ok,0,False,-0.09228130360205833,-0.014865637507146945,-0.01520154373927959,0.0335763293310463,0.01295025728987993,0.0,2026-06-20T01:47:21.561543+00:00
FKID004618,others,11.743461769957376,0.008290451686678102,Normal,0.15987254984218455,1.0,0.9181893468852012,-333.0230263157908,-0.9400773559658102,-0.9643437881491654,-0.5945828857286751,-1.2809911424717615,0.0,0.7272978229506704,,,False,0.8,flagged,0,False,-0.09228130360205833,-0.06380789022298457,-0.039022298456260714,-0.0395368782161235,-0.04188107489994283,0.0,2026-06-20T01:47:21.561543+00:00
FKID006628,others,42.37429311245872,0.5711835334476844,Normal,0.5992026897579253,1.0,0.8839724403101751,373.82812500000136,-1.2654795388734852,4.0949618335536,0.5158963727505934,0.8028613515786004,0.0,0.6132414677005836,,,False,0.8,flagged,0,False,0.12191252144082332,-0.09108061749571184,0.03756432246998285,-0.007890222984562602,0.0065180102915952005,0.0,2026-06-20T01:47:21.561543+00:00
FKID004622,construction,40.22078045019963,0.5114351057747284,Normal,0.5481776800875684,1.0,0.9171474393980839,0.0,6.818052413213197,-0.0091679727624439,0.5998061180152598,1.3021372115096463,0.0,0.7238247979936129,,,False,0.8,flagged,0,False,-0.027444253859348195,0.026700971983990865,0.022255574614065177,-0.006389365351629505,0.017095483133218983,0.0,2026-06-20T01:47:21.561543+00:00
FKID005281,construction,42.85271643720488,0.5900514579759862,Normal,0.7956676863516893,1.0,0.8976259220666603,871.4309210526347,6.818052413213197,-0.0091679727624439,1.4533912688161328,2.2916339739089038,0.0,0.6587530735555343,,,False,0.6000000000000001,flagged,0,False,0.1323756432246998,0.026700971983990865,0.022255574614065177,0.012135506003430534,0.03310463121783876,0.0,2026-06-20T01:47:21.561543+00:00
FKID006632,tree_fall,49.34729654639924,0.7444253859348199,Elevated,0.6898552221004695,1.0,0.8941603789731908,-311.87946428571547,6.818052413213197,271.8663602969572,5.208982153644504,3.1020675909025277,0.0,0.6472012632439694,,,False,0.8,flagged,0,False,-0.06449399656946826,0.026700971983990865,0.07347770154373928,0.056646655231560886,0.04090909090909091,0.0,2026-06-20T01:47:21.561543+00:00
FKID006635,public_event,31.454153770526005,0.28187535734705543,Normal,0.4288838376725339,1.0,0.9167445531761396,-333.0230263157908,-0.3367463615907604,16.503881193169732,1.7912398011886077,0.4214056855107908,0.0,0.7224818439204653,,,False,0.8,flagged,0,False,-0.09228130360205833,-0.02638650657518582,0.055724699828473404,0.017581475128644945,-0.002372784448256149,0.0,2026-06-20T01:47:21.561543+00:00
FKID006636,vehicle_breakdown,67.70972193355145,0.9602630074328188,Emergency,0.730923660551441,1.0,0.926358326975874,1.0,6.818052413213197,161.79802406439825,0.500508327136024,1.271047578050824,0.0,0.7545277565862465,,,False,1.0,ok,0,False,0.06123499142367067,0.026700971983990865,0.07041166380789021,-0.008147512864493996,0.01635220125786163,0.0,2026-06-20T01:47:21.561543+00:00
FKID006639,public_event,41.82928261626645,0.5571755288736421,Normal,0.77418912057774,1.0,0.9004966509356969,871.4309210526347,-0.3367463615907604,16.503881193169732,2.6378864252390306,1.0083861703078267,0.0,0.6683221697856564,,,False,0.6000000000000001,flagged,0,False,0.1323756432246998,-0.02638650657518582,0.055724699828473404,0.03280445969125214,0.01083476272155517,0.0,2026-06-20T01:47:21.561543+00:00
FKID006642,pot_holes,47.63073079711573,0.713264722698685,Elevated,0.5326400511472332,1.0,0.8942386269024588,-353.43750000000136,0.8246569495215644,29.97426972589543,3.255418420055265,2.0550196187258143,0.0,0.6474620896748629,,,False,1.0,ok,0,False,-0.13134648370497426,0.02249857061177816,0.05979845626072042,0.04082332761578044,0.030017152658662095,0.0,2026-06-20T01:47:21.561543+00:00
FKID006643,construction,31.542530786114455,0.2833047455688965,Normal,0.43273234885081335,1.0,0.9111443502513865,-353.43750000000136,0.8246569495215644,29.97426972589543,0.78164338484156,0.7782147571967798,0.0,0.703814500837955,,,False,0.8,flagged,0,False,-0.13134648370497426,0.02249857061177816,0.05979845626072042,-0.002015437392795885,0.00594625500285878,0.0,2026-06-20T01:47:21.561543+00:00
FKID004640,construction,40.15673280959314,0.5088622069754145,Normal,0.5529312882735419,1.0,0.907814715436376,-311.87946428571547,6.818052413213197,-0.0091679727624439,1.7572411616050565,2.3512735769018747,0.0,0.6927157181212534,,,False,0.8,flagged,0,False,-0.06449399656946826,0.026700971983990865,0.022255574614065177,0.01693825042881647,0.03401943967981704,0.0,2026-06-20T01:47:21.561543+00:00
FKID006650,public_event,48.91101625869174,0.7369925671812464,Elevated,0.6756741612262277,1.0,0.9048558289162447,-311.87946428571547,6.818052413213197,117.74505411896295,4.99932519144299,2.6592123023405767,0.0,0.6828527630541492,,,False,0.8,flagged,0,False,-0.06449399656946826,0.026700971983990865,0.06775300171526587,0.05531732418524871,0.03704974271012007,0.0,2026-06-20T01:47:21.561543+00:00
FKID006651,vehicle_breakdown,72.34110120893158,0.9848484848484849,Emergency,0.7952979366420068,1.0,0.9096100703388974,1.0,6.818052413213197,271.8663602969572,3.510436580194469,1.5526492147702162,0.0,0.6987002344629915,,,False,1.0,ok,0,False,0.06123499142367067,0.026700971983990865,0.07347770154373928,0.04322469982847341,0.021555174385363064,0.0,2026-06-20T01:47:21.561543+00:00
FKID006652,vehicle_breakdown,62.683237458679436,0.9202401372212693,Emergency,0.6730185915566961,1.0,0.9313745302888696,1.0,6.818052413213197,97.31954395604204,-0.5972131267175528,0.7710758522662354,0.0,0.7712484342962321,,,False,1.0,ok,0,False,0.06123499142367067,0.026700971983990865,0.06620926243567753,-0.03966552315608919,0.0058319039451114945,0.0,2026-06-20T01:47:21.561543+00:00
FKID004664,vehicle_breakdown,56.94101891153662,0.8556317895940537,Critical,0.6145064646362364,1.0,0.9266138305842472,1.0,6.818052413213197,-0.0091679727624439,-0.0641762548268582,0.1293356906184759,0.0,0.7553794352808241,,,False,1.0,ok,0,False,0.06123499142367067,0.026700971983990865,0.022255574614065177,-0.023413379073756433,-0.009062321326472273,0.0,2026-06-20T01:47:21.561543+00:00
FKID004674,construction,48.879164572457206,0.7361349342481418,Elevated,0.5286777535894482,1.0,0.9245549721090586,-311.87946428571547,7.006492241674343,0.0033814449201371,-0.3849002443073149,1.1571760588474165,0.0,0.748516573696862,,,False,1.0,ok,0,False,-0.06449399656946826,0.07935963407661523,0.02375643224699828,-0.03331903945111492,0.01383647798742138,0.0,2026-06-20T01:47:21.561543+00:00
FKID006662,others,42.00633079586702,0.5626072041166381,Normal,0.5640332365058474,1.0,0.9309365139564681,-333.0230263157908,7.006492241674343,105.54643187732025,-0.4431344303070628,1.695442670415917,0.0,0.7697883798548937,,,False,0.8,flagged,0,False,-0.09228130360205833,0.07935963407661523,0.06676672384219555,-0.03481989708404803,0.023899371069182385,0.0,2026-06-20T01:47:21.561543+00:00
FKID006664,others,38.11639751138645,0.4479702687249857,Normal,0.5354784409203369,1.0,0.8897743260651886,-353.43750000000136,0.7565841513078283,56.81146178530475,4.771532661832958,1.592886393910946,0.0,0.6325810868839621,,,False,0.8,flagged,0,False,-0.13134648370497426,0.01540880503144655,0.06318610634648371,0.05420240137221269,0.02224128073184677,0.0,2026-06-20T01:47:21.561543+00:00
FKID006665,vehicle_breakdown,39.335154704359574,0.48198970840480276,Normal,0.43618821255376633,1.0,0.9017931611233296,0.0,-0.8700303823106439,1.9050800237104404,2.588903648931558,-0.321855489168603,0.0,0.6726438704110986,,,False,1.0,ok,0,False,-0.027444253859348195,-0.05949113779302459,0.03226843910806174,0.03181818181818182,-0.019925671812464265,0.0,2026-06-20T01:47:21.561543+00:00
FKID006666,public_event,41.612078945416215,0.5520297312750143,Normal,0.5827335702009571,1.0,0.8926051516790553,-333.0230263157908,0.7565841513078283,56.81146178530475,5.227407709834605,1.090964710301727,0.0,0.6420171722635176,,,False,0.8,flagged,0,False,-0.09228130360205833,0.01540880503144655,0.06318610634648371,0.056689536878216124,0.012664379645511726,0.0,2026-06-20T01:47:21.561543+00:00
FKID004684,construction,44.523465035530975,0.6349342481417953,Elevated,0.821908417222118,1.0,0.9028472455607475,871.4309210526347,7.006492241674343,0.0033814449201371,0.4346449892894299,2.018258021582437,0.0,0.6761574852024916,,,False,0.6000000000000001,flagged,0,False,0.1323756432246998,0.07935963407661523,0.02375643224699828,-0.010077186963979417,0.02947398513436249,0.0,2026-06-20T01:47:21.561543+00:00
FKID006668,others,47.1914533894605,0.7061177815894797,Elevated,0.6358053803468496,1.0,0.9277888888679315,-311.87946428571547,7.006492241674343,195.6415084088962,-0.082529321943801,2.081144214008924,0.0,0.7592962962264386,,,False,0.8,flagged,0,False,-0.06449399656946826,0.07935963407661523,0.07156946826758148,-0.023842195540308746,0.030274442538593484,0.0,2026-06-20T01:47:21.561543+00:00
FKID006674,vehicle_breakdown,66.8232723927363,0.9534019439679817,Emergency,0.717791595252332,1.0,0.9309564619413699,1.0,7.006492241674343,159.43609753150938,-1.1002119002739708,0.737894421394194,0.0,0.7698548731378997,,,False,1.0,ok,0,False,0.06123499142367067,0.07935963407661523,0.07019725557461406,-0.06037735849056604,0.0051743853630646045,0.0,2026-06-20T01:47:21.561543+00:00
FKID006675,vehicle_breakdown,59.30772828735345,0.8879359634076616,Critical,0.6697261694829777,1.0,0.885551901505334,0.0,0.7565841513078283,73.75095210501222,8.013965584543518,0.5359718286027706,0.0,0.6185063383511133,,,False,1.0,ok,0,False,-0.027444253859348195,0.01540880503144655,0.06479416809605489,0.06466552315608919,0.00040022870211549045,0.0,2026-06-20T01:47:21.561543+00:00
FKID006676,vehicle_breakdown,36.633752449609425,0.4128073184676958,Normal,0.3981021600936654,1.0,0.9202098386250966,1.0,-1.162487292929728,2.118013717038526,-0.6956971656361584,-1.187266960860806,0.0,0.7340327954169888,,,False,1.0,ok,0,False,0.06123499142367067,-0.07964551172098343,0.03284734133790738,-0.04313893653516295,-0.040194396798170384,0.0,2026-06-20T01:47:21.561543+00:00
FKID000332,others,39.28952701228923,0.4808461978273299,Normal,0.7571060147574246,1.0,0.8649058882653644,1101.093750000004,-0.9364212712200388,2.8879265417635387,3.3410525997976666,2.2576765381959456,0.0,0.5496862942178814,,,False,0.6000000000000001,flagged,0,False,0.14391080617495713,-0.06326472269868497,0.03434819897084049,0.0419811320754717,0.03250428816466552,0.0,2026-06-20T01:47:21.561543+00:00
FKID006677,vehicle_breakdown,29.845476728007718,0.2447112635791881,Normal,0.3228991298932394,1.0,0.9242972174584544,1.0,-1.4855943112074677,-0.0297057707270406,-1.4754938298814493,-0.7732350267285657,0.0,0.7476573915281814,,,False,1.0,ok,0,False,0.06123499142367067,-0.09977129788450544,0.01796740994854203,-0.07165523156089193,-0.031189251000571756,0.0,2026-06-20T01:47:21.561543+00:00
FKID004709,vehicle_breakdown,58.53024877330282,0.8765008576329331,Critical,0.6293070690185404,1.0,0.9300745479402589,1.0,7.006492241674343,0.0033814449201371,-0.9905709890205364,-0.3164252031637371,0.0,0.7669151598008631,,,False,1.0,ok,0,False,0.06123499142367067,0.07935963407661523,0.02375643224699828,-0.0563893653516295,-0.01975414522584334,0.0,2026-06-20T01:47:21.561543+00:00
FKID004711,public_event,30.044950780736336,0.24814179531160663,Normal,0.889882051607888,0.6781079866540671,0.82982963364611,1101.093750000004,7.006492241674343,0.0033814449201371,4.965308694427167,3.8767185398393473,0.0,0.4327654454870332,0.6437840266918657,normal,True,0.6000000000000001,flagged,0,False,0.14391080617495713,0.07935963407661523,0.02375643224699828,0.05514579759862778,0.046083476272155525,0.0,2026-06-20T01:47:21.561543+00:00
FKID006680,vehicle_breakdown,74.24345278445564,0.9922813036020584,Emergency,0.8070909982333797,1.0,0.91988949135804,1.0,7.006492241674343,280.8165596119398,1.0115410939538716,1.5065744334448532,0.0,0.7329649711934665,,,False,1.0,ok,0,False,0.06123499142367067,0.07935963407661523,0.07354202401372213,0.0034734133790737588,0.020926243567753,0.0,2026-06-20T01:47:21.561543+00:00
FKID004713,vehicle_breakdown,30.585899709920827,0.2588622069754145,Normal,0.33911547984330626,1.0,0.9019316878148274,0.0,-0.8700303823106439,-0.9502595721444528,2.849653214825017,-0.5539973720041723,0.0,0.6731056260494246,,,False,1.0,ok,0,False,-0.027444253859348195,-0.05949113779302459,-0.034455403087478555,0.03621355060034304,-0.02602915951972556,0.0,2026-06-20T01:47:21.561543+00:00
FKID004715,vehicle_breakdown,30.585899709920827,0.2588622069754145,Normal,0.33911547984330626,1.0,0.9019316878148274,0.0,-0.8700303823106439,-0.9502595721444528,2.849653214825017,-0.5539973720041723,0.0,0.6731056260494246,,,False,1.0,ok,0,False,-0.027444253859348195,-0.05949113779302459,-0.034455403087478555,0.03621355060034304,-0.02602915951972556,0.0,2026-06-20T01:47:21.561543+00:00
FKID004716,vehicle_breakdown,58.93650401101626,0.8810748999428245,Critical,0.6321435376250775,1.0,0.9323278733883273,1.0,7.006492241674343,0.0033814449201371,-1.0319878344669753,-0.1393359076508133,0.0,0.7744262446277578,,,False,1.0,ok,0,False,0.06123499142367067,0.07935963407661523,0.02375643224699828,-0.05810463121783876,-0.016009148084619784,0.0,2026-06-20T01:47:21.561543+00:00
FKID006681,vehicle_breakdown,40.06524974177008,0.5074328187535735,Normal,0.43421716709798297,1.0,0.9227007308241497,0.0,0.7565841513078283,5.0878941241112186,-0.5033713283637539,-0.9843827363424156,0.0,0.7423357694138325,,,False,1.0,ok,0,False,-0.027444253859348195,0.01540880503144655,0.04022298456260721,-0.03644939965694683,-0.03584905660377359,0.0,2026-06-20T01:47:21.561543+00:00
FKID006682,vehicle_breakdown,39.073156918523495,0.4748427672955975,Normal,0.4325639346314989,1.0,0.9032920636763189,0.0,-0.8700303823106439,1.9050800237104404,2.528561579238772,-0.3574771774455852,0.0,0.6776402122543962,,,False,1.0,ok,0,False,-0.027444253859348195,-0.05949113779302459,0.03226843910806174,0.030703259005145797,-0.021269296740994856,0.0,2026-06-20T01:47:21.561543+00:00
FKID004717,vehicle_breakdown,19.96787748298608,0.09176672384219554,Normal,0.21652712999338694,1.0,0.9221882488164845,0.0,-0.9364212712200388,-0.9394692093917216,-1.009308988846426,-0.8983300859780208,0.0,0.7406274960549483,,,False,1.0,ok,0,False,-0.027444253859348195,-0.06326472269868497,-0.032032590051457976,-0.057375643224699825,-0.03421955403087479,0.0,2026-06-20T01:47:21.561543+00:00
FKID006685,construction,38.63738730329326,0.4611206403659234,Normal,0.7204765659051722,1.0,0.8937923667869081,1101.093750000004,-0.8032936579572156,5.24617534624208,1.4754087960520352,1.279520941866015,0.0,0.6459745559563604,,,False,0.6000000000000001,flagged,0,False,0.14391080617495713,-0.055746140651801036,0.0404802744425386,0.012521440823327618,0.016638078902229847,0.0,2026-06-20T01:47:21.561543+00:00
FKID005285,vehicle_breakdown,24.775876899778954,0.15180102915951973,Normal,0.2741494649320691,1.0,0.903736102710181,0.0,-1.306284574163544,-0.9915209225166548,2.4154100038455706,-0.1878569753278063,0.0,0.67912034236727,,,False,1.0,ok,0,False,-0.027444253859348195,-0.09594053744997141,-0.050686106346483704,0.02911663807890223,-0.017324185248713552,0.0,2026-06-20T01:47:21.561543+00:00
FKID004730,vehicle_breakdown,61.050008350197096,0.902229845626072,Critical,0.6573196210106033,1.0,0.9287720372067257,1.0,6.987913229470837,0.0261224191471314,-0.6205605499152759,-0.1435984064916269,0.0,0.7625734573557524,,,False,1.0,ok,0,False,0.06123499142367067,0.07727272727272727,0.026758147512864493,-0.040608919382504285,-0.016094911377930243,0.0,2026-06-20T01:47:21.561543+00:00
FKID006691,vehicle_breakdown,74.04780465195883,0.9908519153802172,Emergency,0.8042983652618555,1.0,0.9206509406226516,1.0,6.987913229470837,291.4121639245087,1.104321232478367,1.3354307389797504,0.0,0.7355031354088387,,,False,1.0,ok,0,False,0.06123499142367067,0.07727272727272727,0.07358490566037736,0.005746140651801029,0.017724413950829045,0.0,2026-06-20T01:47:21.561543+00:00
FKID004760,construction,18.566427486771786,0.07461406518010291,Normal,0.20222107665173003,1.0,0.9181252416506185,-333.0230263157908,-0.9275904634200623,-0.9519024840280668,-0.1326813360498706,-0.0340088415150696,0.0,0.7270841388353949,,,False,1.0,ok,0,False,-0.09228130360205833,-0.062035448827901664,-0.0354631217838765,-0.025214408233276156,-0.013750714694110922,0.0,2026-06-20T01:47:21.561543+00:00
FKID004733,vehicle_breakdown,41.31351057493196,0.5428816466552315,Normal,0.4465387586112524,1.0,0.9251942810836419,1.0,-0.007521137540299,-0.7588315878199521,-0.631881222318384,-0.9797178051643166,0.0,0.7506476036121397,,,False,1.0,ok,0,False,0.06123499142367067,-0.005260148656375075,-0.014922813036020584,-0.0410377358490566,-0.035791881074899945,0.0,2026-06-20T01:47:21.561543+00:00
FKID006694,pot_holes,35.16531013393803,0.37392795883361923,Normal,0.39470604960722205,1.0,0.8909240222928319,-333.0230263157908,-0.9517939267615324,3.0225676424413277,3.1163510293015078,1.184416960870192,0.0,0.6364134076427729,,,False,1.0,ok,0,False,-0.09228130360205833,-0.06755288736420813,0.0347984562607204,0.03927958833619211,0.014493996569468271,0.0,2026-06-20T01:47:21.561543+00:00
FKID006696,construction,21.257990316746213,0.10949113779302458,Normal,0.2911788565352686,1.0,0.9125830155430331,-333.0230263157908,-0.9517939267615324,3.0225676424413277,1.122189994907716,-0.6962965608019369,0.0,0.7086100518101103,,,False,0.8,flagged,0,False,-0.09228130360205833,-0.06755288736420813,0.0347984562607204,0.006003430531732423,-0.029245283018867925,0.0,2026-06-20T01:47:21.561543+00:00
FKID006697,vehicle_breakdown,33.493496197111476,0.328759291023442,Normal,0.36102312646336904,1.0,0.9277382456137439,0.0,-0.0610317006494524,7.415914229377829,-0.9744581094982916,-1.02486990701893,0.0,0.7591274853791462,,,False,1.0,ok,0,False,-0.027444253859348195,-0.020897655803316185,0.04566895368782162,-0.055574614065180106,-0.03690680388793596,0.0,2026-06-20T01:47:21.561543+00:00
FKID006698,vehicle_breakdown,40.27744070106188,0.5134362492853058,Normal,0.4342803772461003,1.0,0.9274524664566469,0.0,0.7604365783872259,10.241594481054296,-0.9014690352437912,-0.7925818370509708,0.0,0.758174888188823,,,False,1.0,ok,0,False,-0.027444253859348195,0.01675242995997712,0.05017152658662092,-0.051929674099485415,-0.03161806746712407,0.0,2026-06-20T01:47:21.561543+00:00
FKID004744,vehicle_breakdown,60.41315169439639,0.8947970268724986,Critical,0.6442816179812645,1.0,0.937682373799359,1.0,6.987913229470837,0.0261224191471314,-0.995651707727532,0.1110535230515276,0.0,0.7922745793311969,,,False,1.0,ok,0,False,0.06123499142367067,0.07727272727272727,0.026758147512864493,-0.05668953687821612,-0.009576901086335049,0.0,2026-06-20T01:47:21.561543+00:00
FKID006699,vehicle_breakdown,34.187784954361916,0.35048599199542596,Normal,0.3684549624908655,1.0,0.9278687610350607,0.0,-0.0610317006494524,10.979500245966197,-0.99883234378023,-0.971761588846158,0.0,0.7595625367835357,,,False,1.0,ok,0,False,-0.027444253859348195,-0.020897655803316185,0.05107204116638079,-0.05686106346483705,-0.03567753001715266,0.0,2026-06-20T01:47:21.561543+00:00
FKID004753,procession,63.420862242705596,0.9265294453973699,Emergency,0.6998470153750842,1.0,0.9062103695436221,-311.87946428571547,6.987913229470837,0.0261224191471314,11.696350139384933,2.1824428349117,0.0,0.6873678984787405,,,False,1.0,ok,0,False,-0.06449399656946826,0.07727272727272727,0.026758147512864493,0.06976843910806174,0.031789594053745,0.0,2026-06-20T01:47:21.561543+00:00
FKID006702,others,42.17672281460964,0.5668953687821612,Normal,0.5669939449021613,1.0,0.9298318613853875,-311.87946428571547,6.987913229470837,45.38556928352768,-0.6136835259542138,1.0012293972311284,0.0,0.7661062046179583,,,False,0.8,flagged,0,False,-0.06449399656946826,0.07727272727272727,0.06194253859348198,-0.0404802744425386,0.010691823899371067,0.0,2026-06-20T01:47:21.561543+00:00
FKID006704,others,42.575001974742456,0.5783304745568897,Normal,0.5726489913022668,1.0,0.9293433373103963,-311.87946428571547,6.987913229470837,45.38556928352768,-0.544652177022752,1.0475144189796308,0.0,0.7644777910346545,,,False,0.8,flagged,0,False,-0.06449399656946826,0.07727272727272727,0.06194253859348198,-0.037778730703259,0.011835334476843908,0.0,2026-06-20T01:47:21.561543+00:00
FKID006705,accident,47.2838416825419,0.7084048027444254,Elevated,0.5287846037259871,1.0,0.8941985328121257,0.0,-1.112024455461747,7.558378020812391,4.47084115529455,1.8320726039878563,0.0,0.6473284427070856,,,False,1.0,ok,0,False,-0.027444253859348195,-0.0781017724413951,0.045969125214408234,0.05214408233276157,0.02664379645511721,0.0,2026-06-20T01:47:21.561543+00:00
FKID004790,road_conditions,20.988241545080687,0.10548885077186965,Normal,0.23109401579193756,1.0,0.9082122474334071,-333.0230263157908,-0.913778317145832,-0.9345032466899028,0.4089439886311703,0.2090535639166325,0.0,0.6940408247780239,,,False,1.0,ok,0,False,-0.09228130360205833,-0.060577472841623785,-0.02937392795883362,-0.010977701543739279,-0.007146941109205263,0.0,2026-06-20T01:47:21.561543+00:00
FKID004795,construction,11.974487890631515,0.009433962264150943,Normal,0.13005994850183875,1.0,0.9206898840546768,-333.0230263157908,-1.2428001013696877,-1.0129885181163942,-0.6846127241104573,-0.4419434003538522,0.0,0.7356329468489226,,,False,1.0,ok,0,False,-0.09228130360205833,-0.0902229845626072,-0.06822469982847341,-0.04271012006861063,-0.023299028016009152,0.0,2026-06-20T01:47:21.561543+00:00
FKID004799,construction,11.99953020456156,0.009719839908519153,Normal,0.16299556920605793,1.0,0.9202343860488498,-353.43750000000136,-0.7280054315376304,-0.981087753798285,-0.28583161957419,-0.3336244690972476,0.0,0.7341146201628327,,,False,0.8,flagged,0,False,-0.13134648370497426,-0.04562607204116638,-0.04554030874785591,-0.02967409948542024,-0.02049742710120069,0.0,2026-06-20T01:47:21.561543+00:00
FKID006710,vehicle_breakdown,49.63522386105003,0.7521440823327615,Elevated,0.5413717455377801,1.0,0.9168417870006146,1.0,-1.112069358654436,20.326486151111,0.3443691956232479,0.5252904169939504,0.0,0.7228059566687154,,,False,1.0,ok,0,False,0.06123499142367067,-0.07850200114351058,0.05767581475128644,-0.012993138936535165,0.00022870211549457233,0.0,2026-06-20T01:47:21.561543+00:00
FKID004796,others,24.23756919977835,0.1429388221841052,Normal,0.4550317831093597,1.0,0.887761034850366,871.4309210526347,-1.2797509109730305,-0.997080966223019,0.2334263915785069,0.5260086946292934,0.0,0.6258701161678866,,,False,0.6000000000000001,flagged,0,False,0.1323756432246998,-0.09228130360205833,-0.05454545454545454,-0.01586620926243568,0.0002572898799313883,0.0,2026-06-20T01:47:21.561543+00:00
FKID006711,vehicle_breakdown,63.225387560997525,0.9253859348198971,Emergency,0.6726221254183448,1.0,0.9399837616354622,1.0,6.957838893650424,85.50405629849423,-1.2191211354111289,0.0742169864877402,0.0,0.7999458721182071,,,False,1.0,ok,0,False,0.06123499142367067,0.06769582618639224,0.06573756432246998,-0.06410806174957118,-0.010548885077186966,0.0,2026-06-20T01:47:21.561543+00:00
FKID006713,vehicle_breakdown,31.614796163659356,0.28673527730131504,Normal,0.3402696892978401,1.0,0.9291099724132859,0.0,-0.065746159494219,7.539441096701083,-1.197931066793129,-1.3047580823493958,0.0,0.763699908044286,,,False,1.0,ok,0,False,-0.027444253859348195,-0.022612921669525443,0.04588336192109777,-0.06372212692967409,-0.04245283018867925,0.0,2026-06-20T01:47:21.561543+00:00
FKID006715,vehicle_breakdown,42.023038815546535,0.5631789594053745,Normal,0.4593523382887499,1.0,0.914832369681566,0.0,-0.065746159494219,4.206684933143751,0.2587144471606175,0.5363228584119567,0.0,0.7161078989385532,,,False,1.0,ok,0,False,-0.027444253859348195,-0.022612921669525443,0.037778730703259,-0.015308747855917668,0.00042881646655231755,0.0,2026-06-20T01:47:21.561543+00:00
FKID006716,construction,40.941177044262474,0.5317324185248714,Normal,0.5504707504108516,1.0,0.929685569435466,-333.0230263157908,6.957838893650424,111.48332979749492,-0.6133455575607486,2.1679032866375407,0.0,0.7656185647848868,,,False,0.8,flagged,0,False,-0.09228130360205833,0.06769582618639224,0.06732418524871356,-0.04039451114922813,0.03141795311606632,0.0,2026-06-20T01:47:21.561543+00:00
FKID006717,vehicle_breakdown,31.159497272868613,0.274442538593482,Normal,0.33846227475383356,1.0,0.9206195076107425,0.0,-0.913778317145832,4.936994891882994,-0.234603121365655,-0.9628929234521336,0.0,0.735398358702475,,,False,1.0,ok,0,False,-0.027444253859348195,-0.060577472841623785,0.040094339622641514,-0.028344768439108062,-0.035420240137221275,0.0,2026-06-20T01:47:21.561543+00:00
FKID004835,others,20.48320992974135,0.09977129788450544,Normal,0.28485655094104995,1.0,0.8988388129952237,-333.0230263157908,-0.8648513243266643,-0.9369028325490486,3.8861098969050047,-0.2156151155399977,0.0,0.6627960433174125,,,False,0.8,flagged,0,False,-0.09228130360205833,-0.05934819897084048,-0.03130360205831904,0.047212692967409944,-0.017695826186392222,0.0,2026-06-20T01:47:21.561543+00:00
FKID006719,vehicle_breakdown,37.42191503707462,0.4319611206403659,Normal,0.40296189455850084,1.0,0.9286713096799234,0.0,0.7835954009347045,11.671255632512684,-1.5678628185231391,-1.037161761999327,0.0,0.7622376989330781,,,False,1.0,ok,0,False,-0.027444253859348195,0.019868496283590623,0.05222984562607203,-0.07298456260720411,-0.03719268153230417,0.0,2026-06-20T01:47:21.561543+00:00
FKID006721,others,20.032761278329062,0.09348198970840481,Normal,0.270461713039008,1.0,0.9258593875096743,-333.0230263157908,-0.7011678373682279,14.43246401559202,-1.1700997897436909,-0.4940938220520002,0.0,0.7528646250322476,,,False,0.8,flagged,0,False,-0.09228130360205833,-0.0400800457404231,0.05437392795883362,-0.06286449399656946,-0.024528301886792454,0.0,2026-06-20T01:47:21.561543+00:00
FKID004843,vehicle_breakdown,44.14256675493591,0.6255002858776444,Elevated,0.4699654482236906,1.0,0.9392725980554483,0.0,6.957838893650424,0.0288987877643676,-1.3795939660170933,-0.2202697502257672,0.0,0.7975753268514942,,,False,1.0,ok,0,False,-0.027444253859348195,0.06769582618639224,0.027122641509433963,-0.06963979416809606,-0.017781589479702688,0.0,2026-06-20T01:47:21.561543+00:00
FKID004849,vehicle_breakdown,44.36305638504224,0.6323613493424814,Elevated,0.47235882765131076,1.0,0.9391812704258485,0.0,6.957838893650424,0.0288987877643676,-1.3330754912540774,-0.1798059962471015,0.0,0.797270901419495,,,False,1.0,ok,0,False,-0.027444253859348195,0.06769582618639224,0.027122641509433963,-0.06878216123499142,-0.017038307604345337,0.0,2026-06-20T01:47:21.561543+00:00
