event_id,start_local,event_cause,high_impact_tau_c,duration_pred,duration_p50,duration_p80,duration_p95,duration_ci_lower,duration_ci_upper,high_impact_prob,high_impact_prob_calibrated,retrieval_confidence,novelty_score,novelty_flag,drift_score,drift_flag,trust_score,fragility_signal,obi_signal,ims_proxy,raw_duration_p50,raw_duration_p80,raw_duration_p95,safe_duration_p50,safe_duration_p80,safe_duration_p95,duration_reliability,tail_risk_prob,quantile_crossing_flag,clamp_flag,fallback_blend_flag,tail_risk_flag,duration_sanity_flag,duration_guard_reason,high_impact_decision,high_impact_decision_threshold,duration_pred_z,duration_p50_z,duration_p80_z,duration_p95_z,duration_ci_lower_z,duration_ci_upper_z,high_impact_prob_z,high_impact_prob_calibrated_z,retrieval_confidence_z,novelty_score_z,drift_score_z,trust_score_z,fragility_signal_z,obi_signal_z,ims_proxy_z,raw_duration_p50_z,raw_duration_p80_z,raw_duration_p95_z,safe_duration_p50_z,safe_duration_p80_z,safe_duration_p95_z,duration_reliability_z,tail_risk_prob_z
FKID006190,2023-11-24 00:47:29.029000,vehicle_breakdown,72.79449447083333,57.59711124475852,53.85072782177942,88.26412322108531,175.12630423944282,10.113108383426956,307.9703913399411,0.40099782184170624,0.27380952380952384,0.16795432203547248,-0.16124401280780148,False,14.943067190924877,False,1.0,0.5106052042340559,2.2888153645737392,0.9355763233102545,53.85072782177942,88.26412322108531,175.12630423944282,53.85072782177942,97.21564882279786,169.75836414836783,0.7169113598182768,0.24367816091954023,0,0,0,0,1,sanitized_ok,1,0.05,0.4134429060833471,0.5248695163606024,0.12267514099209911,0.011193549880235026,0.41344290608334716,0.4134429060833479,2.058805692481446,1.0,-1.4893829147679942,-1.6878666552643504,-1.21754554614247,0.0,-1.1961123947063694,1.3649214334203414,-2.7986447066401077,0.5248695163606024,0.12267514099209911,0.011193549880235026,0.5248695163606024,0.0952705924004338,-0.08383092213885952,-0.6758771439536505,1.0
FKID006191,2023-11-24 04:42:05.721000,vehicle_breakdown,72.79449447083333,39.67783839506351,44.37995070774486,81.15480941523965,150.82795427895246,6.714667451773119,213.48578915927152,0.21770581694455324,0.24101479915433402,0.17491135815805006,-0.14151369673026298,False,27.65684053790517,False,1.0,2.272578242410692,20.190769473982083,0.9296188195269047,44.37995070774486,81.15480941523965,150.82795427895246,44.37995070774486,91.83871953056058,151.38099141962917,0.6959167237929307,0.24367816091954023,0,0,0,0,1,sanitized_ok,1,0.05,-0.5566222434074605,-0.14901318001768032,-0.43800810218285596,-0.3662190690836555,-0.5566222434074608,-0.5566222434074576,0.17151753720607568,0.0,-1.3834808385681756,-1.056110624627546,0.04096546126889086,0.0,0.02838081858763084,20.126865991388716,-2.8210528212414743,-0.14901318001768032,-0.43800810218285596,-0.3662190690836555,-0.14901318001768032,-0.43860975224042864,-0.40401934904847603,-1.100029469662798,1.0
FKID006193,2023-11-24 05:47:57.829000,others,11745.665395570833,150.68047668024167,183.32360518714415,614.2628166823824,1918.1679904891018,27.766632709187864,798.7796349169869,0.03444309820718121,0.0,0.18287037037037038,-0.1149278652910325,False,19.433277784535115,False,1.0,1.2235004157014058,8.956876998219421,0.960895714389492,183.32360518714415,614.2628166823824,1918.1679904891018,183.32360518714415,1732.495775197343,1833.2360518714415,0.7098949456931369,0.014035087719298246,0,1,0,0,0,p95_clamped,0,0.2520408163265306,5.4525384968297255,9.737369257013704,41.60609553990193,27.084880810142415,5.452538496829726,5.452538496829708,-1.7154690696056876,-7.349194167306206,-1.2623263838645329,-0.2048440116031282,-0.7730685758969862,0.0,-0.7006818010947264,8.353309511894253,-2.7034102195842964,9.737369257013704,41.60609553990193,27.084880810142415,9.737369257013704,162.4637656949149,28.898892119570608,-0.8176289878876786,-333.02302631579073
FKID006194,2023-11-24 08:00:55.130000,construction,4287.345116666667,14.47975158588107,31.70284890027451,560.3127147488466,2323.2105300474313,1.9357788032223082,80.62151347968653,0.02040185596031868,0.0,0.1690264900331063,-0.09049637140685801,False,23.624511425111802,False,1.0,3.369616355597369,9.306319141192462,0.9087675562851796,31.70284890027451,560.3127147488466,2323.2105300474313,31.70284890027451,560.3127147488466,1440.0,0.7000714157811601,0.0,0,1,0,0,0,p95_clamped,0,0.2520408163265306,-1.920728145051117,-1.0510383723982077,37.35126603767318,33.37617902154612,-1.9207281450511176,-1.920728145051111,-1.8600464077865053,-7.349194167306206,-1.4730620541336878,0.5774416617807231,-0.3581867365450699,0.0,0.7907737129261622,8.719538476207832,-2.8994812223462607,-1.0510383723982077,37.35126603767318,33.37617902154612,-1.0510383723982077,46.076611934513934,22.04755190291565,-1.0160926837482824,-353.43750000000136
FKID006195,2023-11-24 08:07:44.687000,vehicle_breakdown,72.79449447083333,35.7177470418895,29.557023758983807,81.11784882212714,172.48689700029965,5.963624892144701,192.60505034569144,0.179945820346255,0.24101479915433402,0.2910606586680041,-0.0703781406877611,False,24.24914793295495,False,1.0,12.28783496098198,155.15518789495582,1.1828127303192792,29.557023758983807,81.11784882212714,172.48689700029965,29.557023758983807,91.81076542680421,167.76212281117682,0.7251075055652016,0.24367816091954023,0,0,0,0,1,sanitized_ok,1,0.05,-0.7710029631351241,-1.2037221928237185,-0.44092303684208467,-0.029802879929074207,-0.7710029631351242,-0.7710029631351223,-0.21728280552133067,0.0,0.3845784120144494,1.2216185483842412,-0.29635521734952674,0.0,6.988540602859122,161.57482861251754,-1.868707950683362,-1.2037221928237185,-0.44092303684208467,-0.029802879929074207,-1.2037221928237185,-0.44138534137996305,-0.11861137650095638,-0.5102913116385606,1.0
FKID004826,2023-11-24 12:01:36.330000,others,11745.665395570833,36939.39111539276,50890.257745051815,106584.82172620625,154844.44857775306,7004.8499723100795,194778.00628069454,0.8927919502959868,1.0,0.1677413351393908,-0.04890038725769219,False,56.19301921903813,False,0.48999999999999994,2.272578242410692,0.25770510725846313,0.8864269170976172,50890.257745051815,106584.82172620625,154844.44857775306,50890.257745051815,80288.36111087333,136108.64719960254,0.5443555396894217,1.0,0,0,0,1,0,tail_risk_high,1,0.2520408163265306,1997.0202982301234,3617.733322684253,8399.081693480102,2402.4028821844754,1997.0202982301244,1997.0202982301173,7.1226230367596965,23.143514965464284,-1.4926250647440744,1.9093267533948697,2.8657047420106805,-3.598068950647605,0.02838081858763084,-0.7637611565346129,-2.9835116521013876,3617.733322684253,8399.081693480102,2402.4028821844754,3617.733322684253,7962.349198356307,2368.375448569915,-4.1620034256354765,1101.093750000004
FKID004827,2023-11-24 20:03:33.494000,vehicle_breakdown,72.79449447083333,35.84992633052816,48.26950095353712,89.25526752763837,135.43663810490892,5.988693069218311,193.30200426833682,0.2393565265885295,0.24101479915433402,0.24083160965418596,-0.09524984552051047,False,21.77149879380931,False,1.0,12.109779934715885,1.0142569237217205,1.1330107959931173,48.26950095353712,89.25526752763837,135.43663810490892,48.26950095353712,97.9652729075242,139.74020286500775,0.7204706703794055,0.24367816091954023,0,0,0,0,1,sanitized_ok,1,0.05,-0.7638473981482874,0.1277434763552313,0.2008427418927116,-0.6052837362726794,-0.7638473981482878,-0.7638473981482856,0.39444667089802365,0.0,-0.38002313415877437,0.42523751431678003,-0.5416127525452975,0.0,6.864800246717611,0.029134588196073497,-2.0560292671832876,0.1277434763552313,0.2008427418927116,-0.6052837362726794,0.1277434763552313,0.1697014697568783,-0.6068364671593259,-0.6039687836181218,1.0
FKID006197,2023-11-24 20:33:24.002000,construction,4287.345116666667,122.86106247401331,104.9993851821879,552.0672944545269,3009.091758909146,22.490601883266947,652.0936445745,0.03255109069733525,0.0,0.16194917693702462,-0.1078851850733124,False,22.185407404035022,False,1.0,0.5241035475600115,8.334304959268685,0.9225443942606496,104.9993851821879,552.0672944545269,3009.091758909146,104.9993851821879,552.0672944545269,1440.0,0.7022714708874849,0.0,0,1,0,0,0,p95_clamped,0,0.2520408163265306,3.9465262592198203,4.164295798189493,36.7009826041077,44.02958681688135,3.9465262592198216,3.9465262592198087,-1.7349503523000853,-7.349194167306206,-1.580795022251945,0.020659507038234826,-0.5006407666670751,0.0,-1.1867316440165352,7.700829787795514,-2.8476620417925544,4.164295798189493,36.7009826041077,44.02958681688135,4.164295798189493,45.257916432083675,22.04755190291565,-0.9716452120745948,-353.43750000000136
FKID006198,2023-11-24 20:55:48.768000,vehicle_breakdown,72.79449447083333,175.105858743048,120.69589719786494,447.1999383548356,1186.0351688601838,32.39897571047975,927.569599033997,0.8446106385294601,1.0,0.18747224060483578,-0.08068658510812898,False,35.08840886765541,False,0.7,2.1540050171761527,4.3678136240231265,0.9548159091929611,120.69589719786494,447.1999383548356,1186.0351688601838,120.69589719786494,175.87296502865829,316.19291591546767,0.6861963928730854,0.8421052631578947,0,0,0,1,0,tail_risk_high,1,0.05,6.774813797890817,5.281163792599773,28.430512214572854,15.71307300880245,6.774813797890817,6.774813797890805,6.626518370036135,23.143514965464284,-1.1922753443636098,0.8915466983713751,0.7766015537230441,-2.116511147439768,-0.054022320638793093,3.543792513164792,-2.726278349685801,5.281163792599773,28.430512214572854,15.71307300880245,5.281163792599773,7.905229176965902,2.4674939852675637,-1.2964082476200562,871.4309210526347
FKID004829,2023-11-24 21:21:19.907000,road_conditions,35251.51731858333,69762.71310112525,72117.42217148763,123494.42068544507,111969.8954848574,13229.886104346275,367848.56255177344,0.8838697161729219,1.0,0.36092283358013855,0.05022365299986076,True,88.0789154091751,True,0.48999999999999994,12.109779934715885,1.0142569237217205,1.3743456033130135,72117.42217148763,123494.42068544507,111969.8954848574,72117.42217148763,117572.78160488002,152834.46296882667,0.3329688804415179,1.0,0,0,0,1,0,tail_risk_high,1,0.05,3773.920567339895,5128.128787376797,9732.6743641902,1736.4565361977143,3773.920567339898,3773.9205673398837,7.0307541808949665,23.143514965464284,1.4480412488710077,5.083234863518112,6.022025862521652,-3.598068950647605,6.864800246717611,0.029134588196073497,-1.1482903522979955,5128.128787376797,9732.6743641902,1736.4565361977143,5128.128787376797,11664.354224126826,2659.7888469363256,-8.43262488511883,1101.093750000004
FKID006199,2023-11-24 21:35:24.362000,vehicle_breakdown,72.79449447083333,40.91549320714208,40.85698649132262,81.24962664637779,99.31713979694491,6.94939219802295,220.0116858034661,0.2394746498741828,0.24101479915433402,0.14131819661120223,-0.0972982090770994,False,36.33466037388817,False,1.0,0.5249031088479931,2.437242350348297,0.7120779925281818,40.85698649132262,81.24962664637779,99.31713979694491,40.85698649132262,91.91043187319148,112.42223747806484,0.6749388099215006,0.24367816091954023,0,0,0,0,1,sanitized_ok,1,0.05,-0.48962143314202344,-0.399685811927552,-0.43053024509070076,-1.1663076113191893,-0.48962143314202367,-0.48962143314202244,0.39566294150404807,0.0,-1.8948459502687893,0.3596498154311593,0.8999654989336482,0.0,-1.186175984338701,1.5204786905214016,-3.6392948164018213,-0.399685811927552,-0.43053024509070076,-1.1663076113191893,-0.399685811927552,-0.43148936658572723,-1.0827965781461453,-1.5238439595330302,1.0
FKID006201,2023-11-24 22:18:28.515000,vehicle_breakdown,72.79449447083333,30.933639742403297,37.435024303556496,76.67996178901127,129.4236631051702,5.056305370623237,167.37944667454227,0.22845741374335335,0.24101479915433402,0.16664243129271486,-0.12136006280819539,False,13.92634298206813,False,1.0,3.2936741700409344,13.267277277658994,0.9379785970543639,37.435024303556496,76.67996178901127,129.4236631051702,37.435024303556496,88.42107477280292,135.17618263752757,0.7194453026112633,0.24299065420560748,0,0,0,0,1,sanitized_ok,1,0.05,-1.0299920304696917,-0.6431717559246023,-0.7909214983708913,-0.6986798988148208,-1.029992030469692,-1.0299920304696883,0.2822226457025304,0.0,-1.5093529064364979,-0.4108001430581546,-1.318189043035683,0.0,0.7379972578943652,12.870776743194703,-2.789608971654541,-0.6431717559246023,-0.7909214983708913,-0.6986798988148208,-0.6431717559246023,-0.777950900684747,-0.6863552579348584,-0.624684176018336,0.0
FKID006205,2023-11-24 23:42:28.265000,vehicle_breakdown,72.79449447083333,19.48036917004217,36.71410157316807,80.56047847954979,205.77005846499975,2.8841601144567233,106.9887308919245,0.18614998523112186,0.24101479915433402,0.18056342793042765,-0.10324150237113872,False,51.4556142540027,False,1.0,2.4453057837282666,3.749106036120881,0.9926998615048054,36.71410157316807,80.56047847954979,205.77005846499975,36.71410157316807,91.3892140642572,192.9349047005707,0.656033603711327,0.24367816091954023,0,0,0,0,1,sanitized_ok,1,0.05,-1.6500182292518182,-0.6944682174065879,-0.484880614163942,0.4871657684036624,-1.6500182292518188,-1.6500182292518135,-0.15340087620774895,0.0,-1.2974433488707304,0.16934818186396716,2.396758495106066,0.0,0.14841880867583435,2.895362884149285,-2.5837844502561325,-0.6944682174065879,-0.484880614163942,0.4871657684036624,-0.6944682174065879,-0.48324157092818104,0.31997326522531044,-1.9057837641752937,1.0
FKID006206,2023-11-25 01:07:09.329000,vehicle_breakdown,72.79449447083333,32.74999310259711,33.5825112793936,78.31799521825702,130.52126717600217,5.400781938249958,176.95670051162273,0.22021627201146124,0.24101479915433402,0.17698302237864752,-0.1029320351636428,False,28.946305324355244,False,1.0,3.2936741700409344,33.394324186975325,0.9618314559173766,33.5825112793936,78.31799521825702,130.52126717600217,33.5825112793936,89.6610813874656,136.00707917712936,0.6950459989321386,0.24299065420560748,0,0,0,0,1,sanitized_ok,1,0.05,-0.9316632026950462,-0.9172930696558876,-0.661736330769578,-0.681631431423755,-0.9316632026950465,-0.931663202695044,0.197366739492804,0.0,-1.351945348700852,0.17925718554396639,0.16860700270019224,0.0,0.7379972578943652,33.96470514455078,-2.699890590532159,-0.9172930696558876,-0.661736330769578,-0.681631431423755,-0.9172930696558876,-0.6548294827131893,-0.6718785718564563,-1.1176206283907641,0.0
FKID006208,2023-11-25 04:13:15.286000,vehicle_breakdown,72.79449447083333,26.207858541164878,32.704697426464826,79.1827546795932,118.13864372637995,4.16004755910148,142.46138439951545,0.1898720667785712,0.24101479915433402,0.19335599588097557,-0.12806132756734662,False,13.017186060800803,False,1.0,3.2936741700409344,4.787643247615072,0.9955060801945715,32.704697426464826,79.1827546795932,118.13864372637995,32.704697426464826,90.31571238156121,126.63331750031253,0.7263948922025676,0.24299065420560748,0,0,0,0,1,sanitized_ok,1,0.05,-1.2858235971796221,-0.9797529458632217,-0.5935361988595869,-0.8739637648276524,-1.2858235971796224,-1.2858235971796175,-0.11507601625866508,0.0,-1.1027110689140838,-0.6253716890916862,-1.408184669169046,0.0,0.7379972578943652,3.983790296283069,-2.573229346594676,-0.9797529458632217,-0.5935361988595869,-0.8739637648276524,-0.9797529458632217,-0.589830558281558,-0.835197347060491,-0.484282380801826,0.0
FKID006212,2023-11-25 04:39:09.637000,vehicle_breakdown,72.79449447083333,46.48311032962834,44.27912585088286,85.0402452195212,167.98971931030377,8.005306580238303,249.3685739609761,0.2720716029426387,0.24101479915433402,0.19133135295706186,-0.1491448049403471,False,20.360379780589223,False,1.0,1.738840855932412,5.359677157199904,0.9941029708496886,44.27912585088286,85.0402452195212,167.98971931030377,44.27912585088286,94.77735948368385,164.36080911000752,0.7130176584445587,0.24367816091954023,0,0,0,0,1,sanitized_ok,1,0.05,-0.18821682919772112,-0.1561872614669663,-0.13157926708186682,-0.09965501444385226,-0.18821682919772137,-0.1882168291977188,0.7313013860651373,0.0,-1.1335307865967186,-1.300455348412839,-0.6812966026846224,0.0,-0.3425430226195309,4.583304094124172,-2.578506898425404,-0.1561872614669663,-0.13157926708186682,-0.09965501444385226,-0.1561872614669663,-0.14682943941134435,-0.17787236551602065,-0.7545411651486654,1.0
FKID004840,2023-11-25 04:39:39.224000,vehicle_breakdown,72.79449447083333,39.77560099085407,46.17402783837285,78.71328259055052,167.29473554671665,6.733208405410366,214.00127101218482,0.19650267194768348,0.24101479915433402,0.18512017283283824,-0.138758798973115,False,18.467525809227425,False,1.0,0.3638447632817765,0.053570346908903804,0.9618314559173768,46.17402783837285,78.71328259055052,167.29473554671665,46.17402783837285,89.99213947234742,163.83517771180027,0.7151134070934854,0.24367816091954023,0,0,0,0,1,sanitized_ok,1,0.05,-0.5513298362938651,-0.021357601204975256,-0.6305615912748345,-0.11044980679721345,-0.5513298362938654,-0.5513298362938629,-0.046803193311505585,0.0,-1.22807922061615,-0.9679000118311605,-0.8686664332901786,0.0,-1.2981044002776179,-0.9777023292482532,-2.699890590532158,-0.021357601204975256,-0.6305615912748345,-0.11044980679721345,-0.021357601204975256,-0.6219584154465958,-0.18703042597496167,-0.7122009853774656,1.0
FKID004841,2023-11-25 05:03:37.967000,vehicle_breakdown,72.79449447083333,58.97392593776203,44.98857518159719,90.92235466668753,158.69592989351833,10.374225195880939,315.2300491193667,0.2841888344785397,0.24101479915433402,0.18512017283283824,-0.1422606571317932,False,21.325530412104786,False,1.0,1.738840855932412,0.16111780239567033,0.9618314559173768,44.98857518159719,90.92235466668753,158.69592989351833,44.98857518159719,99.22612731843724,157.33171320627784,0.7100856312403543,0.24367816091954023,0,0,0,0,1,sanitized_ok,1,0.05,0.4879771777690602,-0.10570717708011342,0.3323192597823527,-0.24401022414291848,0.4879771777690605,0.4879771777690613,0.8560679167453326,0.0,-1.22807922061615,-1.0800279676877935,-0.5857582711112614,0.0,-0.3425430226195309,-0.8649884107083305,-2.699890590532158,-0.10570717708011342,0.3323192597823527,-0.24401022414291848,-0.10570717708011342,0.2948928849410117,-0.30034009761422625,-0.8137765887208763,1.0
FKID004844,2023-11-25 05:40:10.246000,others,11745.665395570833,163.78155573909387,108.22924843865239,435.9536652699546,3094.7083744174224,30.251289519533493,867.8589024406252,0.037503867125123644,0.0,0.1926148385775715,-0.132083670537111,False,21.151504760636513,False,1.0,0.8753913115302557,0.09837060128603413,0.9898936428150391,108.22924843865239,435.9536652699546,3094.7083744174224,108.22924843865239,1440.0,1556.6892083661423,0.7100715390852248,0.014035087719298246,0,1,0,0,0,p95_clamped,0,0.2520408163265306,6.161769296668385,4.394113154673795,27.543563482379113,45.359421605595166,6.161769296668385,6.161769296668365,-1.6839534946186114,-7.349194167306206,-1.1139931861603098,-0.7541653393531286,-0.6029847224540309,0.0,-0.9426022086762954,-0.9307499192672191,-2.5943395539175893,4.394113154673795,27.543563482379113,45.359421605595166,4.394113154673795,133.42158626849024,24.080624563277805,-0.8140612909831689,-333.02302631579073
FKID004845,2023-11-25 05:45:04.080000,vehicle_breakdown,72.79449447083333,48.86113869859295,53.250545051520525,85.79842555823521,134.04947817692877,8.456306406710665,261.90742340540504,0.263867151595552,0.24101479915433402,0.186335403726708,-0.13845742515248183,False,18.42339571225265,False,1.0,0.34189050198118015,0.06761926775393502,0.9576221278827272,53.250545051520525,85.79842555823521,134.04947817692877,53.250545051520525,95.35078783181469,138.6910635171791,0.715478078517182,0.24367816091954023,0,0,0,0,1,sanitized_ok,1,0.05,-0.05948155826443086,0.48216417352843904,-0.0717846057641853,-0.6268297121184477,-0.05948155826443106,-0.05948155826442844,0.6468232668117738,0.0,-1.2095806139601752,-0.9582501548337955,-0.8730347833688811,0.0,-1.3133616393970557,-0.9629785134914451,-2.7157232460243446,0.48216417352843904,-0.0717846057641853,-0.6268297121184477,0.48216417352843904,-0.08989320173961052,-0.6251155912946775,-0.7048335686576008,1.0
FKID004846,2023-11-25 06:54:33.771000,vehicle_breakdown,72.79449447083333,28.14507047368637,46.797645339525474,84.5012487035896,198.64366094067495,4.527445297837365,152.6759003745347,0.2812721534601099,0.24101479915433402,0.189170942479071,-0.09201559673359866,False,51.31077330936256,False,1.0,2.4453057837282666,0.26800167554599985,0.9828780960906235,46.797645339525474,84.5012487035896,198.64366094067495,46.797645339525474,94.3697046474965,187.5450546189549,0.658031349212263,0.24367816091954023,0,0,0,0,1,sanitized_ok,1,0.05,-1.1809520547526746,0.02301521404823806,-0.17408777393157726,0.37647543931520394,-1.1809520547526748,-1.1809520547526708,0.8260359601311433,0.0,-1.1664171984295646,0.5287967359572989,2.3824209795488325,0.0,0.14841880867583435,-0.7529699522801806,-2.6207273130712316,0.02301521404823806,-0.17408777393157726,0.37647543931520394,0.02301521404823806,-0.18730586984393768,0.22606606508388513,-1.8654235312389371,1.0
FKID004139,2023-11-25 06:55:56.225000,vehicle_breakdown,72.79449447083333,51.66758959795061,50.931030212509505,89.46315682408323,152.47484028633878,8.988557781476473,276.7052558280473,0.42488163440058024,0.27380952380952384,0.189170942479071,-0.13825190713891083,False,22.070418854122213,False,1.0,1.738840855932412,0.16111780239567033,0.9828780960906235,50.931030212509505,89.46315682408323,152.47484028633878,50.931030212509505,98.12250412253651,152.62656727349145,0.7095979971453553,0.24367816091954023,0,0,0,0,1,sanitized_ok,1,0.05,0.09244649339589825,0.3171216542946282,0.21723814208678133,-0.34063891396228646,0.09244649339589821,0.09244649339590014,2.3047282386965544,1.0,-1.1664171984295646,-0.9516695585591225,-0.5120232533484123,0.0,-0.3425430226195309,-0.8649884107083305,-2.6207273130712316,0.3171216542946282,0.21723814208678133,-0.34063891396228646,0.3171216542946282,0.18531310433430634,-0.38231771742073584,-0.8236282067836609,1.0
FKID006214,2023-11-25 07:10:33.660000,vehicle_breakdown,72.79449447083333,33.21392346867098,29.887898699804435,68.77367721283932,93.70296409278401,5.48876764831349,179.40290892898994,0.1546756502102262,0.24101479915433402,0.2836696115119015,-0.11256304350160773,False,29.8903278461962,False,1.0,2.1540050171761527,13.911537188804331,1.1765071856844938,29.887898699804435,68.77367721283932,93.70296409278401,29.887898699804435,82.43594345813071,108.13527964684272,0.7147531347090099,0.24299065420560748,0,0,0,0,1,sanitized_ok,1,0.05,-0.9065481947539493,-1.1801791514661308,-1.4144586495917633,-1.2535094484511806,-0.9065481947539495,-0.9065481947539461,-0.47748014913313236,0.0,0.2720696905803525,-0.12912345948530324,0.26205390493423736,0.0,-0.054022320638793093,13.545986201333012,-1.8924251604307065,-1.1801791514661308,-1.4144586495917633,-1.2535094484511806,-1.1801791514661308,-1.3722201936827354,-1.1574881189048707,-0.719479528791105,0.0
FKID006215,2023-11-25 19:13:05.773000,vehicle_breakdown,72.79449447083333,65.71527257154676,63.29419166561155,90.61473772885496,150.59099100980688,11.652740709701622,350.77576909348875,0.43895452799939894,0.27380952380952384,0.14443887195710042,-0.1216920017900962,False,35.81575086432779,False,1.0,1.7094150442220428,23.912666671199535,0.875540231207065,63.29419166561155,90.61473772885496,150.59099100980688,63.29419166561155,98.99346991028341,151.20177092411447,0.6764548648221568,0.24367816091954023,0,0,0,0,1,sanitized_ok,1,0.05,0.852921976864691,1.1968087671325423,0.30805873801192657,-0.36989968641577464,0.8529219768646911,0.8529219768646916,2.4496314788264444,1.0,-1.8473421005757165,-0.42142868305696457,0.8485996839384266,0.0,-0.3629926583144683,24.02755909102931,-3.0244600281219576,1.1968087671325423,0.30805873801192657,-0.36989968641577464,1.1968087671325423,0.27179211301385625,-0.40714190249372856,-1.4932152688884406,1.0
FKID006217,2023-11-25 21:37:16.003000,vehicle_breakdown,72.79449447083333,29.54395646656953,32.71858967123293,73.93077442948416,102.08209409078601,4.792747994928237,160.05193553189457,0.17111045229824204,0.24101479915433402,0.17547399940054548,-0.1271400556885509,False,17.85871106286696,False,1.0,2.1380500977731827,4.494524767593262,0.921842839588208,32.71858967123293,73.93077442948416,102.08209409078601,32.71858967123293,86.3399142483011,114.47835936495639,0.7143056294199213,0.24299065420560748,0,0,0,0,1,sanitized_ok,1,0.05,-1.1052229467029642,-0.9787644585141527,-1.0077389475553418,-1.123361129642416,-1.1052229467029646,-1.1052229467029615,-0.30825723440528435,0.0,-1.3749161459769528,-0.5958729693044309,-0.9289317879459611,0.0,-0.06511028288582436,3.676590722567543,-2.8503008177079185,-0.9787644585141527,-1.0077389475553418,-1.123361129642416,-0.9787644585141527,-0.9845912780611215,-1.0469728267200935,-0.7285204289955642,0.0
FKID004856,2023-11-25 23:03:06.390000,construction,4287.345116666667,386.7147461424951,160.01318073765097,912.1917867327571,4786.57036679799,72.53120152522581,2043.339290780789,0.18763390421111983,0.24101479915433402,0.23779946761313225,-0.06866882584857137,False,33.36455903906716,False,1.0,12.045536692100352,1.0070821063601874,1.128099913286026,160.01318073765097,912.1917867327571,4786.57036679799,160.01318073765097,1600.1318073765096,2036.9327872604877,0.6970089172125438,0.02857142857142857,0,1,0,0,0,p95_clamped,0,0.2520408163265306,18.230323667657764,8.078741723855035,65.10256590617917,71.63816343407649,18.230323667657757,18.23032366765773,-0.13812152610238063,0.0,-0.426179303513458,1.2763500566718577,0.6059611053531048,0.0,6.820154038814154,0.02161510039446598,-2.074500698590838,8.078741723855035,65.10256590617917,71.63816343407649,8.078741723855035,149.3212233780129,32.447894375418066,-1.077964005965602,-311.87946428571547
FKID004855,2023-11-25 23:03:37.333000,others,11745.665395570833,134.04181881730185,95.24611928454853,582.2639225148323,3458.057412344897,24.611064042786253,711.047449454624,0.11367365908418964,0.19043752395981964,0.23779946761313225,-0.07547741809086311,False,31.610194811283133,False,1.0,12.045536692100352,1.0070821063601874,1.128099913286026,95.24611928454853,582.2639225148323,3458.057412344897,95.24611928454853,1440.0,2859.5809850393607,0.6988910848719239,0.02857142857142857,0,1,0,0,0,p95_clamped,0,0.2520408163265306,4.5517998193998634,3.470312924085549,39.08247029985107,51.00311807984953,4.5517998193998634,4.5517998193998555,-0.8996620781174041,-1.5422381412344148,-0.426179303513458,1.0583419319002754,0.4323000976083556,0.0,6.820154038814154,0.02161510039446598,-2.074500698590838,3.470312924085549,39.08247029985107,51.00311807984953,3.470312924085549,133.42158626849024,46.78086983577524,-1.0399387794678996,-311.87946428571547
FKID004857,2023-11-25 23:42:35.994000,vehicle_breakdown,72.79449447083333,34.63205333799813,37.969810436445854,81.59967143086105,125.4940311445229,5.757720001165483,186.8804130480358,0.21495413966776547,0.24101479915433402,0.16010184792253382,-0.13159512944636298,False,21.163249040335753,False,1.0,0.8601866939643168,0.09862907168234696,0.912021074174026,37.969810436445854,81.59967143086105,125.4940311445229,37.969810436445854,92.145340950278,132.20141451778525,0.7053925268771382,0.24299065420560748,0,0,0,0,1,sanitized_ok,1,0.05,-0.8297773137463733,-0.6051196386719272,-0.4029236081661676,-0.7597166643665411,-0.8297773137463734,-0.8297773137463703,0.14318456144678982,0.0,-1.608915614787586,-0.7385224688040191,-0.6018221796846868,0.0,-0.9531687443819097,-0.9304790322335545,-2.8872436805230186,-0.6051196386719272,-0.4029236081661676,-0.7597166643665411,-0.6051196386719272,-0.40816502434167445,-0.738184555775222,-0.9085908607116217,0.0
FKID004859,2023-11-25 23:45:48.021000,vehicle_breakdown,72.79449447083333,28.01518434930419,36.03024380158728,87.28950275078081,174.25883780690646,4.502812025870539,151.991037830503,0.23808919439536969,0.24101479915433402,0.3557555056339825,-0.10302895186410599,False,35.47397584638052,False,1.0,12.045536692100352,1.0070821063601874,1.3638222832263898,36.03024380158728,87.28950275078081,174.25883780690646,36.03024380158728,96.4785220762917,169.10228034077142,0.7192587972731722,0.24367816091954023,0,0,0,0,1,sanitized_ok,1,0.05,-1.187983478612473,-0.7431273626386298,0.045810709194799015,-0.0022803188680198447,-1.1879834786124734,-1.18798347861247,0.3813974326713387,0.0,1.3693826436458103,0.17615395548184162,0.8147680581570045,0.0,6.820154038814154,0.02161510039446598,-1.18787199102846,-0.7431273626386298,0.045810709194799015,-0.0022803188680198447,-0.7431273626386298,0.022080587458977372,-0.09526185110656003,-0.6284521228792861,1.0
