event_id,event_cause,duration_pred,duration_p50,high_impact_prob,high_impact_prob_calibrated,novelty_score,fragility_signal,obi_signal,retrieval_confidence,trust_score,ims_proxy,drift_score
FKID006767,vehicle_breakdown,50.33045246538595,62.88884464523593,0.2999527754614086,0.26666666666666666,-0.14674275252769575,1.639189424364634,13.134991977624003,0.26438875970020936,1.0,1.6007719664409779,25.759245631076986
FKID006768,vehicle_breakdown,31.820332134530194,46.3080968941818,0.2356168856371614,0.24358974358974358,-0.09205594079826046,13.623839163481371,149.40896657700864,0.39603808918223343,1.0,2.0182497722693262,14.721180793596801
FKID006769,others,26333.166730913286,19034.52283090177,0.7753773790615794,0.8235294117647058,-0.06294062114950671,13.623839163481371,89.51007490402819,0.39603808918223343,0.7,2.0182497722693262,30.603492296690263
FKID006770,vehicle_breakdown,38.751658343702836,47.13825145615834,0.23619471367177014,0.24358974358974358,-0.13601797644720875,1.255645853061431,9.340207408356598,0.34516853034903383,1.0,1.6583733345869143,31.549170697622632
FKID006773,road_conditions,10086.263069423218,8944.10009978087,0.05679607723723102,0.03773584905660377,-0.01443092246178268,13.623839163481371,83.1015366801236,0.376267729470423,1.0,2.010322978487775,40.872741092387024
FKID006774,vehicle_breakdown,29.27372782856423,31.065433962754263,0.12555640371191037,0.16666666666666666,-0.12147266794347811,3.637680613293713,40.2272749509095,0.23367735462443032,1.0,1.5119918760876072,35.618406878479604
FKID006775,tree_fall,220.72659439794057,231.2283678278327,0.03938364051612933,0.0,0.007936928581817715,13.623839163481371,282.69070739663016,0.29179016657541834,1.0,1.6335360474047214,57.159859833531144
FKID006762,vehicle_breakdown,40.16132670293566,58.203355092448355,0.26228128413597557,0.24358974358974358,-0.026556398635943723,13.623839163481371,282.69070739663016,0.4386978054705774,1.0,2.061582911608471,38.45589372992448
FKID006776,vehicle_breakdown,28.547243737604152,32.16705949912763,0.13371865379726405,0.17885223226307556,-0.14113639745385015,3.637680613293713,23.277021583735333,0.23173309463752523,1.0,1.5146341406814579,16.109902433439657
FKID005288,construction,141795.1522508604,85651.09625872056,0.9650531711252064,1.0,-0.0755343124221286,0.36360809768827,0.02095102374868807,0.212370456769765,0.48999999999999994,1.5024797235497462,40.778950282306255
FKID006778,vehicle_breakdown,31.542525444094746,38.207778789606316,0.131769112826662,0.16768259000385757,-0.11424319720597592,3.637680613293713,51.0830032846654,0.2881371548740157,1.0,1.526788557813169,57.10531064600371
FKID006784,construction,19.966374111350113,24.6396654307077,0.02455282328121589,0.0,-0.022337145385420754,3.637680613293713,37.39103277640166,0.13573190608343244,1.0,1.0855303706401678,49.02586850845348
FKID006785,vehicle_breakdown,23.28237627966605,39.22052119629656,0.18796095665422152,0.24324324324324326,-0.04900283314283688,13.623839163481371,154.45274038528459,0.2546253469010176,1.0,1.583861473040336,30.675151649960824
FKID001133,pot_holes,114195.77273982367,114502.23561519927,0.9715946900138701,1.0,0.08038108412232325,13.623839163481371,81.11236484268787,0.31616102044190825,0.48999999999999994,1.8993478655460623,101.13859492601681
FKID004985,construction,138.31468156037644,445.4236553043023,0.16765023629687448,0.24324324324324326,-0.09449078139595651,13.641036184244655,0.9948589505674483,0.3297994096081903,1.0,1.879002428173415,25.104947633265617
FKID006789,vehicle_breakdown,94.94992367936746,52.47875399622559,0.2413935574995803,0.24358974358974358,-0.08868023969633293,13.641036184244655,155.9308988008736,0.37537305340294286,1.0,1.9154656795685492,17.42823124381526
FKID006791,accident,52.65900259137929,51.156371012230444,0.11698742578022561,0.15859529107379738,-0.12583724466367796,0.9014828097825438,27.38469403302132,0.18844378304218232,1.0,1.4414434114318044,38.378451590645156
FKID006793,others,127.83413780746653,123.3863162888555,0.014197964068700157,0.0,-0.09388814000251872,3.6430492916941617,8.772449057699134,0.22745507056675113,1.0,1.4171345771683812,44.42959604231041
FKID006792,construction,92.53982368152856,197.13803853823683,0.08750570087420918,0.03773584905660377,-0.018128644431593233,13.641036184244655,243.65084687853232,0.3319327328727413,1.0,1.8911568453051264,40.34451388880558
FKID006799,vehicle_breakdown,50.67742985298779,53.58903428449744,0.35488278422135283,0.26666666666666666,-0.14772454189814982,1.1777071886022379,9.249054357642997,0.22957060929722545,1.0,1.4166061242496115,16.616727629301888
FKID006800,vehicle_breakdown,106.98424128043821,57.54743590608347,0.3220731567664784,0.26666666666666666,-0.09528860538026879,13.641036184244655,107.05990287571231,0.39453155674046164,1.0,2.0000181465717595,14.85963178630203
FKID004996,construction,10.731604305853478,36.96332354188164,0.0842090411211818,0.03773584905660377,-0.05400321916067863,13.641036184244655,0.9948589505674483,0.22750705612789834,1.0,1.4895326270398797,36.972196957224455
FKID006801,vehicle_breakdown,30.085354510461922,34.58154326280427,0.14310997136201734,0.2,-0.13577521289864553,2.3340560421857557,10.952180298557932,0.23637597526508766,1.0,1.48953262703988,20.524061805524617
FKID005030,construction,793.1105278832795,784.4245365161237,0.014537367247438265,0.0,-0.10541698778429393,1.2660151632982095,0.04710801439715386,0.19501749405335347,1.0,1.4403865055942642,24.299925171798066
FKID004998,pot_holes,10038.025217079216,4783.228974274684,0.04723239468412184,0.0,-0.0794496321003722,2.3858129578404235,0.24256943849443052,0.22185704645584797,1.0,1.4525409227259758,58.1178263171498
FKID005001,construction,1674.406460830717,620.6967539603644,0.23630417936213843,0.24358974358974358,-0.09907618300737187,13.641036184244655,0.9948589505674483,0.34196102122625177,1.0,1.914408773731009,23.517316249963045
FKID006802,vehicle_breakdown,110.55577339510633,56.05197244537222,0.32036146601037935,0.26666666666666666,-0.09999516177707757,13.641036184244655,107.05990287571231,0.40236605441356044,1.0,2.023798527916412,14.935536119830882
FKID006803,others,131.82301604562065,134.40327135949644,0.06230337284302498,0.03773584905660377,-0.08100156161299066,13.641036184244655,102.72181733577656,0.4096391080262697,1.0,2.0444081917484445,21.320817236780655
FKID005289,vehicle_breakdown,99.54721664830917,50.37932981006044,0.24500439454021192,0.24358974358974358,-0.1284896053055587,13.641036184244655,0.9948589505674483,0.34463991927463183,1.0,1.963554895176625,16.96627909013496
FKID005290,water_logging,253666.64168567036,117722.68476167608,0.9705803888910954,1.0,-0.003752624305743968,0.7780427433024555,0.07302111877787243,0.19899165339894834,0.48999999999999994,1.4530693756447461,70.10576766219738
FKID006805,vehicle_breakdown,27.99723881603137,29.303915198487644,0.16325037197849593,0.24324324324324326,-0.14069405785531797,2.3340560421857557,5.495144786748882,0.2360283104245734,1.0,1.499573232496511,20.216910371606126
FKID005004,construction,17288.378639276867,21455.98215154489,0.9595777989884535,1.0,-0.06246488685335039,13.641036184244655,0.9948589505674483,0.4240380140311765,0.7,2.0222131691601013,36.83013001585317
FKID005291,public_event,7012.151111720037,14553.110198977283,0.9311897476271601,1.0,-0.021989006949244883,13.641036184244655,0.9948589505674483,0.5600237601375265,0.7,2.296480234001764,86.9711051218139
FKID005292,vip_movement,4547.793619479292,9934.238285722839,0.8827959235039281,1.0,-0.08031951413705335,13.641036184244655,0.9948589505674483,0.4248566498151366,0.7,2.041237474235824,33.782419488721544
FKID006807,protest,7008.882558464096,2544.944406670798,0.8372019222199739,1.0,-0.10739682641478887,3.6430492916941617,11.886929789482524,0.2484577844866512,0.7,1.5185975375722331,27.961028843005305
FKID005005,vehicle_breakdown,551.8621381035715,11452.821045443896,0.9500080165613191,1.0,-0.04086670156413719,1.0255057842448638,0.06704082951006368,0.17521797226579436,0.48999999999999994,1.0625426686736703,71.6026568243073
FKID006810,others,27932.676200232032,8683.180152682198,0.4428194147716244,0.26666666666666666,-0.10523784458943647,0.6471447484067435,5.503205892044617,0.26632800353647734,0.7,1.5851826053372606,25.37180258088769
FKID006811,vehicle_breakdown,492.19033953478964,10093.486591196492,0.8998839112604122,1.0,-0.012333807130659458,13.641036184244655,97.48245266036831,0.25491986334546424,0.48999999999999994,1.5730281882055497,40.466247415217694
FKID006813,accident,6274.652273925538,15663.182748925658,0.9632396537517265,1.0,0.009152686540949695,13.641036184244655,106.7484708602865,0.25831424688015947,0.48999999999999994,1.57884117031202,48.39248264281921
FKID005024,vehicle_breakdown,30.829751565168426,26.50972573396853,0.212000913583025,0.24358974358974358,-0.14811872112951885,0.9014828097825438,0.09451596635794908,0.21082972330092262,1.0,1.5571746006424474,17.487086063115623
FKID005018,vehicle_breakdown,41.33090415305358,40.47360913785976,0.307673241004149,0.26666666666666666,-0.15017437205325823,1.5795484071276624,0.1332871095684514,0.2656746271153221,1.0,1.6264019330013257,17.780482976277234
FKID006815,construction,27.556935268861768,53.44456687736362,0.039136713151293225,0.0,-0.056458324086063716,1.0255057842448638,15.179900789709906,0.1344131372802778,1.0,1.0794531620743122,30.051885074681703
FKID006816,vehicle_breakdown,112.38107929712658,49.01340486476576,0.2379482986598419,0.24358974358974358,-0.08571992065115724,13.641036184244655,160.58786864251155,0.3783272925199253,1.0,1.9910344469526682,15.820200801364763
FKID006818,road_conditions,13072.923205189563,14563.082169212988,0.05404487280262223,0.037037037037037035,-0.0020716116868589873,13.641036184244655,132.40956464278415,0.3980763791928978,1.0,2.015343281216091,44.35537746456012
FKID006817,vehicle_breakdown,29.658580398823794,32.29583906499926,0.10930255315833882,0.03773584905660377,-0.12604559736058651,3.6430492916941617,28.204072652305502,0.2349470107527117,1.0,1.4927033445525002,21.048393865980163
FKID006819,vehicle_breakdown,40.91919447917628,42.57640377298411,0.3535771294136699,0.26666666666666666,-0.15398753448959046,1.0255057842448638,6.701950647718945,0.20608385198050855,1.0,1.5048577616842118,20.244048172980264
FKID005021,construction,51416.21186574099,22802.208394830803,0.9445897325765655,1.0,-0.07116760787492471,13.641036184244655,0.9948589505674483,0.3482512741250625,0.7,1.9667256126892456,33.06423333935946
FKID006822,others,92.16563177631816,87.0849987248075,0.013566691022571182,0.0,-0.09012967827642226,3.6430492916941617,24.465496767069055,0.23073426504227296,1.0,1.4805489274207888,46.908364798557635
FKID006823,vehicle_breakdown,72.92222366681122,37.8591712387189,0.1741523697590765,0.24324324324324326,-0.07495162949929429,13.641036184244655,36.85209472767312,0.2545696448282621,1.0,1.541321013079346,30.21302675137275
FKID006826,vehicle_breakdown,93.38890984861445,46.829373783042215,0.11214556993851944,0.03773584905660377,-0.03559887389183303,13.641036184244655,288.2466213605079,0.3308339222750195,1.0,1.9017259036805276,42.43555219543828
FKID006829,accident,67.78428449973455,65.59772984320169,0.28267994853460615,0.24358974358974358,-0.08774791197719006,2.3710189249304303,69.7571934661701,0.18345868693775225,1.0,1.3421823381894944,155.7480588468276
FKID005040,others,34.96376126273045,96.51459663874283,0.02953001793451804,0.0,-0.09824253500728264,0.3761070124458131,0.027468719833240934,0.18345868693775222,1.0,1.3421823381894942,18.23664475917239
FKID006831,vehicle_breakdown,60.173827083495596,53.23430053600603,0.3701678476078446,0.26666666666666666,-0.1383525134981261,0.8404373260380472,2.709044406697669,0.22037456873644898,1.0,1.402425970929281,36.05180109669514
FKID005293,vehicle_breakdown,116.78531228378223,151.85927280811214,0.912138023685214,1.0,-0.07942481126804662,0.976018552857969,0.09483604732383388,0.23153874160102575,0.7,1.3781171366658584,40.398451986924826
FKID006832,vehicle_breakdown,75.90115195148694,45.15012624839889,0.31959263616291866,0.26666666666666666,-0.07472241657646084,13.64264435871714,145.31463880187547,0.38812910167217485,1.0,1.8764482390660264,17.80281152495563
FKID005294,vehicle_breakdown,72.91840343934133,54.22894332110041,0.2465135749520918,0.24358974358974358,-0.10842517631457266,13.64264435871714,0.9985254117416782,0.31901320369411224,1.0,1.8642938219343153,19.59453447157656
FKID005295,pot_holes,17596.157139315896,12657.613754979966,0.06260012596799597,0.03773584905660377,0.016867574510943117,13.64264435871714,0.9985254117416782,0.353757935892318,1.0,1.9493747418562948,101.64793122811247
FKID006834,construction,86.17002510521263,144.85686605214892,0.03595158388674478,0.0,-0.11754136498418993,0.976018552857969,2.517319617411649,0.19427688221248363,1.0,1.3897431008787997,34.627603093890826
FKID005046,construction,754.487586288435,760.4905256749947,0.016575886148042448,0.0,-0.09751906686550516,1.2819622394558134,0.046804348754099445,0.19767509626221086,1.0,1.414051935142223,25.096754962507966
FKID005045,vehicle_breakdown,37.380047836635306,59.198583536104834,0.23654305274779486,0.24358974358974358,-0.13942565311562016,1.2819622394558134,0.046804348754099445,0.19767509626221086,1.0,1.414051935142223,16.32625673928909
FKID006838,procession,9.765137905805508,8.638633027066357,0.11596574885151911,0.1056196488233902,0.014112386773553753,13.64264435871714,297.382350599812,0.45571094678201635,1.0,2.131162545913196,67.90262674109005
FKID005297,vehicle_breakdown,34.51142906449253,56.701093838706846,0.2037672870943614,0.24351879060801754,-0.13837527650488052,1.2819622394558134,0.046804348754099445,0.19257777518762,1.0,1.3775886837470885,16.131016160620348
FKID005044,vehicle_breakdown,33.62850490386538,32.62320512603288,0.16875518685195706,0.24324324324324326,-0.11460591563161254,0.976018552857969,0.09483604732383388,0.19427688221248363,1.0,1.3897431008787997,19.810392770714188
FKID005298,vehicle_breakdown,37.602321339445304,35.58560121497757,0.23100076279129086,0.24358974358974358,-0.13570776367843135,0.8874860293167801,0.08746556396591179,0.2044715243616652,1.0,1.4626696036690685,16.808968848750034
FKID005048,vehicle_breakdown,74.6591751356706,47.8991811586173,0.2409800330605249,0.24358974358974358,-0.11208035397566679,13.64264435871714,0.9985254117416782,0.3286889478605798,1.0,1.9208382842427114,19.570062240248145
FKID006840,pot_holes,165791.09060960697,107568.81541508157,0.9726993459505874,1.0,-0.029141840811515496,0.597364826446959,5.062658204058553,0.2062205648860517,0.48999999999999994,1.4589704332376776,78.05655765276217
FKID001976,pot_holes,165791.09060960697,107568.81541508157,0.9726993459505874,1.0,-0.029141840811515496,0.597364826446959,5.062658204058553,0.2062205648860517,0.48999999999999994,1.4589704332376776,78.05655765276217
FKID006827,pot_holes,18596.934859702043,19500.71688580072,0.04451838737606362,0.0,0.049057440102969974,13.64264435871714,144.6062225324024,0.40736704259523604,1.0,1.9694559527695576,105.77188209292385
FKID006841,pot_holes,18596.934859702043,19500.71688580072,0.04451838737606362,0.0,0.049057440102969974,13.64264435871714,144.6062225324024,0.40736704259523604,1.0,1.9694559527695576,105.77188209292385
FKID006855,pot_holes,166122.53705502726,106770.1876148369,0.9733330202262349,1.0,-0.029141840811515496,0.597364826446959,5.6131839925500016,0.2062205648860517,0.48999999999999994,1.4589704332376776,77.99988684733842
FKID001972,pot_holes,165912.27798742542,108580.18244857392,0.9733814702536255,1.0,-0.029141840811515496,0.597364826446959,5.530808523367844,0.2062205648860517,0.48999999999999994,1.4589704332376776,78.0065678648204
FKID006844,pot_holes,17663.906072852074,14384.146875669489,0.07078825898491348,0.03773584905660377,-0.08313451027178986,1.1936500048530079,3.4939293350510408,0.25554353047443756,1.0,1.4711248503693892,58.757345189532735
FKID006845,pot_holes,17663.906072852074,14384.146875669489,0.07078825898491348,0.03773584905660377,-0.08313451027178986,1.1936500048530079,3.4939293350510408,0.25554353047443756,1.0,1.4711248503693892,58.757345189532735
FKID005054,road_conditions,1538.475780841729,781.3698224672064,0.05155153893522306,0.02940236872464845,-0.09261834246278333,1.2819622394558134,0.046804348754099445,0.20214339204692056,1.0,1.4145803880609928,22.968430011311707
FKID006851,pot_holes,15518.44978633736,13527.59704875774,0.03388836778812126,0.0,0.03993268748257073,13.64264435871714,98.57752227735696,0.35105074219420834,1.0,1.9372203247245836,101.09723981933422
FKID006852,pot_holes,15518.44978633736,13527.59704875774,0.03388836778812126,0.0,0.03993268748257073,13.64264435871714,98.57752227735696,0.35105074219420834,1.0,1.9372203247245836,101.09723981933422
FKID006853,road_conditions,14234.293585230145,11015.202521445182,0.05332584526553153,0.037037037037037035,-0.018249832322894455,13.64264435871714,98.57752227735696,0.35105074219420834,1.0,1.9372203247245836,33.69245030030184
FKID006854,pot_holes,15518.44978633736,13527.59704875774,0.03388836778812126,0.0,0.03993268748257073,13.64264435871714,98.57752227735696,0.35105074219420834,1.0,1.9372203247245836,101.09723981933422
FKID006856,pot_holes,15518.44978633736,13527.59704875774,0.03388836778812126,0.0,0.03993268748257073,13.64264435871714,98.57752227735696,0.35105074219420834,1.0,1.9372203247245836,101.09723981933422
FKID005055,pot_holes,13458.25953508843,11843.9225445372,0.04310341100330388,0.0,0.016540734265830803,13.64264435871714,0.9985254117416782,0.35105074219420834,1.0,1.9372203247245836,100.975664899602
FKID005058,pot_holes,13458.25953508843,11843.9225445372,0.04310341100330388,0.0,0.016540734265830803,13.64264435871714,0.9985254117416782,0.35105074219420834,1.0,1.9372203247245836,100.975664899602
FKID005057,pot_holes,13458.25953508843,11843.9225445372,0.04310341100330388,0.0,0.016540734265830803,13.64264435871714,0.9985254117416782,0.35105074219420834,1.0,1.9372203247245836,100.975664899602
FKID005056,pot_holes,13458.25953508843,11843.9225445372,0.04310341100330388,0.0,0.016540734265830803,13.64264435871714,0.9985254117416782,0.35105074219420834,1.0,1.9372203247245836,100.975664899602
FKID000227,pot_holes,13458.25953508843,11843.9225445372,0.04310341100330388,0.0,0.016540734265830803,13.64264435871714,0.9985254117416782,0.35105074219420834,1.0,1.9372203247245836,100.975664899602
FKID005059,pot_holes,13458.25953508843,11843.9225445372,0.04310341100330388,0.0,0.016540734265830803,13.64264435871714,0.9985254117416782,0.35105074219420834,1.0,1.9372203247245836,100.975664899602
FKID000236,pot_holes,13458.25953508843,11843.9225445372,0.04310341100330388,0.0,0.016540734265830803,13.64264435871714,0.9985254117416782,0.35105074219420834,1.0,1.9372203247245836,100.975664899602
FKID006857,vehicle_breakdown,54.98931202140592,60.29193024761606,0.4055905818705276,0.26666666666666666,-0.14028626266968408,0.4681208084826649,3.819512346168552,0.20388025700567,1.0,1.4267348051927042,46.8940901141004
FKID006867,construction,20367.873213439747,17094.7759875176,0.8031903346395872,1.0,-0.09403915929923018,1.5394086245537406,8.280079251272692,0.2802385644761866,0.7,1.582628416229872,28.668974886689874
FKID006868,pot_holes,79300.7459770554,75790.23691324348,0.7776701459605498,0.8235294117647058,-0.05079751711215985,1.1936500048530079,7.234101722668443,0.2683369034645458,0.7,1.504417384251903,80.4944426043435
FKID006869,pot_holes,79300.7459770554,75790.23691324348,0.7776701459605498,0.8235294117647058,-0.05079751711215985,1.1936500048530079,7.234101722668443,0.2683369034645458,0.7,1.504417384251903,80.4944426043435
FKID006870,pot_holes,55387.16797855933,51321.37964298339,0.7587607675208852,0.8235294117647058,-0.04556023274066495,1.1936500048530079,17.180837303725628,0.2683369034645458,0.7,1.504417384251903,83.69903635667494
FKID006871,vehicle_breakdown,26.418082992333897,25.86050830307544,0.08875195815829892,0.03773584905660377,-0.11736195844004366,3.7141164374117586,17.900210044587514,0.2468514990492571,1.0,1.4557997157250577,13.129463292751765
FKID005327,vehicle_breakdown,26.012321892451133,27.17535349165401,0.11105267887525137,0.03773584905660377,-0.12840533829240414,2.3120064286048314,7.612922082707443,0.2666682809551444,1.0,1.5466936177535082,22.770371906932084
FKID006892,pot_holes,257721.56960708575,187618.58348369703,0.9823014438925699,1.0,-0.030408393394241506,1.042853909992423,2.6498019329077023,0.2160139833863267,0.48999999999999994,1.4980759492266627,74.64257618226728
FKID000112,pot_holes,257721.56960708575,187618.58348369703,0.9823014438925699,1.0,-0.030408393394241506,1.042853909992423,2.6498019329077023,0.2160139833863267,0.48999999999999994,1.4980759492266627,74.64257618226728
FKID002644,pot_holes,84800.85537065107,81456.78269507947,0.7838351665379951,0.8235294117647058,-0.04497636293139312,1.1936500048530079,7.234101722668443,0.2751201983696051,0.7,1.5160433484648446,80.57776934370415
FKID006893,construction,31422.18473728805,30529.747898683403,0.9466771055257356,1.0,-0.023011159382743007,1.5394086245537406,6.705457408992922,0.17135824955677748,0.48999999999999994,1.175719668776925,48.94640265384102
FKID006894,construction,31950.308390787635,135381.52683838786,0.9447481129071912,1.0,-0.0026452373304579613,0.3761070124458131,8.180775747838592,0.15010053277903956,0.48999999999999994,1.029866663196388,56.15934581637218
FKID006895,construction,29455.974777752417,17391.38792442638,0.8218738993556727,1.0,-0.09441754495556615,1.5394086245537406,8.06225253121551,0.2740172608479501,0.7,1.6037665329806745,28.87063444692587
FKID005079,road_conditions,149861.24702784457,112776.37313163478,0.9903907055375835,1.0,0.008825951791588293,13.64264435871714,0.9985254117416782,0.34639538959210764,0.48999999999999994,1.9562446298003058,49.68369562696205
FKID006896,vehicle_breakdown,52.30266116391606,55.84615008238451,0.4109085329916666,0.26666666666666666,-0.14075972745500026,0.4681208084826649,2.479582230024597,0.20554830949795352,1.0,1.4542143569687473,47.66290703139002
FKID000944,water_logging,10234.148166792662,61532.842223241925,0.9591299740152193,1.0,0.04430790985601629,13.64264435871714,214.46402594119115,0.3850214595484388,0.48999999999999994,1.9646998765006267,83.5475908722618
FKID006918,vehicle_breakdown,32.27496558362192,27.41565254993688,0.16624013897419745,0.24324324324324326,-0.12730266564264414,0.6471441414698307,13.049887948245097,0.2657198408731094,1.0,1.5028320254955931,18.59409297015179
FKID006922,others,81.25995041503724,119.36136514825594,0.0499987617095647,0.0,-0.053873547474348804,13.64264435871714,146.42073459807463,0.4013246559399477,1.0,2.0133175450274723,23.07340062061415
FKID003362,pot_holes,87101.39513133971,88158.5739111639,0.7816261402926664,0.8235294117647058,-0.04462264284569223,1.1936500048530079,7.234101722668443,0.27505699487157886,0.7,1.5028320254955934,81.0607785266787
FKID005339,vehicle_breakdown,45.44818938641474,39.88263634085974,0.37142197005344674,0.26666666666666666,-0.1415292063021612,0.8404373260380472,0.0496073637466373,0.20607021717104979,1.0,1.4420599398370364,36.3012282994291
FKID006930,vehicle_breakdown,71.67947114560192,37.260777737606844,0.23956199523641095,0.24358974358974358,-0.08732700402025467,13.64264435871714,72.21226414388136,0.3796067529426335,1.0,1.9525454593689153,14.630482255004566
FKID006934,vehicle_breakdown,28.576364861599323,40.32652707558464,0.33448617488946614,0.26666666666666666,-0.14465433792598842,2.3710189249304303,4.0591976739295585,0.23326862955025282,1.0,1.401369065091741,18.05300396719343
FKID006935,construction,16491.41099041068,9306.601081340426,0.7978521634084229,1.0,-0.07300792277849161,2.3710189249304303,6.217243068470903,0.17639494361071462,0.7,1.320515768519922,39.020303114301534
FKID006936,accident,52.23230112446548,38.92643534889681,0.10949298459813223,0.03773584905660377,-0.14124839412187284,2.351015531868395,7.654825076117423,0.2189287964713295,1.0,1.414780084216544,16.150931299438977
FKID005086,construction,212.77093162515152,323.6272333843018,0.031872759922101354,0.0,-0.1077193235146206,0.3600229475998897,0.02563059131303011,0.18357830845003403,1.0,1.3462904930489659,19.518388183151135
FKID005341,water_logging,5364.62960890256,5119.823469093651,0.032564194373275394,0.0,-0.05967573986091668,0.6638681990886781,0.04406862536686425,0.23683654180008484,1.0,1.3926216870740924,33.515986455953346
FKID005342,accident,66.65210954024003,49.1409119625875,0.2236345779423586,0.24358974358974358,-0.13307048678189076,1.1922236462818714,0.07065069218155094,0.23181152990496767,1.0,1.4273700825929374,17.588535374913324
FKID004160,vehicle_breakdown,45.54589797519476,41.35874252667779,0.20730927285424444,0.24358974358974358,-0.13597869993880263,1.5530923405381203,0.13043280409909558,0.31738491742002406,1.0,1.567370864538428,25.649612253748558
FKID005090,accident,68.09624856687988,44.89820230283924,0.1456908592923336,0.2,-0.13204618847938465,2.3869598418153943,0.22493544368637658,0.23383331404395408,1.0,1.4263628827228259,17.831936078601743
FKID006942,others,148.66545480547677,149.46748016961277,0.02908745893795286,0.0,-0.12695886297380177,1.5530923405381203,8.610905858255856,0.26361037168490586,1.0,1.5477304670712548,15.076021365408323
FKID006946,pot_holes,4839.185170633738,3861.2965752588457,0.03410117115763796,0.0,-0.06731516597223847,2.351015531868395,16.864252749401555,0.24650026362151667,1.0,1.4626220780468382,59.542426641318485
FKID006948,road_conditions,16327.506860204576,10064.122333797863,0.07682908943787552,0.03773584905660377,0.015953378682148966,13.854302179631881,143.882459292248,0.3334439257744686,1.0,1.9606824138169479,48.18440793836527
FKID006949,vehicle_breakdown,27.826752373049825,34.21454455483557,0.20966769512106978,0.24358974358974358,-0.0572883464850692,13.854302179631881,135.47169333769975,0.4025359103944035,1.0,1.9606824138169479,31.385590540057137
FKID006950,others,13350.97227672411,7736.435161760796,0.42738559286480077,0.26666666666666666,-0.10737125338078657,0.9251350178934491,3.6840610019497184,0.20472872702956416,0.7,1.5013992730461285,36.748684241957974
FKID005100,vehicle_breakdown,36.48332106278992,41.31053606571489,0.2086776784299388,0.24358974358974358,-0.09457470142027274,13.854302179631881,1.0046842776920735,0.3928442404056771,1.0,2.045790802841365,18.52005227841761
FKID005101,vehicle_breakdown,31.061050654766653,37.856108818534494,0.21133824171816046,0.24358974358974358,-0.09612127723991848,13.854302179631881,1.0046842776920735,0.329665565028784,1.0,1.953128414791112,20.669905097797546
FKID006955,others,15142.178988544278,12116.105705605254,0.7213928833744377,0.8235294117647058,0.022042699013718248,13.854302179631881,305.03575192551955,0.40945479641131816,0.7,1.9919056097904027,141.03785783220837
FKID006956,vehicle_breakdown,62.43791046468688,50.94413065756527,0.24367673620146676,0.24358974358974358,-0.1377027919161284,0.3600229475998897,1.5844892849186114,0.19580160230443783,1.0,1.4359312814888847,16.104970905671294
FKID006959,vehicle_breakdown,34.70272617630498,35.086355964087616,0.2050916786559919,0.24358974358974358,-0.15398274308565735,1.5530923405381203,8.610905858255856,0.2563411048099139,1.0,1.5759320634343754,16.164140955633556
FKID006961,vehicle_breakdown,34.83345417469338,33.83606308729059,0.17983372182727603,0.24324324324324326,-0.15615371119861565,1.5530923405381203,8.737431649983883,0.245036756983827,1.0,1.5064352723966858,15.346676305797313
FKID006960,others,167.30697745758604,137.3685613844605,0.028553950550414323,0.0,-0.1288138256137546,1.5530923405381203,8.610905858255856,0.2563411048099139,1.0,1.5759320634343754,15.032460938450104
FKID006962,vehicle_breakdown,26.302827050778884,30.789803433281325,0.10500116351738159,0.03773584905660377,-0.12885134540424975,2.351015531868395,16.864252749401555,0.25479238198114784,1.0,1.471686876877841,17.765574323984573
FKID006963,vehicle_breakdown,26.605191998968106,25.941973517406552,0.10353191397890202,0.03773584905660377,-0.12456151120750969,3.7025447285923265,7.650392777057424,0.2602137263222869,1.0,1.4898164745398468,14.222257746266171
FKID006951,vehicle_breakdown,41.67202076123809,33.25072706029956,0.3106673703969631,0.26666666666666666,-0.12632736724599902,0.3983558366192248,2.8555945499698043,0.20325347530316473,1.0,1.4419744807095531,50.362718848007546
FKID006952,vehicle_breakdown,25.227229031723148,27.76662298051032,0.09386148918948707,0.03773584905660377,-0.1264870719680235,2.351015531868395,14.768834078142413,0.25936447925105766,1.0,1.5114712717472427,17.751408133759256
FKID006966,vehicle_breakdown,31.47983996155239,36.732720395407924,0.20826656276988992,0.24358974358974358,-0.05697022572464888,13.854302179631881,130.9093996331667,0.32891220760515927,1.0,1.951617614985945,32.976128395734634
FKID005107,others,10824.713798919236,9991.440497152022,0.6691670718637858,0.8235294117647058,-0.06495628636773321,13.854302179631881,1.0046842776920735,0.39685831736601385,0.7,1.974783211998508,34.8372140224004
FKID005106,vehicle_breakdown,37.54201523856644,32.19269330655355,0.2671031776964577,0.24358974358974358,-0.13371635088532347,1.2079845956628372,0.08534373525367307,0.31588416084770393,1.0,1.5049244725915185,37.76266596196727
FKID006969,vehicle_breakdown,19.841171497237326,14.525221338955456,0.08696291163114787,0.03773584905660377,-0.07118213759744124,3.7025447285923265,11.844017155479014,0.14990068112941457,1.0,0.975137340912898,32.05965467008866
FKID005344,others,83.19686129197353,79.6464810755908,0.053057641219752365,0.037037037037037035,-0.0837231767101112,13.854302179631881,1.0046842776920735,0.32434962642902154,1.0,1.8901784229091467,24.411031208523397
FKID006970,vehicle_breakdown,34.72602991222997,37.05972249702202,0.19751177297096092,0.24324324324324326,-0.1537052249645257,1.5530923405381203,6.987462343634913,0.23785416371967813,1.0,1.5195288707081345,17.2816707467813
