event_id,event_cause,corridor,junction,T,survival_risk_score
FKID001930,construction,ORR East 2,,783.75625,0.13015808272720697
FKID001931,construction,Non-corridor,,9464.670240516665,0.29316242047742114
FKID001932,construction,Non-corridor,,9458.491297233333,0.29316242047742114
FKID001933,others,Non-corridor,,17.6889574,0.2311698882333899
FKID001937,others,ORR West 1,,13.282436566666666,0.30285401060821027
FKID001939,vehicle_breakdown,Non-corridor,,33.299465850000004,0.6049493810061235
FKID001940,vehicle_breakdown,Tumkur Road,,64.56195151666667,0.6127468065680168
FKID001941,vehicle_breakdown,Hosur Road,,35.21883235,0.648524022184106
FKID001942,others,Non-corridor,,31.519939366666666,0.29980527989167083
FKID001943,construction,Tumkur Road,,6.72095,0.35175719829321384
FKID001944,congestion,Hennur Main Road,,108.22733615,0.49885662301753275
FKID001948,vehicle_breakdown,Mysore Road,,2.2310387166666668,0.6650063862141327
FKID001949,vehicle_breakdown,Mysore Road,,57.2864581,0.601489002740623
FKID001951,vehicle_breakdown,Bannerghata Road,,61.725270716666664,0.6431854949843914
FKID001954,vehicle_breakdown,Non-corridor,,144.07803846666667,0.5913264844541454
FKID001958,vehicle_breakdown,Mysore Road,,9.91719885,0.5902689940643533
FKID001959,vehicle_breakdown,Bellary Road 1,,95.13714321666666,0.580683885492304
FKID001960,vehicle_breakdown,Bellary Road 2,,36.75851303333333,0.5538240646556599
FKID001961,vehicle_breakdown,Mysore Road,,135.56645735,0.5902689940643533
FKID001962,vehicle_breakdown,ORR North 2,,175.78652098333333,0.5692460522830631
FKID001968,vehicle_breakdown,Mysore Road,,13.030755666666666,0.5480002297418197
FKID001969,vehicle_breakdown,Magadi Road,,29.79472086666667,0.5584004359369443
FKID001972,pot_holes,Bannerghata Road,HulimaveRd-BanneraghattaRdJunc,102833.99944341667,0.1619122632060802
FKID001973,vehicle_breakdown,Bellary Road 1,,23.743930483333333,0.5822474742149033
FKID001974,vehicle_breakdown,Tumkur Road,,50.50448333333333,0.6099810454724415
FKID001975,vehicle_breakdown,Tumkur Road,,29.0898873,0.6099810454724415
FKID001976,pot_holes,Bannerghata Road,ArakereGateJunc,102846.21007205,0.14293589567452003
FKID001983,vehicle_breakdown,CBD 2,,15.373663483333333,0.6394880052602203
FKID001990,vehicle_breakdown,Hosur Road,,88.63287516666666,0.5767635761666999
FKID001991,vehicle_breakdown,Mysore Road,,85.63499211666667,0.5842050219064514
FKID001998,accident,Non-corridor,,31.814843783333334,0.48550995154454757
FKID001999,vehicle_breakdown,Non-corridor,,16.525977933333333,0.6155511659708159
FKID002002,others,Magadi Road,,8530.49384115,0.28726001351134123
FKID002005,protest,Tumkur Road,,15846.01785,0.2908225956053121
FKID002006,water_logging,Non-corridor,,1838.5423807833333,0.3398702888465094
FKID002009,road_conditions,West of Chord Road,,48498.548129383336,0.2552777055843577
FKID002020,vehicle_breakdown,ORR East 2,,5.492729283333333,0.5740013832165052
FKID002022,vehicle_breakdown,Tumkur Road,,71.25627258333334,0.6491158666279613
FKID002024,tree_fall,Non-corridor,,2289.517529416667,0.22192067776694546
FKID002025,vehicle_breakdown,Non-corridor,,66.43240593333333,0.6660811324601121
FKID002026,construction,ORR East 2,,789.29615,0.1094161931971539
FKID002027,others,Non-corridor,,17.762820299999998,0.31931361380524503
FKID002038,others,Non-corridor,,60.46577085,0.27207016823233887
FKID002039,construction,Non-corridor,,17287.195683333335,0.3439755398206895
FKID002040,vehicle_breakdown,Mysore Road,,112.05360535,0.6143277484697971
FKID002041,vehicle_breakdown,Non-corridor,,55.35562983333333,0.5944853868729791
FKID002044,vehicle_breakdown,Bellary Road 1,,146.3850152,0.6060481216848478
FKID002052,vehicle_breakdown,Bannerghata Road,,86.29304546666667,0.6028145084578282
FKID002053,pot_holes,Magadi Road,,11570.262349683333,0.19702620428638606
FKID002059,construction,Non-corridor,,1440.0486833333334,0.25275520968375975
FKID002065,vehicle_breakdown,Mysore Road,,110.00090083333333,0.5340193806850824
FKID002066,congestion,Hennur Main Road,,115.77675745,0.48124790460287914
FKID002068,vehicle_breakdown,West of Chord Road,,43.553649566666664,0.6141981681465688
FKID002070,vehicle_breakdown,Tumkur Road,,7.989997,0.6751139240499797
FKID002071,procession,Mysore Road,,120.1866,0.2738772814403976
FKID002072,vehicle_breakdown,Non-corridor,,8.7919678,0.5847308984709627
FKID002075,accident,Mysore Road,,39.028780866666665,0.4791652067297021
FKID002076,construction,Bellary Road 2,SantheCircle,50006.927484683336,0.2668919873277442
FKID002081,vehicle_breakdown,Tumkur Road,,9.854202483333333,0.6689696835557741
FKID002082,vehicle_breakdown,Bellary Road 2,,105.73423235,0.6219351827593516
FKID002087,vehicle_breakdown,ORR East 1,,82.21110071666666,0.5970882047145041
FKID002091,accident,ORR North 1,,41.37271345,0.4249942598328852
FKID002094,construction,Non-corridor,,1381.6930457333333,0.22339329925083984
FKID002096,accident,Non-corridor,,43.65988791666667,0.4765337834096708
FKID002097,construction,ORR East 2,,792.3166333333334,0.1094161931971539
FKID002098,accident,Non-corridor,,41.838232833333336,0.4765337834096708
FKID002100,vehicle_breakdown,Tumkur Road,,22.2301904,0.6491158666279613
FKID002103,construction,Non-corridor,,14.365416666666667,0.22339329925083984
FKID002105,construction,ORR East 2,,783.2065166666667,0.1094161931971539
FKID002106,water_logging,Non-corridor,,123.31325763333332,0.2853661678182292
FKID002107,pot_holes,Non-corridor,,3388.1434261833333,0.2810017888871088
FKID002108,pot_holes,Non-corridor,,3391.064447516667,0.2810017888871088
FKID002109,others,Non-corridor,,15.814499816666666,0.2617005192290778
FKID002111,others,Non-corridor,,1670.6858849166667,0.28767675288782224
FKID002113,others,Mysore Road,,23236.377036383332,0.28872598903269553
FKID002118,construction,Old Airport Road,,54961.13256288333,0.263428682124371
FKID002120,vehicle_breakdown,Non-corridor,,7.453080083333333,0.6234250700489481
FKID002121,accident,Airport New South Road,,68.80150233333333,0.48774068346257127
FKID002126,vehicle_breakdown,Mysore Road,,111.61205211666667,0.6065093289120844
FKID002127,road_conditions,Magadi Road,,7234.8082011999995,0.20629902015342394
FKID002131,vehicle_breakdown,Mysore Road,,125.65330900000001,0.5340193806850824
FKID002134,vehicle_breakdown,Non-corridor,,38.49233733333333,0.6155511659708159
FKID002136,vehicle_breakdown,IRR(Thanisandra road),,91.30090236666666,0.6460202818324428
FKID002137,tree_fall,Non-corridor,,26395.0427895,0.22583134396014581
FKID002142,pot_holes,Bannerghata Road,,14096.174460083334,0.25439345290904747
FKID002144,vehicle_breakdown,Non-corridor,,19.639472016666666,0.5700000366876172
FKID002145,vehicle_breakdown,Bellary Road 2,,59.57834488333333,0.6396563358396298
FKID002151,vehicle_breakdown,Tumkur Road,,12.384581016666667,0.6234729378586725
FKID002154,vehicle_breakdown,Bannerghata Road,,16.992135533333332,0.6445549465072671
FKID002156,vehicle_breakdown,Non-corridor,,13.267902833333332,0.6234250700489481
FKID002159,vehicle_breakdown,Bellary Road 2,,25.298768399999997,0.5953584116882653
FKID002160,vehicle_breakdown,Hosur Road,,2.2634015499999998,0.5690708611754689
FKID002167,vehicle_breakdown,Non-corridor,,25.79376715,0.5887789851637324
FKID002168,construction,ORR East 2,,793.8934666666667,0.1094161931971539
FKID002170,vehicle_breakdown,Hosur Road,,12.6312672,0.5767635761666999
FKID002171,vehicle_breakdown,Tumkur Road,,16.656762166666667,0.6498428914174048
FKID002172,construction,Non-corridor,,1311.6875813333331,0.22339329925083984
FKID002174,others,Hennur Main Road,,8581.651106383333,0.1833581074331705
FKID002175,vehicle_breakdown,Non-corridor,,6.593964850000001,0.6322122818948339
FKID002177,vehicle_breakdown,Mysore Road,,45.96836663333333,0.5842050219064514
FKID002178,vehicle_breakdown,ORR East 2,,42.19713446666666,0.5836219032697101
FKID002179,vehicle_breakdown,Non-corridor,,54.65853513333333,0.6347450914845068
FKID002181,vehicle_breakdown,Tumkur Road,,67.62782723333333,0.6491158666279613
FKID002190,others,Bellary Road 1,,122.96864301666666,0.2844700885239101
FKID002191,vehicle_breakdown,Old Airport Road,,113.27622685,0.5380073207896996
FKID002192,construction,ORR North 2,,1440.9784666666667,0.2696666942134811
FKID002195,vehicle_breakdown,Tumkur Road,,66.48960311666666,0.7502742618795151
FKID002197,vehicle_breakdown,Mysore Road,,79.15418580000001,0.647795145470043
FKID002200,accident,Bellary Road 2,,22.644470733333332,0.49413275926434297
FKID002201,vehicle_breakdown,Non-corridor,,95.58107615,0.5944853868729791
FKID002202,others,Non-corridor,,3.5981080333333333,0.27207016823233887
FKID002205,vehicle_breakdown,Bannerghata Road,,35.7911427,0.5850841816734402
FKID002207,vehicle_breakdown,Tumkur Road,,84.46969001666666,0.5842983517383702
FKID002209,vehicle_breakdown,Hosur Road,,14.2335291,0.5810659458392102
FKID002210,vehicle_breakdown,Old Madras Road,,33.554378899999996,0.6149435455638625
FKID002212,procession,Bannerghata Road,,0.6228666666666667,0.26489430022916327
FKID002213,vehicle_breakdown,Varthur Road,,30.59855698333333,0.6133214400208014
FKID002220,vehicle_breakdown,Hosur Road,,59.47093031666667,0.526925957900456
FKID002221,vehicle_breakdown,Non-corridor,,28.422718233333335,0.5700000366876172
FKID002222,vehicle_breakdown,Non-corridor,,46.03317931666666,0.5847308984709627
FKID002223,vehicle_breakdown,Tumkur Road,,105.15403339999999,0.6689696835557741
FKID002224,construction,Non-corridor,,35287.8212,0.3304739734346782
FKID002225,construction,Varthur Road,,322.89588333333336,0.29537671929824083
FKID002226,vehicle_breakdown,Mysore Road,,97.20824538333333,0.6113449875659713
FKID002227,vehicle_breakdown,Bellary Road 2,,35.270044866666666,0.5631418546176714
FKID002230,vehicle_breakdown,Mysore Road,,24.78094095,0.6571799059926493
FKID002232,vehicle_breakdown,Non-corridor,,103.95695343333334,0.5847308984709627
FKID002233,others,Mysore Road,,7852.317056133334,0.2715227904066515
FKID002235,vehicle_breakdown,ORR North 1,,76.73107366666666,0.5754488912096788
FKID002236,vehicle_breakdown,Bellary Road 1,,25.963968299999998,0.6069319797756265
FKID002238,vehicle_breakdown,Tumkur Road,,47.135134183333335,0.6689696835557741
FKID002239,others,Non-corridor,,2024.4999115666665,0.22798435669414963
FKID002240,vehicle_breakdown,Non-corridor,,41.44027543333333,0.5887789851637324
FKID002241,accident,Bellary Road 1,,52.424526316666665,0.45604542212070776
FKID002244,vehicle_breakdown,Hosur Road,,21.590795766666666,0.5690708611754689
FKID002245,construction,ORR East 2,,822.2734166666667,0.14812741495608428
FKID002249,vehicle_breakdown,Non-corridor,,149.32047236666668,0.5834212855453902
FKID002250,vehicle_breakdown,ORR West 1,,21.186916433333334,0.5816066310247295
FKID002251,vehicle_breakdown,Old Madras Road,,64.23054711666667,0.6311001922834489
FKID002254,procession,Non-corridor,,6.63138725,0.34455618244863373
FKID002257,road_conditions,Bellary Road 2,,17146.48260291667,0.2245152558311332
FKID002261,vehicle_breakdown,ORR East 1,,10.150801150000001,0.6128758008723894
FKID002263,tree_fall,Non-corridor,,29120.036457983333,0.2396387633687459
FKID002264,vehicle_breakdown,ORR East 1,,146.0768349,0.6128758008723894
FKID002267,vehicle_breakdown,Non-corridor,,73.34186823333333,0.6155511659708159
FKID002270,vehicle_breakdown,Non-corridor,,56.471942150000004,0.6660811324601121
FKID002276,vehicle_breakdown,Mysore Road,,63.264801049999996,0.6516047087568486
FKID002278,vehicle_breakdown,Mysore Road,,2.348085033333333,0.647795145470043
FKID002283,vehicle_breakdown,Non-corridor,,111.59204438333333,0.6234250700489481
FKID002284,others,Varthur Road,,99.1271216,0.2725727341966737
FKID002285,vehicle_breakdown,Hennur Main Road,,46.373055349999994,0.5263141517592331
FKID002286,tree_fall,Non-corridor,,16.442733933333333,0.23302322691298305
FKID002287,vehicle_breakdown,Non-corridor,,48.24556945,0.5847308984709627
FKID002291,vehicle_breakdown,Non-corridor,,23.094677766666667,0.5847308984709627
FKID002293,vehicle_breakdown,Old Madras Road,,10.697492350000001,0.675628594478309
FKID002294,vehicle_breakdown,Bellary Road 2,,61.77526506666666,0.6373772212077686
FKID002301,vehicle_breakdown,Hosur Road,,89.98981611666666,0.5698875320791178
FKID002304,vehicle_breakdown,Mysore Road,,44.60061098333333,0.5955196715018727
FKID002308,vehicle_breakdown,Non-corridor,,102.37431906666667,0.5848870886510137
FKID002309,others,Hosur Road,,330.18084595,0.2130803383856188
FKID002311,tree_fall,Tumkur Road,,239.99684209999998,0.2573495279447825
FKID002312,construction,Bellary Road 1,,17719.356407383333,0.2756186951726055
FKID002316,vehicle_breakdown,ORR North 2,,83.04273458333334,0.593771286593432
FKID002320,construction,ORR East 2,,8641.04915,0.25696647431140496
FKID002321,vehicle_breakdown,Mysore Road,,17.988405883333332,0.6650063862141327
FKID002327,vehicle_breakdown,Non-corridor,,120.1229665,0.6092641451232974
FKID002330,others,ORR North 1,,31801.64129331667,0.26247796608867036
FKID002333,vehicle_breakdown,Magadi Road,,15.682897033333335,0.5836071081284214
FKID002334,vehicle_breakdown,ORR East 2,,18.770652916666666,0.584589437596527
FKID002335,vehicle_breakdown,Bellary Road 2,,26.713455833333335,0.5817503549459371
FKID002336,vehicle_breakdown,Old Airport Road,,27.165104633333332,0.6054351606147454
FKID002337,construction,Mysore Road,,0.30724999999999997,0.2984326250083411
FKID002340,tree_fall,Non-corridor,,58927.27698916666,0.2331483737555775
FKID002345,road_conditions,Non-corridor,,7204.02068145,0.23005381596138863
FKID002348,pot_holes,CBD 2,,1.5017334166666667,0.25491718518039586
FKID002349,vehicle_breakdown,Magadi Road,,32.257464766666665,0.6529623455769044
FKID002350,vehicle_breakdown,Non-corridor,,72.78544391666667,0.5645918110794232
FKID002351,vehicle_breakdown,Non-corridor,,107.52890245,0.5645918110794232
FKID002353,construction,Non-corridor,,276.06891666666667,0.2611665557110694
FKID002360,vehicle_breakdown,Old Madras Road,,55.235213316666666,0.6320139772037329
FKID002363,others,Mysore Road,,302.99378225,0.2326657198958746
FKID002366,vehicle_breakdown,Magadi Road,,86.55830583333334,0.5785881566753616
FKID002367,vehicle_breakdown,Mysore Road,,78.09311583333333,0.6113449875659713
FKID002368,accident,ORR North 1,,34.21685993333333,0.446668077077102
FKID002370,vehicle_breakdown,ORR North 1,,22.854111483333334,0.5822786712499088
FKID002377,vehicle_breakdown,Hosur Road,,2.5054130166666666,0.7073731564696594
FKID002378,vehicle_breakdown,Magadi Road,,64.30445040000001,0.7102542326994536
FKID002380,construction,ORR East 2,,823.1908999999999,0.14812741495608428
FKID002381,water_logging,Bellary Road 1,,6866.7838292666665,0.2898419598922827
FKID002383,others,Non-corridor,,9677.060467866666,0.2808560376335595
FKID002385,construction,Non-corridor,,21.925417683333333,0.2919824082071154
FKID002387,others,Bellary Road 1,,14.34505785,0.2946502615453004
FKID002388,vehicle_breakdown,Non-corridor,,50.05725543333333,0.6116301941154707
FKID002389,vehicle_breakdown,Mysore Road,,39.02434768333333,0.5599868337760118
FKID002396,vehicle_breakdown,Bellary Road 1,,29.16649395,0.6415479347741584
FKID002401,vehicle_breakdown,Non-corridor,,84.40798688333332,0.6347450914845068
FKID002406,others,Old Airport Road,,1.6053822999999998,0.2620440228441203
FKID002408,public_event,Old Airport Road,,410.30448333333334,0.23882785861747513
FKID002409,public_event,Old Airport Road,,409.17351666666667,0.23882785861747513
FKID002410,public_event,Old Airport Road,,413.85461666666663,0.23882785861747513
FKID002411,public_event,Old Airport Road,,384.93605,0.23817632025128777
FKID002414,vehicle_breakdown,Tumkur Road,,12.03063225,0.7502742618795151
FKID002415,vehicle_breakdown,Mysore Road,,8.410828716666666,0.5983511314971465
FKID002416,public_event,Old Airport Road,,400.49101666666667,0.23882785861747513
FKID002417,vehicle_breakdown,Mysore Road,,23.780724000000003,0.5919777403805981
FKID002418,others,Non-corridor,,31835.84156751667,0.2617005192290778
FKID002419,pot_holes,Non-corridor,,2122.3967791833334,0.24481775906182124
FKID002420,vehicle_breakdown,West of Chord Road,,29.734221366666667,0.7392529450652946
FKID002421,vehicle_breakdown,Mysore Road,,60.74641678333333,0.621090651355729
FKID002428,others,Non-corridor,,38.768891116666666,0.28767675288782224
FKID002429,vehicle_breakdown,Non-corridor,,57.316075016666666,0.6660811324601121
FKID002434,others,Mysore Road,,6.82868555,0.27882400925971007
FKID002437,vehicle_breakdown,Non-corridor,,54.46608108333333,0.6081241788842437
FKID002438,vehicle_breakdown,ORR North 1,,40.761785499999995,0.5848327635038381
FKID002439,vehicle_breakdown,Mysore Road,,90.19987731666667,0.591365713265249
FKID002440,public_event,Non-corridor,,0.20875000000000002,0.28465660237267465
FKID002442,construction,Non-corridor,,19646.09310235,0.2589068438518638
FKID002444,vehicle_breakdown,Bellary Road 1,,86.78634966666667,0.5761114616551477
FKID002446,vehicle_breakdown,Non-corridor,,81.11977473333333,0.6322122818948339
FKID002447,construction,Non-corridor,,2880.14515,0.27716646757191254
FKID002450,vehicle_breakdown,Non-corridor,,8.9473605,0.6567649482793412
FKID002453,vehicle_breakdown,Non-corridor,,30.47674805,0.5553024604795769
FKID002455,vehicle_breakdown,Magadi Road,,67.566669,0.5294645740519706
FKID002456,water_logging,Non-corridor,,4.666376866666667,0.24570596123058464
FKID002457,vehicle_breakdown,Tumkur Road,,21.935244516666668,0.6312432911583861
FKID002458,vehicle_breakdown,Non-corridor,,31.711534466666667,0.5887789851637324
FKID002460,vehicle_breakdown,Non-corridor,,121.07565023333333,0.5834212855453902
FKID002461,water_logging,Non-corridor,,121.41991448333333,0.24570596123058464
FKID002462,pot_holes,Bellary Road 1,,3171.436475616667,0.17537618840882663
FKID002463,construction,ORR East 2,,784.37205,0.1094161931971539
FKID002466,vehicle_breakdown,Non-corridor,,55.092613899999996,0.5700000366876172
FKID002467,vehicle_breakdown,Mysore Road,,9.4180207,0.591365713265249
FKID002471,vehicle_breakdown,Tumkur Road,,9.946038833333334,0.6458289900277971
FKID002474,pot_holes,CBD 1,,45.08455431666666,0.23688666088152255
FKID002475,vehicle_breakdown,Hennur Main Road,,39.94712393333334,0.5772712215875437
FKID002476,vehicle_breakdown,ORR West 1,,47.0778124,0.5783935153173576
FKID002477,vehicle_breakdown,Mysore Road,,43.93709355,0.5714237558103388
FKID002478,accident,Hosur Road,,19.286777033333333,0.482746944488477
FKID002481,vehicle_breakdown,Bellary Road 1,,26.211784233333333,0.6179970479211083
FKID002488,vehicle_breakdown,Mysore Road,,20.760291183333333,0.708157368370619
FKID002489,pot_holes,Non-corridor,,55012.060823416665,0.22543721487339297
FKID002495,construction,Non-corridor,,66.40621666666667,0.22366240687281536
FKID002496,pot_holes,Non-corridor,,6753.669983233333,0.23849620058278453
FKID002500,vehicle_breakdown,Tumkur Road,,14.798998433333333,0.7229715777137684
FKID002501,vehicle_breakdown,ORR East 2,,1.3184935833333333,0.6783897153836398
FKID002503,water_logging,CBD 2,,1397.64799305,0.28093816487107615
FKID002505,vehicle_breakdown,Tumkur Road,,17.37361458333333,0.6498428914174048
FKID002506,vehicle_breakdown,Non-corridor,,137.26294234999997,0.5834212855453902
FKID002517,vehicle_breakdown,Mysore Road,,55.2758047,0.5340193806850824
FKID002521,vehicle_breakdown,Non-corridor,,12.261251683333334,0.6093958484402852
FKID002523,vehicle_breakdown,Magadi Road,,61.61077986666667,0.5294645740519706
FKID002527,vehicle_breakdown,Magadi Road,,64.27595888333333,0.5294645740519706
FKID002528,vehicle_breakdown,Bellary Road 1,,14.07579545,0.5837080622109743
FKID002532,vehicle_breakdown,ORR East 1,,21.646528683333333,0.5958736127357251
FKID002533,construction,Non-corridor,,2881.3424833333333,0.25416112029878435
FKID002534,road_conditions,Non-corridor,,19176.481665083335,0.22157679074433778
FKID002535,road_conditions,Non-corridor,,19180.275299733334,0.22157679074433778
FKID002541,vehicle_breakdown,Bellary Road 2,,24.362505416666668,0.5851016106500486
FKID002542,vehicle_breakdown,Non-corridor,,39.91352521666667,0.6660811324601121
FKID002544,vehicle_breakdown,Non-corridor,,20.05264845,0.620272852874405
FKID002545,road_conditions,Non-corridor,,19168.524886033334,0.2062602103996708
FKID002548,water_logging,Bellary Road 2,YelhankaCircle,59786.04160051666,0.43887838710847116
FKID002549,others,Hennur Main Road,,10404.144533566667,0.19349452470068007
FKID002550,others,Bellary Road 1,,4304.7043229,0.2729838100507128
FKID002553,vehicle_breakdown,Tumkur Road,,10.195782266666667,0.6312432911583861
FKID002554,vehicle_breakdown,Mysore Road,,6.759156316666666,0.5842050219064514
FKID002555,others,Mysore Road,,2073.54119145,0.2049364803393603
FKID002556,vehicle_breakdown,Tumkur Road,,23.556338,0.7121084529694333
FKID002557,others,Non-corridor,,1954.8978021666667,0.22798435669414963
FKID002560,congestion,Hennur Main Road,,157.83113301666666,0.4851440311596862
FKID002561,construction,ORR East 2,,778.3801666666666,0.1094161931971539
FKID002562,test_demo,Non-corridor,,2.3584172666666663,0.2594902067832474
FKID002565,vehicle_breakdown,ORR North 2,,98.79469238333333,0.5794161345725908
FKID002569,vehicle_breakdown,Non-corridor,,19.4802817,0.5700000366876172
FKID002573,vehicle_breakdown,Mysore Road,,112.59205778333333,0.591365713265249
FKID002574,others,Bellary Road 1,,23212.68517465,0.2249264376179695
FKID002578,vehicle_breakdown,Non-corridor,,36.436371050000005,0.6347450914845068
FKID002579,vehicle_breakdown,Non-corridor,,41.06278635,0.6347450914845068
FKID002581,construction,ORR East 2,,806.1592166666667,0.1094161931971539
FKID002583,vehicle_breakdown,Non-corridor,,63.735437633333326,0.6660811324601121
FKID002585,vehicle_breakdown,ORR North 2,,41.89284255,0.592641415186397
FKID002590,others,Non-corridor,,12.775447683333335,0.28767675288782224
FKID002591,congestion,ORR North 1,,52.42753255,0.489322792189392
FKID002592,others,ORR West 1,,20.280152166666667,0.21034517006281128
FKID002593,others,Magadi Road,,13.76268395,0.2765314143593959
FKID002598,tree_fall,Non-corridor,,48.95543648333333,0.22473453934554166
FKID002599,vehicle_breakdown,Bellary Road 1,,9.997270066666665,0.5727293452623837
FKID002602,procession,Non-corridor,,3.0139137333333332,0.25403220672305094
FKID002606,vehicle_breakdown,Old Madras Road,,18.148097683333333,0.7275840505576949
FKID002607,vehicle_breakdown,Mysore Road,,32.78711466666667,0.6148341484641482
FKID002608,vehicle_breakdown,Non-corridor,,0.5196999999999999,0.6234250700489481
FKID002609,vehicle_breakdown,Non-corridor,,104.44264348333333,0.6234250700489481
FKID002610,construction,ORR East 2,,30240.56625,0.26241715326631776
FKID002612,congestion,Non-corridor,,12.732202816666668,0.5022071234266643
FKID002614,vehicle_breakdown,Bellary Road 1,,4.05119445,0.5685682386346299
FKID002615,others,Non-corridor,,46986.866745549996,0.32393380116012827
FKID002617,vehicle_breakdown,Non-corridor,,42.46220125,0.5700000366876172
FKID002618,water_logging,Tumkur Road,,72.85393916666666,0.30816166437346304
FKID002619,road_conditions,Mysore Road,,20560.756528333335,0.18985248997212
FKID002624,congestion,ORR North 1,,154.51919141666667,0.4893542433275807
FKID002626,vehicle_breakdown,Mysore Road,,31.87520885,0.6060049473758539
FKID002627,vehicle_breakdown,Old Madras Road,,78.34826575000001,0.6037280689122797
FKID002630,vehicle_breakdown,ORR North 2,,29.89324733333333,0.7396104803834791
FKID002634,vehicle_breakdown,Non-corridor,,26.941963933333334,0.6236160561348241
FKID002642,vehicle_breakdown,Hosur Road,,22.988230849999997,0.6448868320884196
FKID002643,vehicle_breakdown,Tumkur Road,,22.34844435,0.690954592749883
FKID002644,pot_holes,Hosur Road,AyyappaTempleJunc,117103.4595215,0.20613113979119735
FKID002645,vehicle_breakdown,West of Chord Road,,24.466795816666668,0.6399879672025024
FKID002651,vehicle_breakdown,Non-corridor,,158.45544278333332,0.593599937619878
FKID002656,construction,Non-corridor,,121.63026666666666,0.26237504855425686
FKID002658,tree_fall,Non-corridor,,92.98989458333334,0.22323822693866402
FKID002659,construction,ORR East 2,,772.6570333333333,0.1094161931971539
FKID002660,vehicle_breakdown,Non-corridor,,70.00693796666665,0.5645918110794232
FKID002661,others,Tumkur Road,,1848.5386914833332,0.22539824640279604
FKID002663,debris,Bellary Road 2,,19189.641194183332,0.19561571454721471
FKID002665,construction,Non-corridor,,3822.70962675,0.3219750928390249
FKID002668,others,Non-corridor,,21664.008974133336,0.2617005192290778
FKID002672,construction,Non-corridor,,18.41146666666667,0.25984053216137926
FKID002673,construction,Non-corridor,,2.7310666666666665,0.25416112029878435
FKID002677,vehicle_breakdown,Non-corridor,,39.133124849999994,0.6347450914845068
FKID002687,vehicle_breakdown,Non-corridor,,17.2937739,0.6038817548832274
FKID002688,vehicle_breakdown,Varthur Road,,122.43185746666667,0.643471478406739
FKID002689,others,Tumkur Road,,243.29029311666667,0.27190928754858923
FKID002692,water_logging,Mysore Road,,6592.442654816667,0.2529748470531906
FKID002693,construction,Non-corridor,,457.3643166666667,0.24221040593614906
FKID002694,vehicle_breakdown,Non-corridor,,13.885744066666666,0.6322122818948339
FKID002695,water_logging,Non-corridor,,165.4671482,0.27128074474784725
FKID002696,vehicle_breakdown,ORR North 2,,9.381939516666668,0.5742790391483162
FKID002698,tree_fall,Bellary Road 1,,971.1941217166666,0.26500311985249503
FKID002699,vehicle_breakdown,ORR West 1,,84.86862455,0.5695645863390468
FKID002700,construction,Non-corridor,,3954.1524874666666,0.27716646757191254
FKID002702,tree_fall,Non-corridor,,63.69129203333333,0.2605307834595527
FKID002703,tree_fall,Non-corridor,,412.24392695,0.25639539007161494
FKID002704,construction,Non-corridor,,1464.6774282000001,0.27716646757191254
FKID002708,others,Hosur Road,AyyappaTempleJunc,112.07313198333333,0.25911250353354587
FKID002709,vehicle_breakdown,Tumkur Road,,29.151570016666668,0.6281598241260462
FKID002710,vehicle_breakdown,Mysore Road,,22.22487305,0.6126142263820311
FKID002711,vehicle_breakdown,ORR North 1,,36.730649516666666,0.6164977215960514
FKID002712,accident,Bellary Road 1,,47.199177299999995,0.46078451305333257
FKID002713,pot_holes,West of Chord Road,,10209.279705933333,0.214422719781187
FKID002715,tree_fall,Non-corridor,,44729.253384033334,0.23449091020667312
FKID002717,water_logging,Non-corridor,,7424.366825533333,0.2081051293017454
FKID002718,water_logging,Hosur Road,,18154.880316283332,0.19385201041360656
FKID002720,tree_fall,Non-corridor,,4073.313846416667,0.23449091020667312
FKID002721,water_logging,Non-corridor,,5552.9631245166665,0.2081051293017454
FKID002722,water_logging,Mysore Road,,20160.041983233335,0.18793214136904168
FKID002724,others,Mysore Road,,35558.66326551666,0.2620755577306292
FKID002726,tree_fall,Non-corridor,,37153.890531783334,0.2170754649807981
FKID002729,tree_fall,Non-corridor,,31783.7834142,0.2170754649807981
FKID002731,tree_fall,Mysore Road,,829.2974442333333,0.23608876139554102
FKID002733,water_logging,Hosur Road,,2847.0369545333333,0.19385201041360656
FKID002734,water_logging,Mysore Road,,6570.558955500001,0.18793214136904168
FKID002735,tree_fall,Non-corridor,,21000.96031298333,0.2170754649807981
FKID002736,accident,Non-corridor,,8.980089583333333,0.4793011710192664
FKID002740,water_logging,ORR West 1,,1218.6891324166668,0.19635693597907122
FKID002741,tree_fall,CBD 2,,26812.21993335,0.23559334076126415
FKID002742,water_logging,Non-corridor,,50341.18918006667,0.2081051293017454
FKID002745,water_logging,Old Airport Road,,93.40865363333334,0.2124066517261738
FKID002748,water_logging,ORR East 2,,30.67920825,0.1943331717152902
FKID002749,water_logging,Mysore Road,,177.56342588333334,0.2040172781108167
FKID002753,water_logging,Non-corridor,,3898.6085132,0.2081051293017454
FKID002754,tree_fall,Non-corridor,,16715.2699351,0.2170754649807981
FKID002758,others,Non-corridor,,1291.4888951166665,0.25915325288380897
FKID002759,tree_fall,ORR West 1,,66.95399586666666,0.24434990705724924
FKID002760,tree_fall,Non-corridor,,1114.93334045,0.23449091020667312
